,code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,arturnover_2015q1,arturndays_2015q1,inventory_turnover_2015q1,inventory_days_2015q1,currentasset_turnover_2015q1,currentasset_days_2015q1,Unnamed: 0_y,name_x,arturnover_2015q2,arturndays_2015q2,inventory_turnover_2015q2,inventory_days_2015q2,currentasset_turnover_2015q2,currentasset_days_2015q2,Unnamed: 0_x,name_y,arturnover_2015q3,arturndays_2015q3,inventory_turnover_2015q3,inventory_days_2015q3,currentasset_turnover_2015q3,currentasset_days_2015q3,Unnamed: 0_y,name_x,arturnover_2015q4,arturndays_2015q4,inventory_turnover_2015q4,inventory_days_2015q4,currentasset_turnover_2015q4,currentasset_days_2015q4,Unnamed: 0_x,name_y,arturnover_2016q1,arturndays_2016q1,inventory_turnover_2016q1,inventory_days_2016q1,currentasset_turnover_2016q1,currentasset_days_2016q1,Unnamed: 0_y,name_x,arturnover_2016q2,arturndays_2016q2,inventory_turnover_2016q2,inventory_days_2016q2,currentasset_turnover_2016q2,currentasset_days_2016q2,Unnamed: 0_x,name_y,arturnover_2016q3,arturndays_2016q3,inventory_turnover_2016q3,inventory_days_2016q3,currentasset_turnover_2016q3,currentasset_days_2016q3,Unnamed: 0_y,name_x,arturnover_2016q4,arturndays_2016q4,inventory_turnover_2016q4,inventory_days_2016q4,currentasset_turnover_2016q4,currentasset_days_2016q4,Unnamed: 0_x,name_y,arturnover_2017q1,arturndays_2017q1,inventory_turnover_2017q1,inventory_days_2017q1,currentasset_turnover_2017q1,currentasset_days_2017q1,Unnamed: 0_y,name_x,arturnover_2017q2,arturndays_2017q2,inventory_turnover_2017q2,inventory_days_2017q2,currentasset_turnover_2017q2,currentasset_days_2017q2,Unnamed: 0_x,name_y,arturnover_2017q3,arturndays_2017q3,inventory_turnover_2017q3,inventory_days_2017q3,currentasset_turnover_2017q3,currentasset_days_2017q3,Unnamed: 0_y,name_x,arturnover_2017q4,arturndays_2017q4,inventory_turnover_2017q4,inventory_days_2017q4,currentasset_turnover_2017q4,currentasset_days_2017q4,Unnamed: 0,name_y,arturnover_2018q1,arturndays_2018q1,inventory_turnover_2018q1,inventory_days_2018q1,currentasset_turnover_2018q1,currentasset_days_2018q1
10,2895,川恒股份,化工原料,贵州,676.09,0.4,4.07,244768.59,86351.31,30036.47,76343.68,1.88,0.01,4.65,5.74,20170825,78108.65,1.92,-7.21,-87.27,19.9,1.82,22976.0,,,,,,,,,,,,,,,,,,,,,,,,,1687.0,川恒股份,42.5976,8.4512,3.7019,97.2474,2.3635,152.3165,,,,,,,,,3250.0,川恒股份,,,,,,,3126.0,川恒股份,,,,,,,2063.0,川恒股份,29.204,12.3271,2.9127,123.5967,1.8906,190.4157,1916.0,川恒股份,5.894,15.2698,0.6187,145.4663,0.3926,229.241,1805.0,川恒股份,11.1817,16.0977,1.6499,109.0975,0.9553,188.4225,1848.0,川恒股份,18.5582,14.5488,2.4055,112.2428,1.1899,226.9098,2141.0,川恒股份,31.0638,11.5891,2.8831,124.8656,1.5777,228.1803,2235.0,川恒股份,5.6391,15.96,0.5413,166.2664,0.2583,348.4321
11,603013,亚普股份,汽车配件,江苏,63.73,0.6,5.1,575050.38,336775.84,174786.52,16063.22,0.31,0.141,4.82,7.48,20180509,134193.8,2.63,0.0,0.0,15.36,4.31,55274.0,,,,,,,,,,,,,,,,,,,,,,,,,849.0,亚普股份,7.35,48.9796,6.8378,52.6485,278.3512,1.2933,,,,,,,,,,,,,,,,,,,,,,,,,968.0,亚普股份,7.1402,50.4188,6.332000000000002,56.8541,2.6073,138.0739,,,,,,,,,,,,,,,,,,,,,,,,,1164.0,亚普股份,6.3349,56.828,5.6720000000000015,63.4697,2.4106,149.3404,1228.0,亚普股份,1.6212,55.5144,1.1376,79.1139,0.5198,173.1435
12,300543,朗科智能,电气设备,深圳,137.3,0.43,1.2,106367.32,84487.81,17894.78,27025.15,2.25,0.055,5.51,5.51,20160908,23677.98,1.97,-3.94,-70.95,15.58,2.87,16514.0,,,,,,,,,713.0,朗科智能,2.9543,60.9281,3.1498,57.1465,1.0992,163.7555,,,,,,,,,910.0,朗科智能,6.2438,57.6572,6.4645,55.6888,2.2752,158.2278,2844.0,朗科智能,,,,,,,829.0,朗科智能,3.2060000000000004,56.1447,3.0935,58.1865,1.1307,159.1934,967.0,朗科智能,4.5389,59.4858,4.0805,66.1684,1.2478,216.3808,965.0,朗科智能,6.4289,55.9971,6.3473,56.717,1.987,181.1777,955.0,朗科智能,1.7953,50.1309,1.3993,64.3179,0.4039,222.8274,1165.0,朗科智能,3.6235,49.6757,2.6486,67.9604,0.8097,222.3046,1237.0,朗科智能,4.5843,58.8967,3.7475,72.048,1.2354,218.5527,1230.0,朗科智能,7.0569,51.0139,5.3929,66.7544,1.6214,222.0303,1802.0,朗科智能,1.485,60.6061,0.7618,118.1412,0.2678,336.0717
13,300503,昊志机电,机械基件,广东,81.81,1.03,2.54,119336.1,73525.4,28086.93,17109.11,0.67,0.051,3.05,5.45,20160309,34135.65,1.35,36.13,4.7,45.63,13.15,15683.0,2871.0,昊志机电,,,,,,,2947.0,昊志机电,,,,,,,2960.0,昊志机电,,,,,,,3121.0,昊志机电,1.4903,241.5621,0.7822,460.2403,0.6288,572.5191,2532.0,昊志机电,0.2643,340.5221,0.1513,594.8447,0.1021,881.4887,2676.0,昊志机电,0.8106,222.0577,0.4919,365.92800000000005,0.3327,541.028,2494.0,昊志机电,1.2446,216.9372,0.8371,322.5421,0.5546,486.8374,3035.0,昊志机电,1.7556,205.0581,0.994,362.173,0.6705,536.9128,2866.0,昊志机电,0.3327,270.514,0.1738,517.8366,0.1184,760.1351,2965.0,昊志机电,0.8419,213.8021,0.5041,357.07199999999995,0.322,559.0062,2925.0,昊志机电,1.3645,197.8747,0.7996,337.6688,0.4969,543.3689,3041.0,昊志机电,1.8761,191.8874,1.047,343.8395,0.6636,542.4955,2999.0,昊志机电,0.3646,246.8459,0.2033,442.6955,0.1328,677.7108
14,2847,盐津铺子,食品,湖南,47.7,0.35,1.24,103482.53,45758.75,41914.2,28964.47,2.34,0.218,5.02,8.28,20170208,18667.6,1.51,15.41,6.39,46.1,11.33,19448.0,,,,,,,,,,,,,,,,,3034.0,盐津铺子,,,,,,,1919.0,盐津铺子,12.2023,29.5026,3.164,113.78,3.1394,114.6716,3043.0,盐津铺子,,,,,,,1548.0,盐津铺子,8.6266,20.8657,1.7035,105.6648,1.9096,94.2606,1537.0,盐津铺子,11.8026,22.8763,2.4574,109.8722,2.829,95.4401,2052.0,盐津铺子,17.4626,20.6155,2.9375,122.5532,3.3367,107.891,1379.0,盐津铺子,4.6612,19.3083,0.9541,94.3297,0.6149,146.3653,1730.0,盐津铺子,9.7409,18.4788,1.736,103.6866,1.1262,159.8295,1980.0,盐津铺子,12.5544,21.5064,2.2008,122.6827,1.6877,159.981,2376.0,盐津铺子,14.566,24.7151,2.4245,148.4842,2.2785,157.9987,1985.0,盐津铺子,2.6935,33.4138,0.664,135.5422,0.5329,168.8872
15,2930,宏川智慧,仓储物流,广东,124.63,0.61,2.43,234218.09,58174.36,101818.2,102146.59,4.2,0.15,6.97,7.93,20180328,40968.15,1.68,0.0,0.0,61.03,27.86,115324.0,,,,,,,,,,,,,,,,,,,,,,,,,147.0,宏川智慧,5.9526,60.4778,38.7731,9.2848,2.7153,132.582,118.0,宏川智慧,1.5395,58.4605,10.6523,8.4489,0.5823,154.5595,127.0,宏川智慧,3.3678,53.4474,22.2727,8.0816,1.7034,105.671,,,,,,,,,137.0,宏川智慧,7.7442,46.4864,45.9454,7.8354,2.7258,132.0713,3390.0,宏川智慧,,,,,,,139.0,宏川智慧,4.0936,43.9711,23.4422,7.6785,1.2378,145.4193,138.0,宏川智慧,6.5439,41.2598,36.9232,7.3125,1.866,144.6945,155.0,宏川智慧,9.9818,36.0656,47.9054,7.5148,2.5206,142.8231,149.0,宏川智慧,2.2296,40.366,10.8872,8.2666,0.2701,333.2099
16,300644,南京聚隆,塑料,江苏,162.55,0.16,0.64,105202.95,83432.77,18322.85,31132.8,4.86,0.1,10.66,5.57,20180206,26553.97,4.15,0.0,0.0,13.29,2.26,15127.0,,,,,,,,,,,,,,,,,,,,,,,,,1174.0,南京聚隆,4.1877,85.96600000000002,5.1854,69.4257,2.0546,175.2166,,,,,,,,,,,,,,,,,,,,,,,,,1237.0,南京聚隆,3.8605,93.2522,5.1267,70.2206,1.9981,180.1712,3458.0,南京聚隆,,,,,,,1075.0,南京聚隆,1.9869,90.5934,2.8056,64.1574,0.9289,193.7776,,,,,,,,,1151.0,南京聚隆,3.9565,90.9895,5.7267,62.8634,1.8451,195.1114,933.0,南京聚隆,0.9671,93.0617,1.4791,60.8478,0.3584,251.1161
17,676,智度股份,互联网,河南,17.82,3.16,9.66,734712.06,437033.34,1129.92,350194.59,3.63,0.208,5.38,2.76,19961224,77332.36,0.8,77.22,63.79,15.62,9.52,36319.0,1489.0,智度股份,0.8191,109.8767,0.6607,136.2192,0.2777,324.0907,1820.0,智度股份,1.5587,115.4808,1.1851,151.8859,0.5277,341.1029,1759.0,智度股份,2.0671,130.6178,1.7127,157.6458,0.7337,367.9978,2008.0,智度股份,3.6499,98.6328,2.9674,121.3183,1.133,317.7405,1303.0,智度股份,0.9938,90.5615,0.8326,108.0951,0.2849,315.9003,3212.0,智度股份,1.8922,95.1274,,,0.3768,477.707,3089.0,智度股份,4.0107,67.3199,,,0.8386,321.9652,3470.0,智度股份,5.9644,60.3581,,,1.3493,266.805,,,,,,,,,3390.0,智度股份,2.9314,61.4041,,,0.7221,249.273,,,,,,,,,,,,,,,,,,,,,,,,
18,2795,永和智控,机械基件,浙江,198.97,0.64,2.0,71899.15,54738.96,6948.21,24386.23,1.22,0.038,3.12,9.68,20160428,14280.2,0.71,23.07,-37.06,23.66,5.76,23176.0,2842.0,永和智控,,,,,,,2971.0,永和智控,,,,,,,3016.0,永和智控,,,,,,,1806.0,永和智控,4.8867,73.6693,3.4277,105.0267,1.9094,188.5409,1352.0,永和智控,0.9596,93.7891,0.7944,113.2931,0.4165,216.0864,1482.0,永和智控,1.9739,91.19,1.7952,100.2674,0.6273,286.944,1439.0,永和智控,3.0545,88.3942,2.6554,101.6796,0.9349,288.8009,2016.0,永和智控,4.0064,89.8562,2.9953,120.1883,1.1839,304.0797,1834.0,永和智控,0.9956,90.3978,0.6618,135.9927,0.2041,440.9603,1860.0,永和智控,2.1454,83.9004,1.5848,113.579,0.503,357.8529,1777.0,永和智控,3.3089,81.5981,2.531,106.6772,0.7824,345.092,2089.0,永和智控,4.3084,83.5577,2.9907,120.3732,0.985,365.4822,1896.0,永和智控,0.9458,95.1575,0.7157,125.751,0.2326,386.9304
19,603045,福达合金,电气设备,浙江,75.91,0.25,0.98,114015.52,79346.43,24050.52,10085.88,1.03,0.055,6.88,2.45,20180517,27973.84,2.85,0.0,0.0,14.16,2.29,26189.0,,,,,,,,,1313.0,福达合金,1.8459,97.5134,1.8623,96.6547,0.757,237.7807,,,,,,,,,1345.0,福达合金,4.4727,80.4883,4.6155,77.9981,1.5953,225.6629,,,,,,,,,1394.0,福达合金,2.1932,82.0719,1.912,94.1423,0.8137,221.2117,,,,,,,,,1363.0,福达合金,5.3835,66.87100000000001,4.6895,76.7672,1.7868,201.4775,,,,,,,,,1408.0,福达合金,2.3485,76.6447,2.1713,82.8996,0.8901,202.2245,1356.0,福达合金,4.0582,66.532,3.3882,79.6883,1.4469,186.6058,1492.0,福达合金,5.4169,66.4587,4.4559,80.7918,1.8254,197.217,2145.0,福达合金,0.9669,93.081,0.5809,154.93200000000004,0.3099,290.4163
20,603259,药明康德,化学制药,江苏,65.72,1.04,10.42,1271062.88,521670.41,285508.03,303806.0,2.92,0.279,7.1,10.33,20180508,250661.66,2.41,0.0,0.0,39.1,13.57,98457.0,,,,,,,,,,,,,,,,,,,,,,,,,445.0,药明康德,3.9429,91.3034,11.6001,31.0342,0.8789,409.6029,,,,,,,,,,,,,,,,,,,,,,,,,592.0,药明康德,4.312,83.4879,9.4923,37.9255,0.9867,364.8525,690.0,药明康德,1.2418,72.4754,1.8299,49.183,0.2997,300.3003,,,,,,,,,802.0,药明康德,3.8515,70.1026,5.5217,48.898,1.0151,265.9836,866.0,药明康德,5.2274,68.8679,7.2957,49.3441,1.3496,266.7457,765.0,药明康德,1.2981,69.3321,1.7406,51.7063,0.4009,224.4949
21,603903,中持股份,环境保护,北京,112.4,0.74,1.03,150140.8,77853.5,313.73,43444.05,4.2,0.083,7.04,5.31,20170314,19455.75,1.88,26.16,294.79,37.88,9.51,14919.0,,,,,,,,,,,,,,,,,,,,,,,,,1619.0,中持股份,2.29,157.2052,3.8797,92.7907,1.1134,323.3339,,,,,,,,,1466.0,中持股份,0.9767,184.2941,1.8129,99.2884,0.4505,399.556,3113.0,中持股份,,,,,,,1424.0,中持股份,2.4451,147.2332,4.4977,80.0409,1.0062,357.7818,1398.0,中持股份,0.4029,223.3805,0.9344,96.3185,0.136,661.7647,1711.0,中持股份,1.0449,172.2653,1.757,102.4474,0.3694,487.2767,1607.0,中持股份,1.7097,157.9224,2.8264,95.5279,0.647,417.3107,2267.0,中持股份,2.5633,140.444,2.6702,134.8214,0.9198,391.3894,2876.0,中持股份,0.3346,268.9779,0.2614,344.2999,0.1216,740.1316
22,600389,江山股份,农药化肥,江苏,19.76,2.97,2.97,291790.78,108921.22,128498.97,11448.82,0.39,0.285,5.56,4.06,20010110,101102.32,3.4,12.14,117.24,18.66,8.38,11415.0,702.0,江山股份,4.04,22.2772,1.4469,62.2019,0.8718,103.2347,751.0,江山股份,6.3753,28.234,3.0618,58.7889,1.7141,105.0114,934.0,江山股份,10.8916,24.7897,3.6637,73.696,2.2648,119.2158,1425.0,江山股份,18.5376,19.42,4.4101,81.6308,2.6833,134.1632,457.0,江山股份,8.0397,11.1944,2.2856,39.377,0.8091,111.2347,332.0,江山股份,18.687,9.6324,7.0384,25.574,3.1524,57.0994,425.0,江山股份,15.2725,17.6788,8.0593,33.5017,3.6909,73.1529,565.0,江山股份,17.3886,20.7032,9.8527,36.5382,4.2322,85.0621,568.0,江山股份,1.7026,52.8603,2.1964,40.9761,0.7228,124.5158,652.0,江山股份,3.6705,49.0396,4.4074,40.8404,1.3115,137.2474,882.0,江山股份,5.2588,51.3425,5.0487,53.4791,1.9658,137.3487,795.0,江山股份,8.5106,42.3002,7.8133,46.0753,3.0981,116.2003,659.0,江山股份,2.3769,37.8644,1.9949,45.115,0.917,98.1461
23,300624,万兴科技,软件服务,西藏,110.98,0.2,0.8,59940.53,41913.1,14657.05,29566.38,3.7,0.32,7.32,17.79,20180118,18314.2,2.29,0.0,0.0,96.99,18.29,20375.0,,,,,,,,,,,,,,,,,,,,,,,,,276.0,万兴科技,30.6909,11.7299,18.1034,19.8858,3.3909,106.1665,,,,,,,,,,,,,,,,,,,,,,,,,481.0,万兴科技,34.6849,10.3792,11.3304,31.7729,4.2033,85.647,3483.0,万兴科技,,,,,,,948.0,万兴科技,15.9451,11.2887,3.1229,57.6387,2.4488,73.5054,,,,,,,,,1235.0,万兴科技,34.3692,10.4745,5.3781,66.9381,4.2375,84.9558,1983.0,万兴科技,9.6797,9.2978,0.6663,135.0743,0.4732,190.1944
24,603200,上海洗霸,环境保护,上海,60.48,0.18,0.74,80675.3,74000.03,1440.27,34197.68,4.64,0.175,9.82,4.3,20170601,27937.05,3.79,9.15,5.26,36.87,16.42,7301.0,,,,,,,,,,,,,,,,,,,,,,,,,2132.0,上海洗霸,1.587,226.8431,2.7215,132.28,0.7132,504.7672,2931.0,上海洗霸,,,,,,,3177.0,上海洗霸,,,,,,,3268.0,上海洗霸,,,,,,,1587.0,上海洗霸,1.7385,207.0751,4.027,89.3966,0.7659999999999999,469.9739,960.0,上海洗霸,0.4398,204.6385,1.3963,64.4561,0.1683,534.7594,1161.0,上海洗霸,0.8918,201.83900000000003,2.6575,67.7328,0.2563,702.302,1206.0,上海洗霸,1.2978,208.0444,3.8623,69.9065,0.3835,704.0417,1363.0,上海洗霸,1.8275,196.9904,4.8636,74.0192,0.5176,695.5178,1135.0,上海洗霸,0.5156,174.5539,1.2242,73.5174,0.1055,853.0806
25,603895,天永智能,专用机械,上海,86.69,0.19,0.77,103168.4,97792.57,711.18,41001.0,5.31,0.17,8.13,6.7,20180122,12624.24,1.64,0.0,0.0,27.46,10.7,16019.0,,,,,,,,,,,,,,,,,,,,,,,,,3057.0,天永智能,3.5329,101.8993,0.9362,384.5332,0.6033,596.7181,1794.0,天永智能,1.7576,51.2062,0.5262,171.0376,0.2908,309.4911,,,,,,,,,,,,,,,,,2930.0,天永智能,3.5861,100.3876,1.2217,294.6714,0.7179,501.4626,,,,,,,,,2712.0,天永智能,1.4392,125.0695,0.7256,248.0706,0.4004,449.5504,,,,,,,,,2957.0,天永智能,2.6105,137.9046,1.2413,290.0185,0.7213,499.0988,2790.0,天永智能,0.5547,162.2499,0.297,303.0303,0.14,642.8571
26,300504,天邑股份,通信设备,四川,66.18,0.67,2.67,287882.94,271069.47,13399.42,75965.82,2.84,0.26,6.34,8.17,20180330,60612.28,2.27,0.0,0.0,21.15,7.89,126635.0,,,,,,,,,,,,,,,,,,,,,,,,,2394.0,天邑股份,6.7446,53.37600000000001,2.1633,166.4124,1.6342,220.2913,,,,,,,,,,,,,,,,,,,,,,,,,2393.0,天邑股份,6.9627,51.7041,2.2448,160.3706,1.6364,219.9951,2108.0,天邑股份,1.6128,55.8036,0.5192,173.3436,0.4028,223.4359,,,,,,,,,2353.0,天邑股份,4.4787,60.2854,1.6242,166.2357,1.239,217.9177,2602.0,天邑股份,6.5838,54.6797,1.9473,184.8714,1.4782,243.5394,2385.0,天邑股份,1.3214,68.1096,0.4725,190.4762,0.2942,305.9143
27,300454,深信服,软件服务,深圳,117.15,0.4,4.0,256353.52,163354.47,15090.15,72117.02,1.8,0.123,4.68,12.32,20180516,52535.01,1.31,0.0,0.0,73.41,9.32,77273.0,,,,,,,,,,,,,,,,,,,,,,,,,672.0,深信服,12.9343,27.833,8.3191,43.2739,0.9775,368.2864,,,,,,,,,,,,,,,,,,,,,,,,,649.0,深信服,12.8512,28.0129,8.773,41.035,1.2167,295.8823,769.0,深信服,2.714,33.1614,1.664,54.0865,0.3332,270.108,,,,,,,,,,,,,,,,,693.0,深信服,12.6548,28.4477,8.7157,41.3048,1.5118,238.1267,972.0,深信服,2.3457,38.3681,1.4323,62.83600000000001,0.2837,317.2365
28,600261,阳光照明,家用电器,浙江,22.5,14.52,14.52,616547.06,416033.38,117456.52,26291.5,0.18,0.049,2.34,1.88,20000720,136825.23,0.94,24.06,-39.01,21.68,5.01,56088.0,958.0,阳光照明,1.0767,83.5887,1.084,83.0258,0.2954,304.6716,1221.0,阳光照明,2.1477,83.8106,2.0088,89.6057,0.6036,298.2107,985.0,阳光照明,3.1015,87.0547,3.4912,77.3373,0.9457,285.5028,1315.0,阳光照明,4.1051,87.6958,4.7115,76.4088,1.2646,284.675,885.0,阳光照明,0.8839,101.8215,1.2621,71.3097,0.2889,311.5265,1024.0,阳光照明,1.7743,101.4485,2.5978,69.2894,0.5995,300.2502,948.0,阳光照明,2.6589,101.5458,4.1269,65.4244,0.8893,303.6096,1260.0,阳光照明,3.5639,101.0129,5.0521,71.2575,1.1369,316.6505,966.0,阳光照明,0.9497,94.7668,1.3873,64.8742,0.2796,321.8884,1183.0,阳光照明,1.9294,93.2933,2.6247,68.5793,0.5841,308.1664,1182.0,阳光照明,3.0004,89.988,3.927,68.7548,0.8602,313.8805,1447.0,阳光照明,3.945,91.2548,4.6073,78.1369,1.1676,308.3248,1193.0,阳光照明,1.04,86.5385,1.1679,77.0614,0.3267,275.4821
29,300743,天地数码,电脑设备,浙江,120.2,0.17,0.65,33596.03,18219.0,12807.86,743.16,0.11,0.16699999999999998,3.52,22.84,20180427,10240.16,1.56,0.0,0.0,33.89,11.8,33026.0,,,,,,,,,,,,,,,,,,,,,,,,,1526.0,天地数码,6.5835,54.6822,4.1315,87.1354,2.4005,149.9688,,,,,,,,,,,,,,,,,,,,,,,,,1398.0,天地数码,6.6124,54.4432,4.5699,78.7763,2.563,140.4604,3235.0,天地数码,,,,,,,1254.0,天地数码,3.1785,56.6305,2.48,72.5806,1.2699,141.7434,,,,,,,,,1382.0,天地数码,6.4851,55.5119,4.8135,74.7897,2.6168,137.5726,1494.0,天地数码,1.4023,64.1803,0.9401,95.7345,0.5368,167.6602
30,300540,深冷股份,专用机械,四川,0.0,0.43,0.8,98665.21,92937.18,1393.32,33366.78,4.17,-0.052000000000000005,8.04,3.38,20160823,19681.17,2.46,44.58,13.32,12.85,-11.87,10359.0,,,,,,,,,,,,,,,,,,,,,,,,,1736.0,深冷股份,1.3868,259.5904,3.5857,100.3988,0.7506,479.6163,2978.0,深冷股份,,,,,,,1761.0,深冷股份,0.4147,434.0487,1.4415,124.8699,0.2499,720.2881,1452.0,深冷股份,0.64,421.875,2.6185,103.1125,0.3342,807.8995,1943.0,深冷股份,0.8097,444.6091,3.1472,114.3874,0.403,893.3002,2367.0,深冷股份,0.0634,1419.5584,0.3947,228.0213,0.0295,3050.8475,1470.0,深冷股份,0.2963,607.4924,2.0742,86.7804,0.1484,1212.938,1846.0,深冷股份,0.3793,711.8376,2.4084,112.1076,0.188,1436.1702,1896.0,深冷股份,0.626,575.0799,3.3751,106.6635,0.2728,1319.6481,2284.0,深冷股份,0.0913,985.7612,0.5175,173.91299999999995,0.0386,2331.6062
31,300084,海默科技,石油开采,甘肃,0.0,3.1,3.85,292281.09,140725.27,26025.06,122749.36,3.19,-0.049,4.54,1.57,20100520,13799.82,0.36,40.84,-541.36,34.72,-22.68,26019.0,1895.0,海默科技,0.4277,210.4279,0.4226,212.9673,0.1501,599.6003,2120.0,海默科技,0.8808,204.3597,0.8568,210.084,0.2932,613.9154,2013.0,海默科技,1.1979,225.3944,1.2736,211.9975,0.4034,669.3109,2542.0,海默科技,1.6494,218.2612,1.9093,188.5508,0.6013,598.7028,2344.0,海默科技,0.2288,393.3566,0.2367,380.2281,0.0764,1178.0105,2472.0,海默科技,0.6298,285.805,0.7125,252.6316,0.2434,739.5234,2434.0,海默科技,0.8355,323.1598,0.932,289.6996,0.2116,1275.9924,2890.0,海默科技,1.075,334.8837,1.3043,276.0101,0.3421,1052.3239,2675.0,海默科技,0.2105,427.5534,0.2643,340.5221,0.0563,1598.579,2762.0,海默科技,0.5639,319.2055,0.6824,263.7749,0.1552,1159.7938,2751.0,海默科技,0.8584,314.5387,1.0193,264.8877,0.24,1125.0,2946.0,海默科技,1.0997,327.362,1.2786,281.558,0.383,939.9478,3104.0,海默科技,0.1397,644.2377,0.1541,584.0363,0.0538,1672.8625
32,2828,贝肯能源,石油开采,新疆,0.0,0.58,1.2,141358.09,90169.03,33466.73,36892.4,3.08,-0.056,7.4,4.13,20161208,34404.28,2.87,107.55,24.61,28.18,-70.17,14718.0,,,,,,,,,,,,,,,,,,,,,,,,,781.0,贝肯能源,2.736,131.5789,7.2799,49.4512,1.3299,270.697,2881.0,贝肯能源,,,,,,,1415.0,贝肯能源,0.5166,348.4321,1.8847,95.5059,0.2872,626.7409,776.0,贝肯能源,1.0197,264.7838,4.8888,55.2283,0.5908,457.0074,869.0,贝肯能源,1.5331,234.8183,6.9481,51.8127,0.6006,599.4006,3032.0,贝肯能源,0.0217,4147.4654,0.0888,1013.5135,0.0061,14754.0984,904.0,贝肯能源,0.7034,255.8999,3.2672,55.093,0.2529,711.7438,1060.0,贝肯能源,1.1077,243.7483,4.3114,62.6247,0.4415,611.5515,1185.0,贝肯能源,2.1799,165.1452,5.5797,64.5196,0.733,491.1323,3291.0,贝肯能源,0.032,2812.5,0.0401,2244.389,0.0104,8653.8462
33,2633,申科股份,机械基件,浙江,0.0,1.49,1.5,60571.71,32491.63,16400.73,30472.23,2.03,-0.025,3.45,3.77,20111122,4455.53,0.3,-19.63,-295.87,24.31,-15.12,12475.0,2159.0,申科股份,0.2447,367.7973,0.2866,314.0265,0.0772,1165.8031,2233.0,申科股份,0.5882,306.0184,0.7485,240.481,0.2248,800.7117,2075.0,申科股份,0.9496,284.3302,1.1659,231.5808,0.3662,737.302,2513.0,申科股份,1.5507,232.1532,1.9629,183.4021,0.4893,735.7449,2076.0,申科股份,0.3542,254.0937,0.3781,238.0323,0.0772,1165.8031,2534.0,申科股份,0.6779999999999999,265.4867,0.6407,280.9427,0.1589,1132.7879,2416.0,申科股份,1.0295,262.2632,0.9553,282.6337,0.2727,990.099,2757.0,申科股份,1.4174,253.9862,1.5557,231.4071,0.4099,878.263,2574.0,申科股份,0.3217,279.7638,0.3063,293.8296,0.1044,862.069,2790.0,申科股份,0.7076,254.381,0.6656,270.4327,0.2016,892.8571,2712.0,申科股份,1.0552,255.8757,1.07,252.3364,0.3572,755.8791,2610.0,申科股份,1.5125,238.0165,1.9326,186.2776,0.5585,644.5837,2765.0,申科股份,0.2004,449.1018,0.3055,294.599,0.0773,1164.295
34,2596,海南瑞泽,其他建材,海南,111.21,7.26,10.74,627061.63,311202.97,63895.71,125162.97,1.17,0.027000000000000003,2.79,4.37,20110707,66317.81,0.62,39.69,273.71,23.82,4.67,65018.0,447.0,海南瑞泽,0.3318,271.2477,2.1259,42.335,0.217,414.7465,425.0,海南瑞泽,0.7312,246.1707,4.9154,36.6196,0.5092,353.4957,509.0,海南瑞泽,1.0811,249.7456,6.3211,42.7141,0.7411,364.3233,579.0,海南瑞泽,1.6963,212.2266,9.2932,38.738,1.1326,317.8527,1065.0,海南瑞泽,0.201,447.7612,1.0413,86.4304,0.1318,682.8528,1323.0,海南瑞泽,0.4768,377.5168,2.0229,88.9812,0.3136,573.9796,1083.0,海南瑞泽,0.8372,322.5036,3.6505,73.9625,0.5453,495.1403,951.0,海南瑞泽,1.2993,277.0723,6.4433,55.872,0.8376,429.7994,967.0,海南瑞泽,0.3028,297.2259,1.3869999999999998,64.8882,0.1941,463.6785,819.0,海南瑞泽,0.7347,244.998,3.5398,50.8503,0.4833,372.4395,839.0,海南瑞泽,1.1429,236.2411,5.2706,51.2276,0.7618,354.4237,691.0,海南瑞泽,1.6999,211.7772,8.7243,41.2641,1.0876,331.004,935.0,海南瑞泽,0.3202,281.0743,1.4787,60.8643,0.2091,430.4161
35,735,罗 牛 山,农业综合,海南,12.23,10.6,11.52,648092.25,184335.61,194501.98,158896.8,1.38,0.28800000000000003,3.36,4.2,19970611,102907.93,0.89,-63.64,284.81,16.97,167.48,140000.0,2319.0,罗牛山,2.6221,34.3236,0.2056,437.7432,0.1065,845.0704,2462.0,罗牛山,4.1894,42.9656,0.4962,362.757,0.2709,664.4518,2396.0,罗牛山,6.4668,41.7517,0.6572,410.8338,0.3541,762.4965,3051.0,罗牛山,11.0885,32.4661,0.9459,380.5899,0.5016,717.7033,2503.0,罗牛山,2.5859,34.8041,0.1633,551.1329,0.0739,1217.862,2865.0,罗牛山,5.2158,34.5105,0.3013,597.4112,0.1709,1053.2475,2759.0,罗牛山,7.5197,35.9057,0.4338,622.4066,0.238,1134.4538,3153.0,罗牛山,17.9573,20.0476,0.7112,506.1867,0.4184,860.4207,2462.0,罗牛山,18.0233,4.9935,0.3566,252.3836,0.2127,423.1312,2843.0,罗牛山,31.3695,5.7381,0.6226,289.1102,0.358,502.7933,2928.0,罗牛山,34.8045,7.7576,0.7971,338.7279,0.4389,615.1743,3070.0,罗牛山,47.6133,7.5609,0.976,368.8525,0.5516,652.6468,2994.0,罗牛山,7.6108,11.8253,0.2056,437.7432,0.1052,855.5133
