,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
340,600706,曲江文旅,1.9859,135.9585,8.8609,30.4709,1.1781,229.1826
341,002172,澳洋科技,14.2544,18.9415,8.831,30.5741,2.7431,98.4288
342,000755,*ST三维,30.9311,8.7291,8.8299,30.5779,2.5642,105.296
343,000785,武汉中商,78.3888,3.4444,8.8057,30.662,3.3859,79.7425
344,600101,明星电力,55.9695,4.8241,8.7913,30.7122,2.3129,116.7366
345,002311,海大集团,21.5393,12.5352,8.7692,30.7896,4.2618,63.3535
346,600228,ST昌九,15.6064,17.3006,8.7592,30.8247,1.8052,149.5679
347,000681,视觉中国,1.7369,155.4494,8.7492,30.86,0.4071,663.2277
348,000539,粤电力A,7.8482,34.4028,8.7336,30.9151,1.7518,154.1272
349,600279,重庆港九,8.27,32.6481,8.7144,30.9832,0.8912,302.9623
350,000610,西安旅游,17.8154,15.1554,8.6916,31.0645,1.1503,234.7214
351,300051,三五互联,2.6419,102.1992,8.6732,31.1304,0.4123,654.863
352,002137,麦达数字,2.6277,102.7515,8.6689,31.1458,0.8008,337.1628
353,600628,新世界,10.9611,24.6326,8.6157,31.3381,1.9809999999999999,136.2948
354,600623,华谊集团,12.248,22.0444,8.5922,31.4238,2.6941,100.219
355,300343,联创互联,2.0984,128.6695,8.588,31.4392,1.0474,257.7812
356,002568,百润股份,40.2244,6.7123,8.5517,31.5727,2.9163,92.5831
357,000612,焦作万方,129.7352,2.0812,8.5357,31.6319,3.5958,75.0876
358,600719,大连热电,5.8044,46.5164,8.5096,31.7289,1.2855,210.035
359,000935,四川双马,4.5517,59.3185,8.4977,31.7733,1.5684,172.15
360,600618,氯碱化工,14.8938,18.1283,8.4874,31.8119,2.7515,98.1283
361,002037,久联发展,1.0671,253.0222,8.4405,31.9886,0.6074,444.5176
362,001896,豫能控股,6.8164,39.6104,8.4333,32.0159,1.1232,240.3846
363,000893,*ST东凌,133.8873,2.0166,8.4166,32.0795,1.3880000000000001,194.5245
364,600057,厦门象屿,16.3684,16.4952,8.3959,32.1586,2.3067,117.0503
365,600742,一汽富维,10.1658,26.5596,8.381,32.2157,2.5939,104.0904
366,002368,太极股份,1.5459,174.6555,8.3627,32.2862,0.8119,332.5533
367,000598,兴蓉环境,4.416,61.1413,8.2715,32.6422,0.7335,368.0982
368,002276,万马股份,2.0063,134.5761,8.2346,32.7885,1.1640000000000001,231.9588
369,300120,经纬电材,3.4983,77.1803,8.222000000000001,32.8387,1.229,219.6908
370,600500,中化国际,11.2851,23.9254,8.2113,32.8815,2.201,122.6715
371,600792,云煤能源,8.6628,31.1678,8.2011,32.9224,1.5898,169.8327
372,002788,鹭燕医药,2.6722,101.0403,8.1968,32.9397,1.6579,162.8566
373,600023,浙能电力,6.5997,40.911,8.1571,33.1,1.2383,218.0409
374,600362,江西铜业,10.865,24.8504,8.1543,33.1114,1.786,151.1758
375,300214,日科化学,3.9953,67.5794,8.1395,33.1716,1.2718,212.2975
376,000826,启迪桑德,1.3938,193.715,8.0823,33.4063,0.7874,342.9007
377,603002,宏昌电子,2.2918,117.8113,8.0698,33.4581,0.5737,470.6292
378,300468,四方精创,2.7255,99.0644,8.067,33.4697,0.4304,627.3234
379,600141,兴发集团,11.7006,23.0757,8.0604,33.4971,2.1458,125.8272
380,002155,湖南黄金,23.3857,11.5455,8.0441,33.565,2.5549,105.6793
381,600511,国药股份,3.9303,68.697,8.0352,33.6022,1.9827,136.1779
382,300015,爱尔眼科,13.6921,19.7194,7.9991,33.7538,1.7663,152.8619
383,002295,精艺股份,8.5333,31.6407,7.9879,33.8011,2.4543,110.01100000000001
384,002110,三钢闽光,1231.2823,0.2193,7.9817,33.8274,3.1466,85.8069
385,002589,瑞康医药,1.8384,146.8668,7.9773,33.846,1.1815,228.5231
386,002109,兴化股份,7.0769,38.1523,7.9752,33.855,1.7328,155.8172
387,600896,*ST海投,4.505,59.9334,7.9473,33.9738,1.3588,198.7047
388,600679,上海凤凰,6.9216,39.0083,7.9255,34.0673,0.9068,297.7503
389,000523,广州浪奇,5.242000000000001,51.5071,7.8922,34.211,2.2276,121.2067
390,600890,中房股份,,,7.8872,34.2327,0.0378,7142.8571
391,600186,莲花健康,2.8091,96.1162,7.8753,34.2844,1.1612,232.5181
392,601918,新集能源,6.7003,40.2967,7.8642,34.3328,0.9368,288.2152
393,300452,山河药辅,7.0634,38.2252,7.8572,34.3634,0.9654,279.6768
394,600160,巨化股份,19.7249,13.6883,7.8404,34.437,2.2654,119.1843
395,300088,长信科技,3.6471,74.0314,7.8229,34.5141,1.4129,191.0963
396,600959,江苏有线,10.2835,26.2557,7.8153,34.5476,0.7271,371.3382
397,600022,山东钢铁,89.0156,3.0332,7.81,34.5711,2.2139,121.9567
398,600976,健民集团,4.2743,63.1682,7.807,34.5843,1.2617,213.997
399,000630,铜陵有色,48.3523,5.584,7.7527,34.8266,2.7362,98.677
400,002157,正邦科技,47.5094,5.6831,7.7262,34.946,4.4465,60.7219
401,002242,九阳股份,29.1215,9.2715,7.7195,34.9764,1.3630000000000002,198.0924
402,600179,安通控股,4.2957,62.8536,7.7117,35.0117,1.1586,233.0399
403,600981,汇鸿集团,8.937999999999999,30.2081,7.7072,35.0322,2.242,120.4282
404,002556,辉隆股份,21.8169,12.3757,7.6835,35.1402,2.1539,125.354
405,600271,航天信息,11.095,24.3353,7.6831,35.1421,1.3638,197.9762
406,600997,开滦股份,3.9827,67.7932,7.6644,35.2278,1.0875,248.2759
407,000789,万年青,6.9094,39.0772,7.6547,35.2724,1.3533,199.5123
408,600973,宝胜股份,2.4213,111.5103,7.6408,35.3366,1.173,230.179
409,600203,福日电子,6.3002,42.8558,7.6349,35.3639,1.923,140.4056
410,601016,节能风电,2.1402,126.1564,7.6126,35.4675,0.7031,384.0137
411,600722,金牛化工,38.713,6.9744,7.5725,35.6553,0.5684,475.0176
412,002207,*ST准油,0.7929,340.5221,7.5697,35.6685,0.3306,816.6969
413,000028,国药一致,2.563,105.3453,7.5487,35.7677,1.6818,160.5423
414,300208,恒顺众昇,2.1092,128.0106,7.5363,35.8266,1.2578,214.6605
415,000677,恒天海龙,11.5263,23.4247,7.5291,35.8609,2.2856,118.1309
416,600098,广州发展,9.744,27.7094,7.529,35.8613,1.6605,162.6016
417,000868,安凯客车,2.0544,131.4252,7.5195,35.9066,0.7451,362.3675
418,000720,*ST新能,4.6205,58.4352,7.5136,35.9348,2.3869,113.1174
419,000411,英特集团,3.9858,67.7405,7.5108,35.9482,2.1238,127.1306
420,002732,燕塘乳业,37.3439,7.2301,7.5055,35.9736,1.3367,201.99
421,002713,东易日盛,17.7361,15.2232,7.497000000000001,36.0144,1.0712,252.0538
422,002186,全聚德,28.039,9.6294,7.4921,36.038000000000004,1.585,170.347
423,600255,梦舟股份,12.0877,22.3368,7.4713,36.1383,1.8614,145.0521
424,002751,易尚展示,1.8202,148.3353,7.4538,36.2231,0.418,645.933
425,000767,漳泽电力,4.8926,55.1854,7.4433,36.2742,1.1172,241.6756
426,000848,承德露露,4339.4176,0.0622,7.4359,36.3103,1.6463,164.0041
427,600868,梅雁吉祥,5.8722,45.9794,7.4356,36.3118,0.7737,348.9725
428,300196,长海股份,4.3135,62.5942,7.4125,36.425,1.7004,158.7862
429,002361,神剑股份,1.9301,139.8891,7.4055,36.4594,0.6329,426.6077
430,600769,祥龙电业,6.0985,44.2732,7.3957,36.5077,0.1998,1351.3514
431,002572,索菲亚,29.7475,9.0764,7.3902,36.5349,1.454,185.6946
432,000550,江铃汽车,18.7888,14.3703,7.358,36.6948,1.4131,191.0693
433,002128,露天煤业,2.23,121.0762,7.3558,36.7057,1.0618,254.2852
434,300082,奥克股份,3.6262,74.4581,7.3491,36.7392,0.9394,287.4175
435,002682,龙洲股份,5.1058,52.881,7.3377,36.7963,0.9724,277.6635
436,601233,桐昆股份,97.2473,2.7764,7.3193,36.8888,3.3517,80.5561
437,603609,禾丰牧业,26.8469,10.057,7.3156,36.9074,3.7055,72.8647
438,600338,西藏珠峰,14.5951,18.4994,7.2666,37.1563,2.9239,92.3424
439,600486,扬农化工,5.834,46.2804,7.2597,37.1916,0.7436,363.0984
440,000937,冀中能源,2.1632,124.8151,7.242000000000001,37.2825,0.7509999999999999,359.5206
441,000651,格力电器,28.8848,9.3475,7.2354,37.3165,0.6514,414.4919
442,002189,利达光电,2.6768,100.8667,7.2308,37.3403,1.2022,224.5883
443,603030,全筑股份,1.2638,213.6414,7.2257,37.3666,0.77,350.6494
444,002588,史丹利,17.9136,15.0723,7.2109,37.4433,1.9034,141.8514
445,600768,宁波富邦,17.852999999999998,15.1235,7.2077,37.4599,1.6769,161.0114
446,002085,万丰奥威,4.1044,65.7831,7.1399,37.8157,1.5517,174.0027
447,600785,新华百货,79.6566,3.3895,7.1383,37.8241,2.9788,90.6405
448,600273,嘉化能源,5.8415,46.221000000000004,7.0952,38.0539,1.5065,179.2234
449,600028,中国石化,20.0902,13.4394,7.0902,38.0807,4.4076,61.2578
450,600318,新力金融,69.2684,3.8979,7.0871,38.0974,0.8464,318.9981
451,002493,荣盛石化,57.4418,4.7004,7.063,38.2274,1.694,159.3861
452,600575,皖江物流,8.1021,33.3247,7.0262,38.4276,1.0745,251.2797
453,300128,锦富技术,2.8933,93.319,7.0229,38.4457,1.3651,197.7877
454,600293,三峡新材,6.8223,39.5761,7.0115,38.5082,0.8506,317.423
455,600600,青岛啤酒,162.3519,1.6631,6.9867,38.6449,2.0964,128.7922
456,000895,双汇发展,260.8495,1.0351,6.9633,38.7747,3.7232,72.5183
457,000333,美的集团,11.0637,24.4041,6.962999999999999,38.7764,1.1988,225.2252
458,600869,智慧能源,2.3749,113.689,6.9543,38.8249,1.0098,267.3797
459,000049,德赛电池,3.438,78.53399999999999,6.9495,38.8517,1.4783,182.6422
460,600508,上海能源,6.1933,43.5955,6.9493,38.8528,1.7737,152.2242
461,601888,中国国旅,15.0668,17.9202,6.9438,38.8836,1.3651,197.7877
462,000662,天夏智慧,2.9277,92.2226,6.9402,38.9038,0.8791,307.1323
463,601958,金钼股份,15.3127,17.6324,6.9328,38.9453,1.1354,237.8017
464,600459,贵研铂业,13.7007,19.707,6.9083,39.0834,2.3968,112.6502
465,300160,秀强股份,2.6201,103.0495,6.9012,39.1236,0.9103,296.6055
466,000722,湖南发展,10.651,25.3497,6.8977,39.1435,0.4675,577.5401
467,002365,永安药业,5.7571,46.8986,6.8922,39.1747,0.8634,312.7172
468,600130,波导股份,11.6337,23.2084,6.8905,39.1844,1.1576,233.2412
469,002444,巨星科技,3.1854,84.7617,6.8848,39.2168,0.7397,365.0128
470,603026,石大胜华,17.2553,15.6474,6.8829,39.2277,3.4437,78.404
471,600985,雷鸣科化,4.0535,66.6091,6.8739,39.279,1.0076,267.9635
472,000587,金洲慈航,17.4309,15.4897,6.8498,39.4172,2.3137,116.6962
473,002436,兴森科技,2.5529,105.7621,6.8431,39.4558,1.2853,210.0677
474,000635,英力特,665.3007,0.4058,6.8394,39.4771,2.2366,120.7189
475,603600,永艺股份,8.3658,32.2743,6.8362,39.4956,2.1363,126.3867
476,601933,永辉超市,291.3504,0.9267,6.8331,39.5135,3.0068,89.7965
477,600497,驰宏锌锗,100.1168,2.6969,6.8295,39.5344,3.9682,68.0409
478,600887,伊利股份,73.6984,3.6636,6.8238,39.5674,2.2148,121.9072
479,300292,吴通控股,3.0778,87.725,6.8167,39.6086,1.3398,201.5226
480,600690,青岛海尔,9.9653,27.094,6.803999999999999,39.6825,1.0852,248.8021
481,002092,中泰化学,17.454,15.4692,6.8028,39.6895,1.472,183.4239
482,600313,农发种业,10.5738,25.5348,6.776,39.8465,1.7622,153.2176
483,600307,酒钢宏兴,104.2204,2.5907,6.7567,39.9603,2.5557,105.6462
484,601238,广汽集团,20.2874,13.3088,6.7475,40.0148,0.7507,359.6643
485,000078,海王生物,1.7309,155.9882,6.7194,40.1822,0.8686,310.845
486,002377,国创高新,1.4199,190.1542,6.7165,40.1995,0.6707,402.5645
487,603368,柳州医药,2.1858,123.5246,6.6826,40.4034,1.3437,200.9377
488,002617,露笑科技,2.6051,103.6429,6.6282,40.735,1.0868,248.4358
489,300241,瑞丰光电,2.5713,105.0053,6.6077,40.8614,1.1041,244.5431
490,000417,合肥百货,106.7444,2.5294,6.6019,40.8973,1.5658,172.4358
491,600287,江苏舜天,11.8038,22.874000000000002,6.5897,40.973,1.3324,202.6418
492,300411,金盾股份,0.5614,480.9405,6.5862,40.9948,0.3885,694.9807
493,000950,*ST建峰,114.5528,2.3569999999999998,6.5413,41.2762,1.8426,146.5321
494,002770,科迪乳业,8.8937,30.3586,6.5395,41.2876,0.9594,281.4259
495,600207,安彩高科,3.0737,87.84200000000001,6.5326,41.3312,0.8953,301.5749
496,002462,嘉事堂,2.1072,128.1321,6.5183,41.4218,1.382,195.36900000000003
497,002482,广田集团,0.7722,349.6503,6.515,41.4428,0.509,530.4519
498,600081,东风科技,3.4346,78.6118,6.5037,41.5148,1.2976,208.0764
499,300428,四通新材,5.5138,48.968,6.4912,41.5948,1.4331,188.4028
500,000701,厦门信达,8.1001,33.3329,6.4861,41.6275,1.8529,145.7175
501,300349,金卡智能,1.3775,196.0073,6.4602,41.7944,0.5998,450.1501
502,002328,新朋股份,6.6137,40.8243,6.4537,41.8365,1.3864,194.74900000000002
503,601857,中国石油,21.4564,12.5837,6.416,42.0823,3.2581,82.8704
504,002540,亚太科技,4.3746,61.7199,6.4035,42.1644,0.9124,295.9228
505,601116,三江购物,870.7051,0.3101,6.3944,42.2244,1.9469,138.68200000000002
506,601001,大同煤业,3.2266,83.6794,6.3438,42.5612,0.5396,500.3706
507,600585,海螺水泥,111.4225,2.4232,6.3416,42.576,1.5117,178.6069
508,603328,依顿电子,2.3601,114.4019,6.3304,42.6513,0.5439,496.4148
509,002596,海南瑞泽,1.0811,249.7456,6.3211,42.7141,0.7411,364.3233
510,600080,金花股份,3.2188,83.8822,6.3169,42.7425,1.2363,218.3936
511,603010,万盛股份,5.1801,52.1225,6.3036,42.8327,1.6475,163.8847
512,000100,TCL集团,5.0134,53.8557,6.3032,42.8354,1.2295,219.6015
513,600409,三友化工,15.4403,17.4867,6.2998,42.8585,1.9712,136.9724
514,002010,传化智联,4.0411,66.8135,6.2937,42.9,1.2149,222.2405
515,300478,杭州高新,2.3925,112.8527,6.2857,42.9546,0.9763,276.5543
516,600828,茂业商业,135.0464,1.9993,6.2828,42.9745,4.1067,65.7462
517,601200,上海环境,5.8433,46.2068,6.263999999999999,43.1034,0.8270000000000001,326.4813
518,600386,北巴传媒,10.5825,25.5138,6.2625,43.1138,1.1125,242.6966
519,600686,金龙汽车,1.9909,135.6171,6.2468,43.2221,0.9799,275.5383
520,603380,易德龙,4.6166,58.4846,6.2367,43.2921,2.0798,129.8202
521,000721,西安饮食,22.2394,12.1406,6.2183,43.4202,0.8340000000000001,323.741
522,002458,益生股份,20.4381,13.2106,6.2163,43.4342,1.5016,179.8082
523,601666,平煤股份,3.5526,76.0007,6.2051,43.5126,0.8302,325.2228
524,600597,光明乳业,8.2083,32.8935,6.1965,43.573,2.1004,128.5469
525,300244,迪安诊断,2.6417,102.2069,6.1787,43.6985,1.3666,197.5706
526,002758,华通医药,3.2906,82.0519,6.1783,43.7013,1.4518,185.976
527,600258,首旅酒店,27.3042,9.8886,6.1548,43.8682,1.9467,138.6963
528,002455,百川股份,8.4346,32.010999999999996,6.1509,43.896,1.7143,157.4987
529,600687,刚泰控股,12.4115,21.754,6.1441,43.9446,1.6297,165.6747
530,002419,天虹股份,317.3634,0.8508,6.1415,43.9632,1.6918,159.5933
531,600306,商业城,62.7936,4.2998,6.1403,43.9718,1.3022,207.3414
532,000878,云南铜业,85.8889,3.1436,6.1204,44.1148,3.9271,68.753
533,002286,保龄宝,8.5671,31.5159,6.1186,44.1277,1.4262,189.3143
534,000404,华意压缩,4.0501,66.665,6.0981,44.2761,1.0547,255.997
535,601101,昊华能源,7.2013,37.4932,6.0937,44.3081,1.2969,208.1888
536,002251,步步高,106.2661,2.5408,6.0784,44.4196,3.0260000000000002,89.2267
537,000068,华控赛格,0.4793,563.3215,6.0707,44.4759,0.1294,2086.5533
538,002369,卓翼科技,6.125,44.0816,6.0698,44.4825,1.551,174.0812
539,002274,华昌化工,13.2756,20.3381,6.0661,44.5097,1.7777,151.8816
540,002035,华帝股份,7.7364,34.9,6.0536,44.6016,1.6962,159.1793
541,603118,共进股份,3.3152,81.4431,6.0101,44.9244,1.5835,170.5084
542,000778,新兴铸管,21.2368,12.7138,6.0094,44.9296,1.5438,174.8931
543,000976,华铁股份,30.6442,8.8108,6.0087,44.9348,2.2128,122.0174
544,000822,山东海化,9.658999999999999,27.9532,5.9910000000000005,45.0676,1.6811,160.6091
545,600281,太化股份,7.5552,35.736999999999995,5.9766,45.1762,1.6979,159.02
546,600489,中金黄金,230.3301,1.1722,5.9668,45.2504,3.0194,89.4217
547,000963,华东医药,4.0834,66.1214,5.9663,45.2542,2.0126,134.1548
548,000025,特力A,97.2202,2.7772,5.9588,45.3111,0.8512,317.1992
549,601231,环旭电子,3.7718,71.5839,5.9582,45.3157,1.4669,184.0616
550,000702,正虹科技,463.8045,0.5821,5.9479,45.3942,3.9262,68.7688
551,600299,安迪苏,9.9816,27.0498,5.9437,45.4262,1.8418,146.5957
552,600674,川投能源,2.1586,125.0811,5.9245,45.5735,0.6127,440.6724
553,600801,华新水泥,9.7248,27.7641,5.9056,45.7193,1.6048,168.2453
554,000717,韶钢松山,93.71700000000001,2.8810000000000002,5.9024,45.7441,2.1751,124.1322
555,600327,大东方,68.8222,3.9232,5.8989,45.7712,2.9992,90.024
556,600277,亿利洁能,8.3854,32.1988,5.8885,45.8521,0.948,284.8101
557,600060,海信电器,10.7379,25.1446,5.8653,46.0335,1.247,216.5196
558,000419,通程控股,174.6591,1.5459,5.8629,46.0523,1.5997,168.7816
559,002375,亚厦股份,0.6417,420.7574,5.8612,46.0657,0.4852,556.4716
560,002696,百洋股份,3.96,68.1818,5.8527,46.1326,1.2891,209.4485
561,600634,*ST富控,2.5884,104.3115,5.8457,46.1878,0.4279,630.9885
562,600190,锦州港,11.1054,24.3125,5.8444,46.1981,1.1496,234.8643
563,600612,老凤祥,25.38,10.6383,5.8442,46.1997,2.9151,92.6212
564,600167,联美控股,39.4855,6.837999999999999,5.8427,46.2115,0.4759,567.3461
565,002408,齐翔腾达,12.6092,21.4129,5.8283,46.3257,1.2826,210.5099
566,000625,长安汽车,59.6603,4.5256,5.8217,46.3782,1.2005,224.9063
567,600319,亚星化学,15.4752,17.4473,5.7998,46.5533,1.1851,227.8289
568,300305,裕兴股份,4.0406,66.8218,5.7972,46.5742,0.4266,632.9114
569,300493,润欣科技,4.5059,59.9214,5.7956,46.5871,1.6474,163.8946
570,002181,粤传媒,1.2472,216.4849,5.7652,46.8327,0.3801,710.3394
571,600668,尖峰集团,6.5776,41.0484,5.7602,46.8734,1.849,146.0249
572,002170,芭田股份,26.8775,10.0456,5.7416,47.0252,1.9117,141.2355
573,601000,唐山港,8.6796,31.1074,5.735,47.0793,1.1129,242.6094
574,000921,海信科龙,8.9534,30.1561,5.722,47.1863,2.3181,116.4747
575,601880,大连港,7.4963,36.0178,5.7189,47.2119,1.0736,251.4903
576,600782,新钢股份,11.3411,23.8072,5.7121,47.2681,1.1017,245.0758
577,000782,美达股份,21.9126,12.3217,5.7007,47.3626,1.8321,147.3719
578,002054,德美化工,4.5956,58.7518,5.7004,47.3651,1.3935,193.7567
579,600126,杭钢股份,86.7077,3.1139,5.6917,47.4375,1.6698,161.696
580,600387,海越股份,257.6221,1.048,5.6891,47.4592,2.2626,119.3317
581,300423,鲁亿通,0.8471,318.7345,5.6878,47.47,0.5109,528.4792
582,002131,利欧股份,1.9647,137.4256,5.6776,47.5553,1.2543,215.2595
583,600178,东安动力,2.8043,96.2807,5.6583,47.7175,0.7829999999999999,344.8276
584,600704,物产中大,54.3789,4.9652,5.6563,47.7344,2.9626,91.1362
585,000968,蓝焰控股,3.5678,75.6769,5.6533,47.7597,0.3891,693.909
586,600979,广安爱众,10.5736,25.5353,5.6512,47.7775,1.0979,245.924
587,000830,鲁西化工,272.3105,0.9915,5.632999999999999,47.9318,2.8646,94.25399999999999
588,300245,天玑科技,1.7488,154.3916,5.6281,47.9736,0.4386,615.5951
589,002002,鸿达兴业,4.6262,58.3632,5.6214,48.0307,0.9049,298.3755
590,600803,新奥股份,8.5292,31.656,5.6125,48.1069,1.351,199.852
591,000725,京东方A,4.8455,55.7218,5.6026,48.1919,0.614,439.7394
592,600069,银鸽投资,6.4689,41.7382,5.5884,48.3144,1.0821,249.5148
593,002623,亚玛顿,2.6278,102.7475,5.5864,48.3317,0.5767,468.181
594,000810,创维数字,1.1616,232.438,5.5719,48.4574,0.6507,414.9378
595,002701,奥瑞金,3.3499,80.5994,5.5504,48.6451,1.28,210.9375
596,300025,华星创业,0.595,453.7815,5.5401,48.7356,0.4751,568.3014
597,601801,皖新传媒,4.7588,56.736999999999995,5.5338,48.7911,0.8011,337.0366
598,603355,莱克电气,4.6293,58.3242,5.5253,48.8661,1.2811,210.7564
599,603005,晶方科技,5.2297,51.6282,5.5232,48.8847,0.5026,537.2065
600,600231,凌钢股份,30.8663,8.7474,5.4984,49.1052,1.8162,148.662
601,002726,龙大肉食,15.9621,16.9151,5.4973,49.115,2.5274,106.8292
602,000825,太钢不锈,17.211,15.6876,5.4959,49.1275,2.6998,100.0074
603,002117,东港股份,4.4716,60.3811,5.4941,49.1436,0.9165,294.599
604,002139,拓邦股份,2.9328,92.0622,5.4844,49.2305,1.2613,214.0649
605,601015,陕西黑猫,5.8621,46.0586,5.4836,49.2377,0.7087,380.9793
606,000151,中成股份,5.4121,49.8882,5.4804,49.2665,0.2317,1165.3
607,002418,康盛股份,3.1060000000000003,86.9285,5.4734,49.3295,1.1186,241.3731
608,000659,珠海中富,5.1396,52.5333,5.462999999999999,49.4234,1.3671,197.4984
609,601899,紫金矿业,49.5681,5.4471,5.4591,49.4587,2.9441,91.7088
610,002300,太阳电缆,3.4643,77.9378,5.4552,49.4941,1.6589,162.7585
611,300002,神州泰岳,2.0783,129.9139,5.45,49.5413,0.7654,352.7567
612,002264,新华都,328.3636,0.8223,5.4472,49.5667,2.9578,91.2841
613,300303,聚飞光电,1.7509,154.2064,5.4446,49.5904,0.6374,423.5959
614,002185,华天科技,5.1429,52.4996,5.4374,49.6561,1.6780000000000002,160.9058
615,000902,新洋丰,64.9723,4.1556,5.4211,49.8054,2.4618,109.6758
616,600898,国美通讯,15.9001,16.980999999999998,5.4197,49.8183,1.3152,205.292
617,002755,东方新星,0.5625,480.0,5.4174,49.8394,0.3527,765.5231
618,600961,株冶集团,58.693000000000005,4.6002,5.4062,49.9427,3.6371,74.235
619,600596,新安股份,10.8621,24.8571,5.4043,49.9602,1.9348,139.5493
620,300219,鸿利智汇,3.4495,78.2722,5.4017,49.9843,1.3331,202.5354
621,300136,信维通信,2.5318,106.6435,5.4013,49.988,1.1777,229.2604
622,600507,方大特钢,20.3025,13.2989,5.3919,50.0751,1.4276,189.1286
623,600583,海油工程,2.1116,127.8651,5.3891,50.1011,0.7697,350.786
624,002108,沧州明珠,2.4955,108.1948,5.3717,50.2634,1.015,266.0099
625,600403,大有能源,2.3280000000000003,115.9794,5.3703,50.2765,0.6832,395.1991
626,002450,康得新,2.315,116.6307,5.3372,50.5883,0.6012,449.1018
627,300282,汇冠股份,2.6768,100.8667,5.3256,50.6985,1.1789,229.0271
628,002637,赞宇科技,13.3193,20.2713,5.3167,50.7834,1.9887,135.7671
629,300476,胜宏科技,2.1143,127.7018,5.3134,50.8149,0.9189,293.8296
630,002625,光启技术,2.0944,128.9152,5.3115,50.8331,1.3881,194.5105
