,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,year,quanter
3163,300312,邦讯技术,0.7956,452.4887,0.6887,522.724,0.3866,931.195,2015,4
3164,000909,数源科技,13.1586,27.3585,0.6875,523.6364,0.5336,674.6627,2015,4
3165,300426,唐德影视,1.4937,241.0123,0.684,526.3158,0.4545,792.0792,2015,4
3166,000592,平潭发展,4.2496,84.7139,0.6787,530.4258,0.3956,910.0101,2015,4
3167,300344,太空智造,0.8038,447.8726,0.6767,531.9935,0.3269,1101.2542,2015,4
3168,603528,多伦科技,2.9172,123.406,0.6761,532.4656,0.6348,567.1078,2015,4
3169,601608,中信重工,1.5759,228.4409,0.6759999999999999,532.5444,0.3066,1174.1683,2015,4
3170,002347,泰尔股份,0.8077,445.71,0.6718,535.8738,0.3417,1053.5558,2015,4
3171,300346,南大光电,2.0106,179.051,0.6699,537.3936,0.1218,2955.665,2015,4
3172,000301,东方市场,16.9491,21.2401,0.6649,541.4348,0.537,670.3911,2015,4
3173,601579,会稽山,11.5598,31.1424,0.6629,543.0683,0.7916,454.7751,2015,4
3174,002656,摩登大道,4.4593,80.7302,0.6542,550.2904,0.589,611.2054,2015,4
3175,002077,大港股份,0.7855,458.3068,0.6465,556.8445,0.2865,1256.5445,2015,4
3176,300450,先导智能,4.5229,79.595,0.6408,561.7978,0.5183,694.5784,2015,4
3177,000560,我爱我家,38.8699,9.2617,0.6405,562.0609,0.455,791.2088,2015,4
3178,600836,界龙实业,5.7944,62.129,0.6387,563.6449,0.5948,605.2455,2015,4
3179,600466,蓝光发展,80.6163,4.4656,0.6294,571.9733,0.7061,509.8428,2015,4
3180,300268,佳沃股份,2.5212,142.7891,0.6291,572.2461,0.0586,6143.3447,2015,4
3181,002266,浙富控股,2.1311,168.9268,0.6262,574.8962,0.3393,1061.008,2015,4
3182,300506,名家汇,1.5596,230.8284,0.6156,584.7953,0.6227,578.1275,2015,4
3183,000931,中关村,2.3377,153.9975,0.6112,589.0052,0.5835,616.9666,2015,4
3184,300223,北京君正,11.8645,30.3426,0.6047,595.3365,0.0775,4645.1613,2015,4
3185,601992,金隅集团,6.6616,54.0411,0.5935,606.5712,0.498,722.8916,2015,4
3186,300139,晓程科技,1.1503,312.9618,0.5882,612.0367,0.3195,1126.7606,2015,4
3187,600051,宁波联合,16.8722,21.3369,0.5841,616.3328,0.605,595.0413,2015,4
3188,603900,莱绅通灵,13.2037,27.2651,0.5837,616.7552,1.032,348.8372,2015,4
3189,000993,闽东电力,14.4576,24.9004,0.5792,621.547,0.6813,528.4016,2015,4
3190,002310,东方园林,1.5032,239.4891,0.5788,621.9765,0.4011,897.5318,2015,4
3191,600280,中央商场,456.8068,0.7881,0.5777,623.1608,0.5845,615.911,2015,4
3192,002304,洋河股份,2041.3841,0.1764,0.5764,624.5663,0.8528,422.1388,2015,4
3193,600614,鹏起科技,15.3667,23.4273,0.5763,624.6746,0.4393,819.4855,2015,4
3194,002903,宇环数控,3.1322,114.9352,0.5736,627.6151,0.4772,754.4007,2015,4
3195,600177,雅戈尔,52.3467,6.8772,0.5673,634.5849,0.5467,658.4964,2015,4
3196,000029,深深房A,21.9706,16.3855,0.5623,640.2276,0.5887,611.5169,2015,4
3197,603589,口子窖,237.3954,1.5165,0.562,640.5694,0.9344,385.274,2015,4
3198,600648,外高桥,21.0453,17.105999999999998,0.5529,651.1123,0.5094,706.7138,2015,4
3199,601155,新城控股,2775.8085,0.1297,0.5515,652.7652,0.5077,709.0802,2015,4
3200,603369,今世缘,74.8561,4.8092,0.5514,652.8836,0.6297,571.7008,2015,4
3201,600846,同济科技,14.3997,25.0005,0.5451,660.4293,0.5145,699.7085,2015,4
3202,600681,百川能源,0.5426,663.4722,0.5424,663.7168,0.2844,1265.8228,2015,4
3203,002291,星期六,2.2914,157.1092,0.5417,664.5745,0.6626,543.3142,2015,4
3204,600400,红豆股份,13.677,26.3216,0.5412,665.1885,0.5820000000000001,618.5567,2015,4
3205,002086,东方海洋,3.3692,106.8503,0.5401,666.5432,0.3807,945.6265,2015,4
3206,002414,高德红外,1.2734,282.7077,0.5334,674.9156,0.3703,972.1847,2015,4
3207,600368,五洲交通,7.5995,47.3715,0.5327,675.8025,0.4749,758.0543,2015,4
3208,600510,黑牡丹,1.3568,265.3302,0.531,677.9661,0.2926,1230.3486,2015,4
3209,600560,金自天正,1.7592,204.6385,0.5278,682.0765,0.36700000000000005,980.9264,2015,4
3210,000009,中国宝安,5.4957,65.5058,0.5243,686.6298,0.429,839.1608,2015,4
3211,600533,栖霞建设,737.1747,0.4884,0.5222,689.3910000000001,0.4803,749.5315,2015,4
3212,300029,天龙光电,1.8687,192.6473,0.5218,689.9195,0.2272,1584.507,2015,4
3213,600867,通化东宝,4.2969,83.7813,0.5213,690.5812,1.1334,317.6284,2015,4
3214,002691,冀凯股份,1.1795,305.2141,0.5201,692.1746,0.3748,960.5123,2015,4
3215,002214,大立科技,0.8405,428.3165,0.5148,699.3007,0.2755,1306.7151,2015,4
3216,600439,瑞贝卡,6.7164,53.6001,0.5108,704.7768,0.5312,677.7108,2015,4
3217,300401,花园生物,5.5605,64.7424,0.5018,717.4173,0.4224,852.2727,2015,4
3218,600067,冠城大通,12.7259,28.2888,0.4967,724.7836,0.4804,749.3755,2015,4
3219,000923,河北宣工,0.8425,427.2997,0.4924,731.1129,0.3051,1179.941,2015,4
3220,002529,海源机械,2.1999,163.6438,0.483,745.3416,0.4196,857.96,2015,4
3221,000989,九芝堂,6.942,51.8583,0.4803,749.5315,0.493,730.2231,2015,4
3222,600862,中航高科,2.6883,133.9136,0.4789,751.7227,0.3237,1112.1409,2015,4
3223,600059,古越龙山,10.9398,32.9074,0.4753,757.4164,0.4883,737.2517,2015,4
3224,603779,威龙股份,9.016,39.929,0.4702,765.6316,0.7934,453.7434,2015,4
3225,600732,ST新梅,333.3992,1.0798,0.4651,774.0271,0.4179,861.4501,2015,4
3226,000557,西部创业,21.0127,17.1325,0.4649,774.3601,0.0759,4743.083,2015,4
3227,002344,海宁皮城,10.0554,35.8017,0.4641,775.6949,0.568,633.8028,2015,4
3228,300212,易华录,4.8136,74.7881,0.4637,776.3639999999999,0.5235,687.6791,2015,4
3229,600708,光明地产,12.6268,28.5108,0.4634,776.8666,0.4934,729.6311,2015,4
3230,600155,宝硕股份,3.1566,114.0468,0.4598,782.9491,0.3084,1167.3152,2015,4
3231,600693,东百集团,511.0256,0.7045,0.4569,787.9186,0.4211,854.9038,2015,4
3232,000505,京粮控股,18.0817,19.9096,0.4543,792.4279,0.2695,1335.8071,2015,4
3233,600252,中恒集团,7.6992,46.7581,0.4423,813.9272,0.3514,1024.4735,2015,4
3234,300362,天翔环境,1.7275,208.3936,0.4399,818.3678,0.2707,1329.8855,2015,4
3235,600238,*ST椰岛,13.8969,25.9051,0.4398,818.5539,0.4935,729.4833,2015,4
3236,002072,凯瑞德,0.2718,1324.5033,0.4375,822.8571,0.0942,3821.6561,2015,4
3237,002200,云投生态,2.2113,162.8002,0.4365,824.7423,0.397,906.801,2015,4
3238,002515,金字火腿,13.8314,26.0277,0.4353,827.0159,0.3999,900.2251,2015,4
3239,600692,亚通股份,11.6699,30.8486,0.4331,831.2168,0.3099,1161.6651,2015,4
3240,000679,大连友谊,220.9684,1.6292,0.4303,836.6256,0.4213,854.498,2015,4
3241,000671,阳光城,44.3374,8.1196,0.4303,836.6256,0.3943,913.0104,2015,4
3242,600173,卧龙地产,4.4741,80.4631,0.4272,842.6966,0.3607,998.0593,2015,4
3243,000691,亚太实业,,,0.4265,844.0797,0.4417,815.0328,2015,4
3244,603567,珍宝岛,14.3255,25.13,0.4262,844.6739,0.6681,538.8415,2015,4
3245,000638,万方发展,39.554,9.1015,0.4232,850.6616,0.1017,3539.823,2015,4
3246,002447,晨鑫科技,14.838,24.261999999999997,0.4196,857.96,0.7595,473.9961,2015,4
3247,300255,常山药业,5.9992,60.008,0.4173,862.6887,0.6890000000000001,522.4964,2015,4
3248,600658,电子城,33.8978,10.6202,0.4108,876.3389,0.4613,780.4032,2015,4
3249,002248,华东数控,1.6540000000000001,217.6542,0.408,882.3529,0.2421,1486.9888,2015,4
3250,600265,ST景谷,7.8449,45.8897,0.40700000000000003,884.5209,0.3793,949.1168,2015,4
3251,600240,华业资本,56.8931,6.3277,0.4069,884.7383,0.4174,862.482,2015,4
3252,000926,福星股份,16.6034,21.6823,0.4045,889.9876,0.2975,1210.0839999999998,2015,4
3253,000002,万科A,88.7906,4.0545,0.4029,893.5219999999999,0.3865,931.436,2015,4
3254,600283,钱江水利,25.3338,14.2103,0.4019,895.7452,0.4767,755.1919,2015,4
3255,600759,洲际油气,12.9735,27.7489,0.3934,915.0991,0.3389,1062.2603,2015,4
3256,600823,世茂股份,11.019,32.6708,0.3909,920.9517,0.4127,872.3043,2015,4
3257,000043,中航善达,14.4003,24.9995,0.3859,932.8842,0.3928,916.4969,2015,4
3258,600734,实达集团,553.8583,0.65,0.3858,933.1260000000001,0.3647,987.1127,2015,4
3259,000861,海印股份,31.2347,11.5256,0.3843,936.7681,0.3857,933.3679,2015,4
3260,000038,深大通,509.0514,0.7072,0.3818,942.9019999999999,0.4334,830.6414,2015,4
3261,600615,丰华股份,3.3385,107.8329,0.3804,946.3722,0.1439,2501.7373,2015,4
3262,002166,莱茵生物,9.6667,37.2413,0.3779,952.633,0.4365,824.7423,2015,4
3263,000981,银亿股份,43.5737,8.2619,0.3724,966.7025,0.3831,939.7024,2015,4
3264,002366,台海核电,3.5571,101.206,0.3717,968.523,0.2957,1217.4501,2015,4
3265,000005,世纪星源,2.2164,162.4256,0.3567,1009.2515,0.165,2181.8182,2015,4
3266,000004,国农科技,53.9117,6.6776,0.3514,1024.4735,0.4079,882.5693,2015,4
3267,600053,九鼎投资,5.6436,63.7891,0.3481,1034.1856,0.4059,886.918,2015,4
3268,600684,珠江实业,18205.2408,0.0198,0.3471,1037.1651,0.4078,882.7857,2015,4
3269,600095,哈高科,7.8629999999999995,45.7841,0.3448,1044.0835,0.3455,1041.9682,2015,4
3270,600415,小商品城,65.0734,5.5322,0.3429,1049.8688,0.4492,801.4248,2015,4
3271,000040,东旭蓝天,43.7099,8.2361,0.3421,1052.3239,0.3229,1114.8963,2015,4
3272,600568,中珠医疗,15.6092,23.0633,0.3413,1054.7905,0.262,1374.0458,2015,4
3273,600743,华远地产,30.8286,11.6775,0.3412,1055.0996,0.37,972.9730000000001,2015,4
3274,000150,宜华健康,8.7875,40.9673,0.3385,1063.5155,0.3484,1033.2951,2015,4
3275,000965,天保基建,433.8058,0.8299,0.33299999999999996,1081.0811,0.2646,1360.5442,2015,4
3276,600748,上实发展,394.8993,0.9116,0.3324,1083.0325,0.324,1111.1111,2015,4
3277,600064,南京高科,10.975999999999999,32.7988,0.3321,1084.0108,0.3551,1013.7989,2015,4
3278,600895,张江高科,2.9938,120.2485,0.3302,1090.2483,0.2885,1247.8336,2015,4
3279,600649,城投控股,26.6203,13.5235,0.3298,1091.5706,0.3381,1064.7737,2015,4
3280,000831,五矿稀土,1.3561,265.4671,0.3164,1137.8003,0.2281,1578.2552,2015,4
3281,300397,天和防务,0.2036,1768.1729,0.3147,1143.9466,0.0627,5741.6268,2015,4
3282,000540,中天金融,14.817,24.2964,0.3146,1144.3102,0.3765,956.1753,2015,4
3283,000069,华侨城A,63.8815,5.6354,0.3145,1144.6741,0.4381,821.7302,2015,4
3284,600641,万业企业,1729.9855,0.2081,0.3144,1145.0382,0.3631,991.4624,2015,4
3285,000006,深振业A,236.3431,1.5232,0.3139,1146.8621,0.3664,982.5328,2015,4
3286,600463,空港股份,5.2241,68.9114,0.3134,1148.6918,0.2646,1360.5442,2015,4
3287,600052,浙江广厦,103.3864,3.4821,0.3074,1171.1126,0.3506,1026.8112,2015,4
3288,600565,迪马股份,23.5893,15.2612,0.3019,1192.4478,0.3165,1137.4408,2015,4
3289,600383,金地集团,682.7472,0.5273,0.3019,1192.4478,0.2911,1236.6884,2015,4
3290,000797,中国武夷,3.9572,90.9734,0.299,1204.0134,0.2952,1219.5122,2015,4
3291,600048,保利地产,38.0288,9.4665,0.2969,1212.5295,0.3356,1072.7056,2015,4
3292,002016,世荣兆业,387.8307,0.9282,0.2932,1227.8308,0.3145,1144.6741,2015,4
3293,601558,ST锐电,0.237,1518.9873,0.2887,1246.9692,0.1097,3281.6773,2015,4
3294,000766,通化金马,2.3831,151.0637,0.2864,1256.9832,0.3273,1099.9083,2015,4
3295,002208,合肥城建,,,0.2838,1268.4989,0.3053,1179.1680000000001,2015,4
3296,000718,苏宁环球,24.3048,14.8119,0.2835,1269.8413,0.3338,1078.4901,2015,4
3297,600779,水井坊,86.5518,4.1594,0.2827,1273.4347,0.7903,455.5232,2015,4
3298,000031,中粮地产,69.7471,5.1615,0.2813,1279.7725,0.2993,1202.8065,2015,4
3299,600340,华夏幸福,6.2257,57.8248,0.2806,1282.9651,0.2933,1227.4122,2015,4
3300,002146,荣盛发展,52.3413,6.8779,0.2796,1287.5536,0.27399999999999997,1313.8686,2015,4
3301,000631,顺发恒业,360.2573,0.9993,0.2793,1288.9366,0.3234,1113.1725,2015,4
3302,000803,*ST金宇,26.7906,13.4375,0.2787,1291.7115,0.2534,1420.6788,2015,4
3303,600683,京投发展,263.904,1.3641,0.2777,1296.363,0.3105,1159.4203,2015,4
3304,600159,大龙地产,2.8743,125.2479,0.2775,1297.2973,0.2531,1422.3627,2015,4
3305,600807,*ST天业,32.8567,10.9567,0.27699999999999997,1299.639,0.3353,1073.6654,2015,4
3306,001979,招商蛇口,521.3789,0.6905,0.2763,1302.9316,0.2976,1209.6774,2015,4
3307,600702,舍得酒业,31.2243,11.5295,0.2742,1312.9103,0.4532,794.3513,2015,4
3308,000011,深物业A,32.9701,10.919,0.2708,1329.3944,0.3143,1145.4025,2015,4
3309,600162,香江控股,96.8965,3.7153,0.2694,1336.3029,0.3252,1107.0111,2015,4
3310,600158,中体产业,11.2099,32.1145,0.2691,1337.7926,0.2549,1412.3186,2015,4
3311,002244,滨江集团,166.9531,2.1563,0.26899999999999996,1338.29,0.3363,1070.4728,2015,4
3312,000667,美好置业,25.8345,13.9349,0.2683,1341.7816,0.3003,1198.8012,2015,4
3313,000961,中南建设,3.3634,107.0345,0.2619,1374.5704,0.2476,1453.9579999999999,2015,4
3314,600077,宋都股份,129.0151,2.7904,0.2611,1378.7821,0.2615,1376.6729999999998,2015,4
3315,002093,国脉科技,2.6406,136.3327,0.2501,1439.4242,0.3806,945.8749,2015,4
3316,600604,市北高新,4.3321,83.1006,0.2488,1446.9453,0.2697,1334.8165,2015,4
3317,000428,华天酒店,13.2673,27.1344,0.2451,1468.7882,0.3662,983.0694,2015,4
3318,600639,浦东金桥,13.2344,27.2018,0.2419,1488.2183,0.4357,826.2566,2015,4
3319,002133,广宇集团,170.5928,2.1103,0.2381,1511.9698,0.2118,1699.7167,2015,4
3320,000514,渝开发,23.8866,15.0712,0.23399999999999999,1538.4615,0.2211,1628.2225,2015,4
3321,600663,陆家嘴,158.792,2.2671,0.2325,1548.3871,0.4164,864.5533,2015,4
3322,600622,光大嘉宝,4748.8152,0.0758,0.2303,1563.1785,0.2561,1405.7009,2015,4
3323,000799,酒鬼酒,386.1707,0.9322,0.2293,1569.9956,0.4435,811.7249,2015,4
3324,600736,苏州高新,22.5367,15.9739,0.2214,1626.0163,0.1932,1863.354,2015,4
3325,000995,*ST皇台,23.94,15.0376,0.2207,1631.1735,0.3507,1026.5184,2015,4
3326,000620,新华联,19.4309,18.5272,0.2102,1712.6546,0.2111,1705.3529,2015,4
3327,600393,粤泰股份,10.8772,33.0968,0.209,1722.4879999999998,0.2164,1663.586,2015,4
3328,600082,海泰发展,187.4134,1.9209,0.2087,1724.9641,0.2035,1769.0418,2015,4
3329,000656,金科股份,26.9789,13.3438,0.2066,1742.4976,0.2386,1508.8013,2015,4
3330,002305,南国置业,9.9778,36.0801,0.2045,1760.3912,0.2138,1683.8167,2015,4
3331,000042,中洲控股,109.1299,3.2988,0.2034,1769.9115,0.2843,1266.268,2015,4
3332,600665,天地源,157.789,2.2815,0.203,1773.399,0.19699999999999998,1827.4112,2015,4
3333,600854,春兰股份,4.2674,84.3605,0.2018,1783.9445,0.2256,1595.7447,2015,4
3334,600350,山东高速,1798.1535,0.2002,0.1999,1800.9005,0.3715,969.0444,2015,4
3335,000616,海航投资,48.1569,7.4756,0.1974,1823.7082,0.1563,2303.263,2015,4
3336,600777,新潮能源,6.892,52.2345,0.1924,1871.1019,0.1507,2388.8520000000003,2015,4
3337,000402,金融街,12.4123,29.0035,0.1884,1910.828,0.20600000000000002,1747.5728,2015,4
3338,600208,新湖中宝,18.859,19.089000000000002,0.1882,1912.8587,0.1776,2027.027,2015,4
3339,000732,泰禾集团,31.718000000000004,11.35,0.1878,1916.9329,0.2199,1637.1078,2015,4
3340,600657,信达地产,18.4145,19.5498,0.1868,1927.1949,0.1957,1839.5503,2015,4
3341,600246,万通地产,47.1875,7.6291,0.1824,1973.6842,0.2088,1724.1379,2015,4
3342,600223,鲁商置业,26.1165,13.7844,0.1758,2047.7816,0.1831,1966.1387,2015,4
3343,601188,龙江交通,66.095,5.4467,0.1742,2066.5901,0.3133,1149.0584,2015,4
3344,600848,上海临港,2.9767,120.9393,0.1726,2085.7474,0.285,1263.1579,2015,4
3345,600638,新黄浦,79.4872,4.529,0.172,2093.0233,0.1596,2255.6391,2015,4
3346,600376,首开股份,81.6188,4.4107,0.1714,2100.3501,0.215,1674.4186,2015,4
3347,000517,荣安地产,29.6265,12.1513,0.1634,2203.1824,0.1788,2013.4228,2015,4
3348,002566,益盛药业,4.7869,75.2052,0.1634,2203.1824,0.3857,933.3679,2015,4
3349,600745,闻泰科技,1.2606,285.5783,0.1626,2214.0221,0.1413,2547.7707,2015,4
3350,600322,天房发展,997.62,0.3609,0.1606,2241.594,0.1885,1909.8143,2015,4
3351,000567,海德股份,,,0.1605,2242.9907,0.0808,4455.4455,2015,4
3352,600519,贵州茅台,14397.216999999999,0.025,0.1539,2339.1813,0.5802,620.4757,2015,4
3353,600621,华鑫股份,15.1984,23.6867,0.1526,2359.1088,0.1602,2247.1910000000003,2015,4
3354,600266,北京城建,114.7386,3.1376,0.1522,2365.3088,0.1955,1841.4322,2015,4
3355,601588,北辰实业,110.1897,3.2671,0.1495,2408.0268,0.2098,1715.9199,2015,4
3356,000537,广宇发展,436139.5247,0.0008,0.1475,2440.678,0.2592,1388.8889,2015,4
3357,000736,中交地产,,,0.147,2448.9796,0.1612,2233.2506,2015,4
3358,600793,宜宾纸业,0.4695,766.7732,0.1419,2536.9979,0.0268,13432.8358,2015,4
3359,000548,湖南投资,6.6709,53.9657,0.1416,2542.3729,0.139,2589.9281,2015,4
3360,000838,财信发展,95.8809,3.7547,0.1401,2569.5931,0.1771,2032.7499,2015,4
3361,600094,大名城,39.1003,9.2071,0.1396,2578.7966,0.1879,1915.9127,2015,4
3362,000573,粤宏远A,6.445,55.8573,0.1392,2586.2069,0.1486,2422.611,2015,4
3363,000918,嘉凯城,4.5575,78.9907,0.1374,2620.0873,0.1182,3045.6853,2015,4
3364,600724,宁波富达,47.7841,7.5339,0.136,2647.0588,0.1756,2050.1139,2015,4
3365,600215,长春经开,1.0568,340.651,0.1353,2660.7539,0.1377,2614.3791,2015,4
3366,000014,沙河股份,87.7939,4.1005,0.1331,2704.7333,0.2055,1751.8248,2015,4
3367,600791,京能置业,2758.8569,0.1305,0.1329,2708.8036,0.1586,2269.8613,2015,4
3368,600675,中华企业,1027.9853,0.3502,0.1301,2767.1022,0.139,2589.9281,2015,4
3369,000886,海南高速,8.7337,41.2196,0.1291,2788.5359999999996,0.1006,3578.5288,2015,4
3370,002173,创新医疗,1.7014,211.5905,0.126,2857.1429,0.1523,2363.7557,2015,4
3371,600503,华丽家族,42.6677,8.4373,0.1231,2924.4517,0.1059,3399.4334,2015,4
3372,600106,重庆路桥,15.2637,23.5854,0.1142,3152.3643,0.179,2011.1732,2015,4
3373,600239,云南城投,1.9386,185.701,0.1115,3228.6996,0.12,3000.0,2015,4
3374,000046,泛海控股,6.9071,52.1203,0.1106,3254.9729,0.1181,3048.2642,2015,4
3375,000534,万泽股份,117.9981,3.0509,0.1039,3464.8701,0.1613,2231.8661,2015,4
3376,002118,紫鑫药业,1.121,321.1418,0.1039,3464.8701,0.19399999999999998,1855.6701,2015,4
3377,600716,凤凰股份,76.3395,4.7158,0.1012,3557.3123,0.1467,2453.9877,2015,4
3378,600892,大晟文化,0.3237,1112.1409,0.10099999999999999,3564.3564,0.0268,13432.8358,2015,4
3379,600185,格力地产,663.8056,0.5423,0.1001,3596.4036,0.1402,2567.7603,2015,4
3380,600325,华发股份,4556.0941,0.079,0.0999,3603.6036,0.1115,3228.6996,2015,4
3381,000897,津滨发展,7.9271,45.4138,0.09699999999999999,3711.3402,0.1195,3012.5523,2015,4
3382,600084,中葡股份,2.1247,169.4357,0.0932,3862.6609,0.0918,3921.5686,2015,4
3383,600555,海航创新,145.3287,2.4771,0.0904,3982.3009,0.0659,5462.8225,2015,4
3384,000502,绿景控股,6.4467,55.8425,0.0791,4551.201,0.0649,5546.9954,2015,4
3385,000608,阳光股份,13.7543,26.1736,0.078,4615.3846,0.1603,2245.7891,2015,4
3386,002679,福建金森,10.2914,34.9807,0.0779,4621.3094,0.1471,2447.3148,2015,4
3387,600773,西藏城投,5.0526,71.2504,0.0754,4774.5358,0.0729,4938.2716,2015,4
3388,600767,ST运盛,0.7027,512.3097,0.0669,5381.1659,0.1186,3035.4132,2015,4
3389,000979,中弘股份,1.2253,293.8056,0.066,5454.5455,0.0746,4825.7373,2015,4
3390,600766,园城黄金,,,0.0561,6417.1123,0.1245,2891.5663,2015,4
3391,600610,中毅达,6.7463,53.3626,0.0535,6728.972,0.0601,5990.0166,2015,4
3392,000036,华联控股,126.0306,2.8564,0.0413,8716.707,0.0922,3904.5553,2015,4
3393,600225,天津松江,0.5794,621.3324,0.0391,9207.1611,0.048,7500.0,2015,4
3394,600733,SST前锋,,,0.0378,9523.8095,0.0268,13432.8358,2015,4
3395,000863,三湘印象,27.6368,13.0261,0.0322,11180.1242,0.0459,7843.1373,2015,4
3396,000668,荣丰控股,29.7359,12.1066,0.0252,14285.7143,0.0707,5091.9378,2015,4
3397,600696,ST匹凸,70.8571,5.0806,0.0114,31578.9474,0.0155,23225.8065,2015,4
3398,000809,铁岭新城,0.048,7500.0,0.0071,50704.2254,0.0059,61016.9492,2015,4
3399,600234,ST山水,4.5227,79.5985,0.0,,0.9147,393.5717,2015,4
3400,000750,国海证券,,,,,,,2015,4
3401,600816,安信信托,,,,,,,2015,4
3402,600015,华夏银行,,,,,,,2015,4
3403,300649,杭州园林,1.8225,197.5309,,,0.7405,486.158,2015,4
3404,600837,海通证券,,,,,,,2015,4
3405,000828,东莞控股,27.77,12.9636,,,0.6067,593.374,2015,4
3406,600908,无锡银行,,,,,,,2015,4
3407,600926,杭州银行,,,,,,,2015,4
3408,600149,ST坊展,1.1412,315.4574,,,0.066,5454.5455,2015,4
3409,300071,华谊嘉信,3.8677,93.0786,,,2.7617,130.3545,2015,4
3410,300418,昆仑万维,6.5921,54.6108,,,1.1974,300.6514,2015,4
3411,601009,南京银行,,,,,,,2015,4
3412,600193,*ST创兴,4.8268,74.5836,,,0.094,3829.7872,2015,4
3413,601198,东兴证券,,,,,,,2015,4
3414,601211,国泰君安,,,,,,,2015,4
3415,002354,天神娱乐,3.7430000000000003,96.1795,,,1.0843,332.0114,2015,4
3416,601229,上海银行,,,,,,,2015,4
3417,601336,新华保险,,,,,,,2015,4
3418,000563,陕国投A,,,,,,,2015,4
3419,601601,中国太保,,,,,,,2015,4
3420,300662,科锐国际,5.6725,63.4641,,,2.1978,163.8002,2015,4
3421,600870,*ST厦华,109.2667,3.2947,,,5.3401,67.4145,2015,4
3422,300687,赛意信息,2.5988,138.5255,,,2.0557,175.1228,2015,4
3423,002926,华西证券,,,,,,,2015,4
3424,000882,华联股份,26.927,13.3695,,,0.3862,932.1595,2015,4
3425,600909,华安证券,,,,,,,2015,4
3426,603258,电魂网络,39.1272,9.2008,,,0.9159,393.056,2015,4
3427,000892,欢瑞世纪,2.6617,135.2519,,,2.3152,155.4941,2015,4
3428,600958,东方证券,,,,,,,2015,4
3429,300746,汉嘉设计,2.0324,177.1305,,,1.1122,323.6828,2015,4
3430,600145,*ST新亿,,,,,0.0087,41379.3103,2015,4
3431,600149,ST坊展,1.1412,315.4574,,,0.066,5454.5455,2015,4
3432,300071,华谊嘉信,3.8677,93.0786,,,2.7617,130.3545,2015,4
3433,300418,昆仑万维,6.5921,54.6108,,,1.1974,300.6514,2015,4
3434,601009,南京银行,,,,,,,2015,4
3435,600193,*ST创兴,4.8268,74.5836,,,0.094,3829.7872,2015,4
3436,601198,东兴证券,,,,,,,2015,4
3437,601211,国泰君安,,,,,,,2015,4
3438,002354,天神娱乐,3.7430000000000003,96.1795,,,1.0843,332.0114,2015,4
