,code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0,name_y,eps_2015q1,eps_yoy_2015q1,bvps_2015q1,roe_2015q1,epcf_2015q1,net_profits_2015q1,profits_yoy_2015q1,distrib_2015q1,report_date_2015q1
1583,603508,思维列控,软件服务,河南,25.47,0.65,1.6,280444.69,228520.47,17179.52,134548.41,8.41,0.35700000000000004,16.27,2.24,20151224,100119.96,6.26,43.7,36.97,56.9,35.99,23184.0,109,思维列控,0.35,,,5.27,,4168.05,,,04-26
1584,603398,邦宝益智,文教休闲,广东,106.0,0.53,2.12,71894.72,42348.95,23397.46,21962.77,1.03,0.032,2.98,4.49,20151209,18030.42,0.85,2.38,-41.37,30.46,9.82,14332.0,66,邦宝益智,0.23,,,8.22,,1655.22,,,04-28
1585,603315,福鞍股份,机械基件,辽宁,249.35,2.0,2.2,138449.25,85015.71,34277.6,59994.96,2.73,0.012,4.47,2.78,20150424,13803.12,0.63,65.32,16.33,16.91,2.87,15523.0,552,福鞍股份,0.13,5.56,,2.51,,998.03,5.74,,04-30
1586,603188,亚邦股份,染料涂料,江苏,14.39,5.76,5.76,505973.94,201544.66,218336.52,43837.03,0.76,0.197,5.28,2.15,20140909,179007.0,3.11,-22.69,-38.49,46.06,17.52,34506.0,1218,亚邦股份,0.73,4.52,10.15,7.47,-0.09,21047.29,39.37,,04-28
1587,603108,润达医疗,医药商业,上海,40.03,2.22,5.8,751824.56,420190.44,76247.8,102373.24,1.77,0.097,4.04,3.85,20150527,69847.5,1.21,70.58,69.99,26.81,4.36,16696.0,201,润达医疗,0.18,80.0,6.87,2.7,-0.88,1298.35,82.26,,05-26
1588,603066,音飞储存,仓储物流,江苏,71.45,1.38,3.02,117683.97,96634.81,9921.38,19621.06,0.65,0.039,2.92,3.82,20150611,34402.26,1.14,12.58,2.15,31.72,11.6,20727.0,74,音飞储存,0.08,,,1.48,,592.96,,,04-28
1589,601997,贵阳银行,银行,贵州,6.86,12.39,22.99,46032840.0,0.0,248675.0,486194.91,2.12,0.51,11.32,1.22,20160816,1294920.75,5.63,11.72,19.95,0.0,35.88,78547.0,2,贵阳银行,0.38,,,,,67477.7,,,07-27
1590,601789,宁波建工,建筑施工,浙江,15.27,9.76,9.76,1384537.25,1201827.38,90231.11,51567.9,0.53,0.066,2.71,1.5,20110816,106002.15,1.09,31.92,23.5,6.02,1.49,44306.0,1586,宁波建工,0.12,-0.43,,2.58,,5677.79,-0.43,,04-28
1591,601628,中国人寿,保险,北京,13.27,208.24,282.65,298631904.0,0.0,2552200.0,5517200.0,1.95,0.478,11.59,2.19,20070109,15270800.0,5.4,-2.52,119.84,0.0,5.1,168715.0,826,中国人寿,0.43,65.38,10.69,4.19,0.01,1227100.0,69.77,,04-29
1592,601390,中国中铁,建筑施工,北京,13.34,183.28,228.44,83426048.0,60015176.0,5159982.0,4405792.0,1.93,0.13,6.49,1.15,20071203,7169307.0,3.14,10.13,21.92,8.99,2.17,663073.0,614,中国中铁,0.1,11.11,,2.13,,207194.1,13.97,,04-30
1593,601009,南京银行,银行,江苏,6.39,80.7,84.82,117940520.0,0.0,721162.13,1324221.25,1.56,0.34,7.24,1.2,20070719,2532789.5,2.99,7.53,17.61,0.0,43.07,110709.0,1162,南京银行,0.6,25.0,11.43,5.34,12.17,177344.7,24.91,,04-28
1594,600987,航民股份,纺织,浙江,17.33,6.35,6.35,499670.44,281490.19,179657.47,10384.82,0.16,0.163,5.74,1.97,20040809,262894.63,4.14,15.97,10.51,27.0,12.41,22888.0,2659,航民股份,0.12,25.51,,3.18,,7790.6,24.85,,04-21
1595,600973,宝胜股份,电气设备,江苏,43.56,8.95,12.22,1692181.63,1237743.0,292702.66,123741.22,1.01,0.027000000000000003,2.9,1.62,20040802,104436.38,0.85,96.66,8.79,4.46,0.5,40357.0,379,宝胜股份,0.04,-2.62,,0.81,,1684.29,-2.33,,04-30
1596,600880,博瑞传播,广告包装,四川,123.54,7.32,10.93,415383.06,104583.31,30912.69,81681.11,0.75,0.01,3.34,1.42,19951115,138001.23,1.26,-10.19,173.15,23.73,6.21,66776.0,2872,博瑞传播,0.03,-62.5,,0.9,,3289.53,-63.74,,04-15
1597,600850,华东电脑,软件服务,上海,27.94,4.23,4.23,499272.0,487860.16,2967.38,942.17,0.02,0.172,5.16,3.72,19940324,170157.02,4.03,8.88,-4.18,16.78,5.05,21854.0,375,华东电脑,0.11,16.61,,2.46,,3499.82,16.56,,04-30
1598,600815,厦工股份,工程机械,福建,63.97,9.59,9.59,638269.88,463523.31,66597.71,205653.67,2.14,0.016,0.59,6.94,19940128,-272630.91,-2.84,-4.64,-24.86,15.96,1.6,46156.0,311,厦工股份,-0.1,-489.02,,-2.28,,-9176.2,-488.56,,04-30
1599,600800,天津磁卡,综合类,天津,0.0,6.11,6.11,50901.07,21841.67,6289.33,13506.77,0.22,-0.021,0.07,73.38,19931206,-74621.4,-1.22,24.82,21.08,17.25,-37.63,62889.0,1081,天津磁卡,-0.03,261.45,,-16.01,,-1638.41,223.55,,04-29
1600,600796,钱江生化,农药化肥,浙江,0.0,3.01,3.01,102335.36,41635.19,41294.51,3758.08,0.12,-0.018000000000000002,2.08,2.94,19970408,20446.85,0.68,-7.72,-232.38,11.91,-5.5,30733.0,406,钱江生化,0.02,100.0,,1.02,,556.33,43.56,,04-30
1601,600764,中国海防,通信设备,北京,1071.33,3.3,3.96,156878.16,119834.92,30931.0,49245.93,1.24,0.006999999999999999,2.79,11.4,19961104,19505.35,0.49,25.81,28.91,36.85,5.8,13384.0,625,中国海防,0.03,-3300.0,,1.72,,1055.92,-3653.66,,04-30
1602,600759,洲际油气,石油开采,海南,55.39,22.58,22.64,1602591.5,298078.88,112180.32,245254.02,1.08,0.018000000000000002,2.28,1.73,19961008,48136.07,0.21,13.42,218.5,60.53,4.85,71457.0,1491,洲际油气,0.0,-107.08,,0.05,,261.58,-110.11,,04-28
1603,600751,海航科技,水运,天津,0.0,25.73,28.99,11243055.0,8213048.0,238476.59,1052315.13,3.63,-0.018000000000000002,4.6,1.41,19960909,8584.5,0.03,4.38,-226.07,6.44,-0.07,76743.0,719,海航科技,0.0,-105.61,,0.02,,175.72,-118.37,,04-30
1604,600745,闻泰科技,通信设备,湖北,0.0,4.83,6.37,1118921.88,781572.31,103389.9,238160.3,3.74,-0.09,5.46,5.59,19960828,42113.51,0.66,-60.73,-141.48,12.02,-3.33,15413.0,1197,闻泰科技,-0.06,-700.0,,-1.16,-0.29,-3002.66,-959.85,,04-28
1605,600734,实达集团,电脑设备,福建,0.0,3.55,6.24,840366.13,590714.06,21819.7,209117.17,3.35,-0.049,4.56,2.06,19960808,11150.55,0.18,-13.89,-1950.34,7.03,-2.7,40863.0,599,实达集团,-0.04,40.44,,-12.15,,-1342.11,39.89,,04-30
1606,600733,SST前锋,区域地产,四川,0.0,0.76,1.98,37921.71,32369.59,1495.39,7322.18,0.37,-0.011,0.96,54.71,19960816,-8399.15,-0.43,-97.94,-729.83,0.0,-1098.3,13415.0,1299,SST前锋,-0.02,-155.7,,-1.4,,-428.34,-154.89,,04-28
1607,600724,宁波富达,区域地产,浙江,20.84,14.45,14.45,1391765.88,1116470.63,60741.95,26015.1,0.18,0.039,1.23,2.69,19960716,-14611.17,-0.1,28.25,211.49,28.63,6.94,33471.0,2425,宁波富达,0.02,-86.92,,0.89,,3365.27,-86.92,,04-23
1608,600701,*ST工新,综合类,黑龙江,0.0,7.76,10.35,967227.88,389399.66,298662.22,278449.72,2.69,-0.031,4.08,2.26,19960528,32564.58,0.31,-21.51,-151.73,33.83,-5.43,65680.0,781,*ST工新,-0.04,162.5,,-2.34,0.47,-2096.79,165.85,,04-29
1609,600682,南京新百,百货,江苏,100.81,8.61,11.12,2484623.0,901994.88,332129.19,429745.09,3.86,0.083,7.26,4.58,19931018,176050.06,1.58,11.12,251.92,36.0,2.52,13811.0,527,南京新百,-0.43,-352.94,,-9.12,,-15415.16,-355.69,,04-30
1610,600680,*ST上普,通信设备,上海,0.0,2.57,3.82,204606.86,46642.46,8051.46,86861.46,2.27,-0.052000000000000005,0.9,8.51,19931018,-102430.28,-2.68,-38.37,3.36,27.42,-29.07,37730.0,255,*ST上普,-0.02,-311.11,3.57,-0.52,-0.01,-710.31,-296.27,,04-30
1611,600678,四川金顶,水泥,四川,156.81,3.49,3.49,44057.51,7137.8,16895.92,30535.36,0.87,0.016,0.1,103.25,19931008,-65069.25,-1.86,111.02,167.22,26.65,11.34,36301.0,334,四川金顶,-0.03,-913.89,,-55.05,,-1023.0,-925.63,,04-30
1612,600641,万业企业,区域地产,上海,4.51,8.06,8.06,854766.19,795037.06,230.55,19126.48,0.24,0.71,7.99,1.6,19930407,441473.84,5.48,250.95,387.77,65.13,41.34,44884.0,565,万业企业,0.09,-26.98,,2.03,,7417.08,-27.01,,04-30
1613,600610,中毅达,建筑施工,上海,6475.24,3.76,10.71,219136.42,203667.13,1123.58,38262.12,0.36,0.001,1.09,4.29,19920805,-28970.09,-0.27,269.97,103.39,14.89,0.13,99529.0,843,中毅达,0.0,-121.43,,0.27,,274.53,-154.0,,04-29
1614,600575,皖江物流,水运,安徽,32.8,31.25,38.86,1647419.63,297069.16,1002194.0,500364.25,1.29,0.028,2.16,1.71,20030328,-65938.68,-0.17,4.17,-11.27,11.28,4.64,34664.0,348,皖江物流,0.02,-33.33,,1.43,,4935.22,-30.04,,04-30
1615,600568,中珠医疗,区域地产,湖北,51.23,15.65,19.93,736526.31,481907.56,44176.59,298950.78,1.5,0.032,3.04,2.14,20010518,98900.78,0.5,4.22,0.29,53.57,25.23,18774.0,378,中珠医疗,0.03,-44.7,,0.67,,1585.91,-23.43,,04-30
1616,600523,贵航股份,汽车配件,贵州,92.17,4.04,4.04,355140.22,240382.02,64307.8,93600.21,2.32,0.028,5.58,1.87,20011227,80786.43,2.0,-26.62,-65.25,21.61,1.7,24420.0,1312,贵航股份,0.06,100.0,,0.95,,1779.78,85.19,,04-28
1617,600515,海航基础,全国地产,海南,18.86,16.58,39.08,9457063.0,5696195.5,675867.69,2381917.75,6.1,0.14800000000000002,8.24,1.35,20020806,396661.59,1.02,-2.51,2371.54,32.4,44.1,22663.0,1709,海航基础,0.0,-92.31,,0.04,,32.81,-94.05,,04-27
1618,600488,天药股份,化学制药,天津,48.4,9.61,10.92,444546.66,199932.31,170992.31,51509.69,0.47,0.025,2.52,1.89,20010618,95130.3,0.87,49.77,19.58,51.62,4.28,64574.0,792,天药股份,0.02,-28.57,,0.6,,1436.15,-27.85,,04-29
1619,600423,*ST柳化,农药化肥,广西,59.6,3.99,3.99,327435.66,88471.9,194530.11,50930.59,1.28,0.02,0.12,39.21,20030717,-95882.61,-2.4,32.54,-80.11,17.4,1.55,29565.0,630,*ST柳化,-0.09,80.0,,-2.72,,-3494.04,67.26,,04-30
1620,600403,大有能源,煤炭开采,河南,9.17,23.91,23.91,1727221.63,790522.94,702898.06,32854.75,0.14,0.122,3.07,1.45,20031009,399995.72,1.67,16.2,92.12,35.2,14.15,21002.0,1762,大有能源,-0.03,-167.72,,-0.68,,-6669.94,-167.75,,04-25
1621,600401,*ST海润,半导体,江苏,0.0,47.25,47.25,1299362.38,459933.81,576208.38,125456.07,0.27,-0.041,0.21,4.16,20030924,-496537.91,-1.05,-61.5,31.13,1.45,-67.05,241924.0,506,*ST海润,0.02,-126.73,,0.49,,2371.0,-140.5,,04-30
1622,600400,红豆股份,服饰,江苏,59.42,20.3,25.33,546740.25,295921.34,40704.01,147717.77,0.58,0.018000000000000002,1.81,2.42,20010108,109669.4,0.43,20.88,51.3,24.5,6.72,40730.0,2896,红豆股份,0.02,-33.33,,0.92,,1333.07,-5.38,,04-13
1623,600380,健康元,化学制药,深圳,19.65,15.62,15.74,2216041.25,1410669.0,418463.88,93317.06,0.59,0.14300000000000002,4.82,2.34,20010608,471495.56,3.0,9.08,17.85,64.82,7.5,131992.0,226,健康元,0.12,48.2,2.97,4.01,0.12,17827.35,48.32,,04-30
1624,600335,国机汽车,汽车配件,天津,13.43,10.3,10.3,2497192.5,1939623.75,156019.56,226676.2,2.2,0.196,7.49,1.41,20010305,399222.84,3.88,-22.78,23.61,7.4,1.98,30769.0,1171,国机汽车,0.26,3.47,,3.15,,16286.7,15.87,,04-28
1625,600318,新力金融,多元金融,安徽,75.71,4.84,4.84,623932.25,95737.59,453.22,20824.14,0.43,0.036000000000000004,1.76,6.29,20001208,25895.35,0.54,-13.97,-9.98,82.54,12.75,17139.0,617,新力金融,0.04,-80.95,,0.82,,892.93,-82.27,,04-30
1626,600309,万华化学,化工原料,山东,7.02,27.34,27.34,6642334.0,2516593.25,2773771.5,239293.27,0.88,1.297,9.77,3.73,20010105,1876471.38,6.86,23.57,61.53,43.03,26.07,128697.0,2907,万华化学,0.22,-37.14,,4.35,,47087.27,-37.43,,04-10
1627,600308,华泰股份,造纸,山东,10.36,11.68,11.68,1434439.38,589994.81,716726.44,224376.7,1.92,0.14300000000000002,6.27,0.95,20000928,329334.66,2.82,17.14,34.85,13.85,4.55,74342.0,528,华泰股份,0.02,4.76,,0.4,,2523.8,3.16,,04-30
1628,600255,梦舟股份,铜,安徽,2806.06,17.7,17.7,608050.56,323830.88,119132.36,115910.88,0.66,0.0,1.95,1.62,20001122,48948.51,0.28,1.62,-96.47,7.0,0.04,156015.0,844,梦舟股份,-0.02,-250.0,,-1.2,,-2398.64,-632.8,,04-29
1629,600248,延长化建,建筑施工,陕西,38.38,6.08,6.16,504332.41,423445.44,51651.46,49564.95,0.8,0.036000000000000004,3.37,1.64,20000622,80556.11,1.31,32.89,46.24,9.35,3.31,28252.0,1139,延长化建,0.06,-29.89,,1.76,,3053.1,-22.14,,04-29
1630,600246,万通地产,区域地产,北京,258.02,12.17,20.54,1280382.0,881736.69,5470.28,354743.72,1.73,0.004,3.38,1.22,20000922,116268.72,0.57,-41.78,-89.15,40.91,2.07,56310.0,383,万通地产,0.04,363.16,,1.51,,5358.02,364.75,,04-30
1631,600217,中再资环,环境保护,陕西,36.28,7.2,13.89,461018.31,380921.13,46306.92,1549.71,0.01,0.042,1.25,4.89,19991216,78363.06,0.56,34.71,53.06,45.89,12.82,36658.0,2740,中再资环,-0.09,-23.33,,,,-5909.04,-23.28,,04-20
1632,600212,江泉实业,综合类,山东,926.79,5.12,5.12,78490.96,24140.3,11071.13,46782.89,0.91,0.002,1.48,3.78,19990817,-32413.99,-0.63,-21.02,-84.27,14.7,1.35,37178.0,1135,江泉实业,-0.03,750.0,1.95,-1.3,0.02,-1302.78,738.56,,04-29
1633,600191,华资实业,食品,内蒙,0.0,4.85,4.85,254814.05,21727.68,10811.35,63320.28,1.31,-0.042,4.53,1.51,19981210,29856.24,0.62,-98.33,-333.36,-66.6,-2038.61,41711.0,1349,华资实业,0.09,1953.33,,2.33,,4482.92,1937.02,,04-28
1634,600189,吉林森工,林业,吉林,55.72,3.11,5.51,644241.88,271412.19,98072.74,194994.42,3.54,0.04,5.34,1.41,19981007,25292.53,0.46,89.0,125.6,37.32,9.34,26309.0,2391,吉林森工,-0.15,87.5,,-3.52,-0.5,-4548.14,86.19,,04-23
1635,600172,黄河旋风,矿物制品,河南,28.86,11.69,14.76,1035187.88,311259.47,412379.97,187677.06,1.27,0.048,3.54,1.58,19981126,183197.41,1.24,-2.25,-34.97,33.55,10.84,55530.0,1814,黄河旋风,0.09,-21.17,5.04,1.85,,5801.29,-5.24,,04-25
1636,600165,新日恒力,钢加工,宁夏,5822.57,6.85,6.85,210106.41,133348.52,17293.42,33692.09,0.49,0.001,1.26,13.1,19980529,-19033.65,-0.28,-31.27,-69.35,6.38,0.3,15341.0,731,新日恒力,-0.12,-154.63,3.27,-3.57,0.56,-3230.75,-154.5,,04-29
1637,600158,中体产业,文教休闲,天津,0.0,6.57,8.44,400156.78,356435.16,8446.37,2381.93,0.03,-0.013,1.92,6.07,19980327,62429.88,0.74,-3.61,15.99,19.45,-10.6,106858.0,558,中体产业,0.01,143.4,,0.72,,1084.58,141.54,,04-30
1638,600149,ST坊展,综合类,河北,0.0,3.8,3.8,32623.6,18644.22,1161.81,10597.37,0.28,-0.008,0.53,15.12,19991014,-33127.35,-0.87,0.0,-23.96,10.52,-1834.57,49505.0,1919,ST坊展,-0.0,-250.0,,-0.5,,-137.07,-248.28,,04-25
1639,600145,*ST新亿,陶瓷,新疆,0.0,14.91,14.91,86097.96,86090.35,7.2,151497.56,1.02,-0.001,0.42,4.46,19990923,-241717.66,-1.62,0.0,-551.59,0.0,0.0,32913.0,583,*ST新亿,-0.01,317.65,,,,-268.48,325.74,,04-30
1640,600086,东方金钰,服饰,湖北,24.88,10.57,13.5,1293343.13,1118755.25,24457.78,63304.98,0.47,0.101,2.48,4.05,19970606,131558.13,0.97,-22.25,2.31,23.11,7.95,38068.0,2909,东方金钰,0.44,274.81,,10.83,,16947.59,309.41,,04-09
1641,600084,中葡股份,红黄药酒,新疆,0.0,11.24,11.24,293109.63,231411.67,20411.27,267962.63,2.38,-0.027000000000000003,2.06,3.65,19970711,-157339.13,-1.4,59.63,-34.5,33.2,-29.88,92017.0,232,中葡股份,-0.05,53.33,,-2.15,,-5186.76,114.72,,04-30
1642,600076,康欣新材,其他建材,山东,11.85,7.52,10.34,518235.44,274173.56,98888.05,51494.12,0.5,0.134,3.41,1.86,19970526,187759.61,1.82,94.95,24.69,33.28,22.6,56446.0,1810,康欣新材,-0.01,-0.0,,-4.07,,-506.2,10.3,,04-25
1643,600052,浙江广厦,区域地产,浙江,19.22,8.72,8.72,568865.5,395921.75,19481.4,15753.95,0.18,0.049,2.73,1.37,19970415,74413.46,0.85,-62.06,114.02,38.16,98.64,50982.0,629,浙江广厦,-0.09,12.5,,-3.79,,-7460.78,13.34,,04-30
1644,600022,山东钢铁,普钢,山东,8.9,106.89,109.47,5810576.0,2033985.75,1284996.88,820251.25,0.75,0.057,1.71,1.18,20040629,-119245.11,-0.11,-28.41,37.32,9.11,5.26,318941.0,304,山东钢铁,-0.03,-48.78,,-1.65,,-18996.84,-48.73,,04-30
1645,600019,宝钢股份,普钢,上海,9.74,220.9,222.68,35371212.0,13757994.0,15525795.0,4880025.0,2.19,0.225,7.6,1.15,20001212,6959017.0,3.13,-20.65,32.6,16.35,7.44,372799.0,2320,宝钢股份,0.09,0.0,,1.34,,154715.02,2.46,,04-24
1646,300493,润欣科技,通信设备,上海,79.08,1.55,3.0,114909.52,98817.31,283.57,3264.37,0.11,0.044,1.67,8.38,20151210,16594.25,0.55,4.2,25.55,12.31,3.57,19886.0,115,润欣科技,0.09,,,3.05,,791.07,,,04-25
1647,300491,通合科技,电气设备,河北,0.0,0.51,1.46,56704.98,37041.2,16516.35,18042.42,1.24,-0.01,2.95,6.95,20151231,10821.8,0.74,-10.47,16.74,35.18,-5.33,17011.0,169,通合科技,0.07,,,2.16,,394.07,220.12,,06-26
1648,300464,星徽精密,机械基件,广东,0.0,0.91,2.08,102602.11,42266.92,41529.92,11156.0,0.54,-0.039,2.41,3.47,20150610,16378.32,0.79,9.3,-281.84,1.12,-7.99,13341.0,194,星徽精密,0.08,-11.11,4.26,0.02,-0.26,510.17,-6.55,,06-09
1649,300455,康拓红外,运输设备,北京,84.8,1.59,3.92,80329.18,67028.25,11482.37,2414.55,0.06,0.033,1.83,6.16,20150515,25860.34,0.66,7.34,5.99,45.07,31.31,20999.0,92,康拓红外,0.08,,,2.32,,792.09,,,04-27
1650,300449,汉邦高科,电脑设备,北京,0.0,1.01,1.55,170574.27,105962.11,545.15,77500.0,4.98,-0.08800000000000001,7.61,2.77,20150422,27156.91,1.75,-33.15,10.65,22.43,-32.9,15406.0,2711,汉邦高科,-0.09,-59.09,5.96,-1.45,-3.57,-461.07,-61.11,,04-21
1651,300429,强力新材,化工原料,江苏,51.21,1.4,2.57,138669.61,53160.61,30516.59,38163.15,1.48,0.14300000000000002,4.27,6.86,20150324,43522.53,1.69,24.45,23.89,44.15,21.95,10438.0,1659,强力新材,0.37,31.91,7.0,8.18,0.14,2237.1,31.9,,04-27
1652,300427,红相股份,电气设备,福建,23.18,1.11,3.53,293015.84,140712.92,22945.59,108211.8,3.07,0.168,5.48,2.85,20150217,45793.7,1.3,669.31,1218.48,52.72,23.82,16375.0,1683,红相股份,-0.08,-33.33,5.67,-1.54,-0.33,-587.0,-26.79,,04-27
1653,300411,金盾股份,专用机械,浙江,154.17,0.72,2.64,382472.78,158458.13,22827.71,285440.88,10.83,0.057,12.97,2.73,20141231,27333.76,1.04,41.66,162.27,39.18,16.22,7886.0,1682,金盾股份,0.05,-17.64,6.45,0.81,-0.36,418.37,9.77,,04-27
1654,300359,全通教育,文教休闲,广东,273.4,4.14,6.34,265379.03,77099.9,4122.45,106095.21,1.67,0.009000000000000001,3.27,3.1,20140121,35642.87,0.56,-24.58,191.81,36.56,3.52,52162.0,2756,全通教育,0.06,-50.0,3.88,1.52,-0.08,569.67,-22.71,,04-18
1655,300350,华鹏飞,软件服务,深圳,72.26,2.35,5.31,288138.41,142137.88,25606.11,95635.4,1.8,0.028,3.58,2.27,20120821,34256.98,0.65,-5.31,-46.33,31.0,8.83,20497.0,2780,华鹏飞,0.07,-12.5,4.98,1.28,-0.19,565.57,-17.13,,04-18
1656,300339,润和软件,软件服务,江苏,56.21,5.16,7.96,631077.5,286648.44,60512.19,286545.69,3.6,0.057,5.72,2.23,20120718,84971.22,1.07,65.88,21.99,27.87,7.93,27720.0,2393,润和软件,0.04,-60.0,5.2,0.83,-0.07,1223.7,-22.39,,04-23
1657,300332,天壕环境,环境保护,北京,0.0,6.38,8.89,801751.25,211020.16,292146.06,198929.5,2.24,-0.018000000000000002,3.9,1.4,20120628,54482.69,0.61,12.89,-678.16,19.13,-4.14,35245.0,2091,天壕环境,0.07,0.0,4.27,1.55,-0.07,2158.67,0.95,,04-24
1658,300328,宜安科技,铝,广东,364.17,4.1,4.6,183925.22,102524.5,50366.03,45775.73,0.99,0.006999999999999999,2.58,3.75,20120619,24090.17,0.52,0.13,-71.02,26.04,1.85,21159.0,1711,宜安科技,0.05,2.44,5.72,0.96,0.24,610.76,2.5,,04-27
1659,300325,德威新材,塑料,江苏,84.69,7.95,10.11,451857.41,306805.28,73614.36,4014.53,0.04,0.017,1.47,3.84,20120601,41190.15,0.41,58.82,82.31,16.38,2.87,21325.0,1673,德威新材,0.04,-33.33,2.45,1.6,-0.07,1241.15,38.84,,04-27
1660,300317,珈伟股份,半导体,深圳,98.44,3.24,8.54,906883.0,448626.34,255581.27,331681.34,3.88,0.03,5.79,2.05,20120511,79440.15,0.93,-30.11,-73.67,30.75,5.45,33092.0,1596,珈伟股份,0.03,-64.33,4.22,0.75,-0.03,448.78,-66.87,,04-27
1661,300290,荣科科技,软件服务,辽宁,104.21,2.71,3.39,102046.22,65138.73,14792.87,11677.0,0.34,0.016,2.22,3.03,20120216,24586.93,0.73,10.61,52.33,27.45,5.72,20691.0,2751,荣科科技,0.04,8.22,3.22,1.23,-0.56,537.48,8.35,,04-18
1662,300280,南通锻压,专用机械,江苏,923.19,1.28,1.28,115122.5,56837.36,17293.89,42192.15,3.3,0.009000000000000001,4.98,6.63,20111229,7204.72,0.56,97.96,-68.41,91.01,1.04,3957.0,2623,南通锻压,-0.01,-178.89,4.9,-0.29,0.08,-182.38,-179.29,,04-21
1663,300273,和佳股份,医疗保健,广东,33.28,5.62,7.88,555752.56,265409.25,20340.8,95956.21,1.22,0.07,3.12,2.99,20111026,62041.0,0.79,10.21,28.45,61.5,22.72,45782.0,1227,和佳股份,0.13,8.33,2.25,5.96,-0.25,7461.15,41.55,,04-28
1664,300266,兴源环境,环境保护,浙江,166.35,9.56,10.43,1022075.5,740811.13,39953.39,190134.61,1.82,0.03,3.65,5.48,20110927,81154.09,0.78,59.22,-68.88,21.01,5.42,7703.0,1899,兴源环境,0.07,-0.43,6.37,1.07,-0.35,1137.19,40.72,,04-25
1665,300238,冠昊生物,医疗保健,广东,167.44,1.89,2.65,166138.77,40367.3,19332.3,58982.98,2.22,0.028,4.39,4.31,20110706,28590.51,1.08,-8.92,-9.45,71.04,9.46,20905.0,2298,冠昊生物,0.07,0.0,4.38,1.68,0.09,900.69,7.13,,04-24
1666,300235,方直科技,软件服务,深圳,61.16,1.06,1.68,62658.23,44263.3,9656.0,28174.75,1.68,0.053,3.52,3.7,20110629,12173.55,0.73,16.04,20.78,61.3,24.64,14337.0,1662,方直科技,0.08,-27.27,2.2,3.56,0.01,1220.42,24.95,,04-27
1667,300229,拓尔思,软件服务,北京,1141.85,4.47,4.71,217771.8,102453.9,16295.45,61907.32,1.31,0.003,3.83,4.15,20110615,67275.18,1.43,31.11,133.34,52.65,1.03,40891.0,2205,拓尔思,0.01,26.87,6.07,0.14,-0.13,198.72,45.41,,04-24
1668,300198,纳川股份,塑料,福建,232.48,7.82,10.32,326297.09,168652.3,36769.12,14029.77,0.14,0.006,1.6,3.73,20110407,44474.92,0.43,56.27,146.9,19.79,2.42,32809.0,1652,纳川股份,0.01,-92.86,2.69,0.27,-0.04,303.32,-85.16,,04-27
1669,300187,永清环保,环境保护,湖南,87.14,5.97,6.49,365607.0,201024.77,36118.62,39452.03,0.61,0.027000000000000003,2.53,3.68,20110308,55707.08,0.86,-36.28,8.51,30.95,11.92,24700.0,1764,永清环保,0.03,0.0,4.55,0.71,-0.1,641.65,2.77,,04-25
1670,300173,智慧松德,轻工机械,广东,111.88,5.09,5.86,270621.53,160504.27,1065.74,81758.86,1.39,0.018000000000000002,2.9,2.72,20110201,27543.65,0.47,-9.33,659.3,25.72,20.24,18703.0,1701,智慧松德,0.02,-33.33,7.79,0.25,0.0,383.03,12.71,,04-27
1671,300146,汤臣倍健,食品,广东,16.38,8.76,14.69,630611.69,412967.34,64922.61,203191.16,1.38,0.253,3.39,4.89,20101215,120018.36,0.82,45.03,31.39,67.61,34.86,62603.0,2319,汤臣倍健,0.3,-44.44,5.66,6.49,0.19,20525.79,15.57,,04-24
1672,300118,东方日升,半导体,浙江,30.45,6.92,9.04,1728665.0,1121731.5,395903.31,509687.91,5.64,0.08900000000000001,8.3,1.3,20100902,142415.56,1.57,25.87,3.86,14.56,3.85,36533.0,2077,东方日升,-0.03,-253.66,4.1,-0.76,-0.42,-2049.54,-278.21,,04-24
1673,300090,盛运环保,环境保护,安徽,385.46,8.77,13.2,1421610.0,726745.19,70380.45,219144.38,1.66,0.006,2.91,3.18,20100625,6877.68,0.05,6.97,13.63,35.35,2.23,25895.0,1755,盛运环保,0.08,-36.17,4.01,1.93,-0.1,4056.59,11.61,,04-25
1674,300080,易成新能,半导体,河南,98.41,5.02,5.03,683617.06,335228.72,215708.59,240348.47,4.78,0.015,4.37,1.33,20100625,-75402.75,-1.5,194.13,381.64,18.97,0.91,27485.0,2451,易成新能,0.0,-98.54,6.4,0.01,-0.16,29.26,-98.58,,04-23
1675,300071,华谊嘉信,广告包装,北京,42.68,4.82,6.78,346013.75,204810.0,3384.71,1464.21,0.02,0.046,1.35,5.77,20100421,15627.65,0.23,-7.66,40.88,23.3,4.53,24241.0,1713,华谊嘉信,0.05,66.67,2.94,1.91,-0.15,1855.88,262.29,,04-27
1676,300062,中能电气,电气设备,福建,238.1,1.89,3.08,217223.55,138694.52,50693.53,24268.85,0.79,0.006,2.6,2.33,20100319,22329.32,0.72,22.46,-51.13,34.07,1.21,17014.0,1803,中能电气,0.04,0.0,4.99,0.67,0.12,518.97,-10.12,,04-25
