,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips,year,quanter
282,600887,伊利股份,23.17,7.73,35.8948,4631.7918,0.7637,59863.4857,9.8706,2015,4
283,300730,科创信息,23.17,13.76,43.9296,34.3393,0.4926,249.4608,3.5787,2015,4
284,000423,东阿阿胶,23.16,29.81,64.6079,1625.027,2.4846,5449.6632,8.3325,2015,4
285,300446,乐凯新材,23.16,40.89,63.9795,98.719,1.6078,241.4008,3.9316,2015,4
286,300581,晨曦航空,23.1,25.15,47.5254,50.3727,1.4859,200.2815,5.9079999999999995,2015,4
287,000686,东北证券,23.08,38.98,50.3644,2630.0589,1.3438,6745.7602,3.4466,2015,4
288,601997,贵阳银行,23.08,41.81,50.5179,3221.8070000000002,1.7912,7705.191999999999,4.284,2015,4
289,603214,爱婴室,23.02,4.29,25.7228,59.6187,0.7949,1388.066,18.5075,2015,4
290,300547,川环科技,23.02,14.75,33.6416,65.1698,1.4537,441.5695,9.85,2015,4
291,300698,万马科技,23.0,8.89,45.2032,33.7667,0.3359,379.7693,3.7787,2015,4
292,002923,润都股份,22.9,12.31,66.317,71.1654,0.9488,577.9428,7.7059,2015,4
293,300579,数字认证,22.84,12.8,56.372,47.769,0.7961,373.17199999999997,6.2195,2015,4
294,300616,尚品宅配,22.84,4.51,44.9555,139.5345,1.7226,3087.7308,38.1201,2015,4
295,002900,哈三联,22.84,23.03,61.7938,166.3014,1.0505,722.0165,4.561,2015,4
296,002890,弘宇股份,22.8,17.27,26.7921,59.9983,1.1999,347.3295,6.9465,2015,4
297,603110,东方材料,22.79,16.93,40.6796,63.6136,0.8261,375.7227,4.8795,2015,4
298,600129,太极集团,22.79,3.23,29.3541,231.9809,0.5434,7164.633000000001,16.7831,2015,4
299,603926,铁流股份,22.74,13.85,33.3881,94.0765,1.0452,678.9528,7.5439,2015,4
300,300741,华宝股份,22.71,47.51,72.9754,1326.6539,2.3934,2791.7971,5.0367,2015,4
301,603238,诺邦股份,22.71,14.33,31.877,73.9955,0.8221,516.2697,5.7363,2015,4
302,300571,平治信息,22.71,15.32,38.7772,25.7756,0.8591,168.2019,5.6067,2015,4
303,300602,飞荣达,22.64,15.56,32.7288,100.7495,1.3433,647.1755,8.629,2015,4
304,300711,广哈通信,22.63,18.13,57.2474,46.6923,0.4319,257.469,2.3818,2015,4
305,300059,东方财富,22.62,65.72,88.4789,1848.5712,0.9971,2812.7127,1.5171,2015,4
306,600835,上海机电,22.59,9.5,21.6509,1834.5721,1.7937,19295.5347,18.8665,2015,4
307,300474,景嘉微,22.58,37.11,74.6598,88.9548,0.8895,239.6797,2.3967,2015,4
308,600999,招商证券,22.56,43.13,53.6791,10908.7488,1.8781,25291.7941,4.3545,2015,4
309,603607,京华激光,22.53,13.15,35.2863,56.3849,0.8255,428.5893,6.275,2015,4
310,601377,兴业证券,22.5,36.1,50.8289,4167.1506,0.8013,11540.6127,2.2193,2015,4
311,002400,省广集团,22.47,5.68,17.9686,547.6435,0.6053,9628.6367,10.6426,2015,4
312,603357,设计总院,22.46,16.47,43.2896,140.1667,0.5756,850.6882,3.4939,2015,4
313,300555,路通视信,22.42,18.49,37.2027,59.5013,0.9916,321.6346,5.3605,2015,4
314,300531,优博讯,22.37,21.82,39.9995,59.4947,0.9915,272.5974,4.5432,2015,4
315,300568,星源材质,22.37,27.84,57.1091,118.3418,1.3149,425.0605,4.7228,2015,4
316,300562,乐心医疗,22.34,7.97,27.023000000000003,50.1888,1.1354,629.0055,14.2308,2015,4
317,601019,山东出版,22.33,12.69,31.5181,984.2142,0.5407,7750.3134,4.2584,2015,4
318,300566,激智科技,22.28,12.13,33.5824,57.3226,0.9603,472.4399,7.9148,2015,4
319,300538,同益股份,22.23,4.92,13.6109,42.2419,1.0057,857.0166,20.4051,2015,4
320,603811,诚意药业,22.2,18.2,53.117,57.7051,0.903,316.9539,4.9601,2015,4
321,603585,苏利股份,22.18,10.51,28.8019,118.0975,1.5746,1122.8077,14.9707,2015,4
322,300719,安达维尔,22.18,17.25,56.4166,53.7112,0.4262,311.2796,2.4704,2015,4
323,300647,超频三,22.13,14.21,32.359,47.7345,0.5303,335.7596,3.7306,2015,4
324,300707,威唐工业,22.12,15.42,40.5517,36.3601,0.6167,235.6945,3.9982,2015,4
325,603917,合力科技,22.04,19.19,38.8579,73.8256,0.8788,384.5562,4.578,2015,4
326,603488,展鹏科技,22.0,27.26,43.9141,81.097,0.5198,297.4269,1.9065,2015,4
327,002853,皮阿诺,21.98,13.38,41.409,68.5281,1.4725,512.0103,11.0023,2015,4
328,600083,博信股份,21.94,9.91,36.9005,11.3578,0.0493,114.5068,0.4978,2015,4
329,603039,泛微网络,21.93,15.9,96.4325,50.396,1.0079,316.9221,6.3384,2015,4
330,603637,镇海股份,21.93,13.32,22.7987,73.9021,0.9631,554.7039,7.2294,2015,4
331,002419,天虹股份,21.92,6.94,23.5693,1208.4126,1.5101,17396.0649,21.7396,2015,4
332,000899,赣能股份,21.89,22.5,36.7924,574.559,0.8884,2552.6329,3.9473,2015,4
333,600276,恒瑞医药,21.86,23.31,85.2761,2171.5715,1.1099,9315.9602,4.7615,2015,4
334,002820,桂发祥,21.84,20.57,53.2003,94.0446,0.9796,457.1657,4.7621,2015,4
335,300360,炬华科技,21.83,21.72,33.4105,236.13299999999998,0.9766,1086.8364,4.495,2015,4
336,300501,海顺新材,21.82,19.99,36.7537,58.7674,1.4691,293.9784,7.3494,2015,4
337,300696,爱乐达,21.79,48.03,78.4438,50.3948,0.9747,104.9038,2.029,2015,4
338,601878,浙商证券,21.72,29.64,40.6503,1834.4579999999999,0.6114,6188.9032,2.0629,2015,4
339,603727,博迈科,21.7,9.55,21.7068,219.2116,1.2494,2293.5044,13.0724,2015,4
340,600177,雅戈尔,21.69,30.09,37.8493,4371.4974,1.9632,14527.3926,6.5244,2015,4
341,601952,苏垦农发,21.67,11.66,19.285,487.5978,0.6094,4178.3521,5.2229,2015,4
342,603329,上海雅仕,21.67,4.76,10.8395,75.6834,0.7644,1588.7254,16.0477,2015,4
343,603189,网达软件,21.65,35.34,64.5673,73.2607,0.4423,207.2637,1.2515,2015,4
344,300731,科创新源,21.62,22.92,51.2335,35.3583,0.5421,154.2154,2.3646,2015,4
345,000661,长春高新,21.62,16.0,78.3212,384.4795,2.9276,2402.0896,18.2909,2015,4
346,603081,大丰实业,21.6,11.48,33.6139,160.3422,0.4581,1395.942,3.9884,2015,4
347,603776,永安行,21.59,15.06,31.0654,93.3629,1.2967,619.7242,8.6072,2015,4
348,603076,乐惠国际,21.58,8.89,28.6777,64.4026,1.1531,724.3537,12.9696,2015,4
349,603919,金徽酒,21.58,14.02,60.101000000000006,165.8058,0.7895,1182.4109,5.6305,2015,4
350,002891,中宠股份,21.57,8.59,23.4453,55.6856,0.7424,648.22,8.6429,2015,4
351,603356,华菱精工,21.55,8.6,27.5446,51.1853,0.5118,595.1353,5.9513,2015,4
352,603188,亚邦股份,21.51,29.07,54.5962,665.9468,1.1561,2290.3143,3.9762,2015,4
353,002887,绿茵生态,21.48,20.0,35.8534,117.3561,1.9559,586.5477,9.7757,2015,4
354,002595,豪迈科技,21.43,27.91,42.6862,644.4566,0.8055,2308.9129,2.8861,2015,4
355,603881,数据港,21.38,21.32,41.6928,72.1416,0.4567,338.3747,2.1424,2015,4
356,002876,三利谱,21.36,12.1,31.2093,80.7101,1.3451,666.5184,11.1086,2015,4
357,603839,安正时尚,21.33,19.9,68.6112,243.8678,1.1407,1224.8917,5.7296,2015,4
358,603619,中曼石油,21.32,11.55,33.3889,188.5588,0.5237,1631.9099,4.533,2015,4
359,600674,川投能源,21.27,346.85,45.6603,3872.9159999999997,0.8797,1116.5919,0.2536,2015,4
360,002236,大华股份,21.13,13.61,37.2213,1372.3012,1.1831,10077.8334,8.6885,2015,4
361,002883,中设股份,21.13,16.05,47.396,24.1275,0.6031,150.2644,3.7566,2015,4
362,603737,三棵树,21.07,7.6,47.4195,115.5094,1.5401,1518.7147,20.2495,2015,4
363,002899,英派斯,21.07,10.42,38.571,76.1774,0.8464,730.9088,8.1212,2015,4
364,002927,泰永长征,21.05,17.58,57.5775,53.4302,0.7594,303.7788,4.3181,2015,4
365,601633,长城汽车,21.02,10.61,25.1343,8059.3325,0.8829,75954.586,8.3217,2015,4
366,603823,百合花,21.0,11.22,25.6934,129.7826,0.721,1155.9544,6.4219,2015,4
367,002886,沃特股份,20.98,10.8,19.269000000000002,63.2302,1.0749,585.1697,9.9478,2015,4
368,600958,东方证券,20.95,47.45,60.8657,7325.2245,1.3868,15434.7051,2.9222,2015,4
369,300376,易事特,20.94,7.57,17.4488,279.08299999999997,1.1142,3682.3851,14.7024,2015,4
370,603383,顶点软件,20.89,42.98,76.8133,83.8809,1.3284,195.1225,3.0903,2015,4
371,002367,康力电梯,20.88,14.94,36.3435,488.7553,0.6617,3270.3125,4.4277,2015,4
372,603990,麦迪科技,20.87,19.29,69.736,38.955999999999996,0.6492,201.8713,3.3645,2015,4
373,300406,九强生物,20.85,43.27,72.13600000000001,245.0434,0.9808,566.2017,2.2662,2015,4
374,300607,拓斯达,20.85,20.62,48.2304,62.3421,1.147,302.2203,5.5608,2015,4
375,000998,隆平高科,20.85,24.24,39.4671,491.06699999999995,0.4929,2025.8247,2.0337,2015,4
376,002796,世嘉科技,20.83,11.65,20.9761,53.8919,0.8981,462.4013,7.7066,2015,4
377,002860,星帅尔,20.8,23.04,40.558,58.3879,0.9606,253.3278,4.168,2015,4
378,000783,长江证券,20.77,41.1,51.7403,3493.3652,0.7366,8499.6438,1.7922,2015,4
379,300620,光库科技,20.73,22.19,53.2229,30.513,0.4623,137.4597,2.0827,2015,4
380,002918,蒙娜丽莎,20.73,7.32,34.0441,115.7435,0.9784,1580.6046,13.3621,2015,4
381,603169,兰石重装,20.7,26.21,45.3603,646.4726,0.6834,2465.815,2.6069,2015,4
382,002116,中国海诚,20.7,4.85,10.5159,228.0003,0.5589,4693.0208,11.5044,2015,4
383,603630,拉芳家化,20.68,14.5,55.9353,142.8277,1.0919,984.6876,7.5281,2015,4
384,000540,中天金融,20.66,16.94,35.4387,2606.7763,0.6036,15386.0947,3.5629,2015,4
385,601515,东风股份,20.62,33.39,50.0665,741.1972,0.6665,2219.4421,1.9959,2015,4
386,000538,云南白药,20.62,13.36,30.5342,2770.8414,2.6606,20738.1262,19.9137,2015,4
387,300729,乐歌股份,20.62,13.5,43.5761,50.8583,0.7885,376.5628,5.8381,2015,4
388,002878,元隆雅图,20.6,7.52,25.1113,41.6595,0.737,553.7895,9.7981,2015,4
389,000677,恒天海龙,20.58,2.64,1.9243,54.7652,0.0633,2070.5276,2.3965,2015,4
390,300540,深冷股份,20.56,13.36,34.7894,60.7298,1.0121,454.2989,7.5716,2015,4
391,300585,奥联电子,20.51,14.78,40.1396,39.5367,0.6589,267.3563,4.4559,2015,4
392,600236,桂冠电力,20.46,24.91,58.6717,2569.1865,0.4237,10310.7487,1.7004,2015,4
393,002859,洁美科技,20.45,15.13,37.4265,89.2999,1.1303,590.1554,7.4703,2015,4
394,603711,香飘飘,20.44,10.44,42.8696,203.9476,0.5665,1951.7401,5.4215,2015,4
395,600886,国投电力,20.42,17.35,52.2056,5427.5222,0.7998,31279.6998,4.6094,2015,4
396,603337,杰克股份,20.42,10.68,29.9793,170.0554,1.0971,1591.6245,10.2685,2015,4
397,002825,纳尔股份,20.41,11.28,23.2698,59.4415,0.7925,526.8944,7.0252,2015,4
398,603032,德新交运,20.41,13.12,32.4662,43.0155,0.4301,327.8466,3.2784,2015,4
399,300408,三环集团,20.41,35.09,49.746,873.6406,1.0113,2489.2249,2.8816,2015,4
400,002829,星网宇达,20.39,28.13,48.4494,66.7211,1.1705,237.1196,4.1599,2015,4
401,002866,传艺科技,20.37,15.07,26.0482,60.665,0.5631,402.4666,3.7362,2015,4
402,002823,凯中精密,20.37,10.37,26.1912,91.2545,0.8449,879.9246,8.1474,2015,4
403,600381,青海春天,20.37,25.51,48.3142,357.57599999999996,0.5194,1401.6893,2.0364,2015,4
404,603920,世运电路,20.35,11.2,25.7061,156.9301,0.5013,1400.4912,4.4744,2015,4
405,603928,兴业股份,20.35,13.33,28.3886,108.84,0.7198,816.1092,5.3975,2015,4
406,603922,金鸿顺,20.32,9.53,26.3845,81.4091,0.848,854.2314,8.8982,2015,4
407,601021,春秋航空,20.3,16.4,20.1054,1327.8588,1.6598,8093.6725,10.117,2015,4
408,002812,创新股份,20.29,13.26,25.8193,150.0525,1.4945,1131.489,11.2698,2015,4
409,002827,高争民爆,20.28,26.98,53.0934,66.2834,0.4803,245.6265,1.7799,2015,4
410,002909,集泰股份,20.26,9.67,37.4963,48.95399999999999,0.5439,506.01199999999994,5.6223,2015,4
411,002372,伟星新材,20.24,17.63,43.8224,484.41,0.8370000000000001,2746.5015,4.746,2015,4
412,603178,圣龙股份,20.24,6.15,23.6414,68.6953,0.4579,1115.5195,7.4367,2015,4
413,300357,我武生物,20.21,44.1,95.0941,117.82,0.7290000000000001,267.1056,1.6528,2015,4
414,002907,华森制药,20.18,15.73,62.0493,73.8362,0.2051,469.3191,1.3036,2015,4
415,002826,易明医药,20.15,14.41,69.0928,50.0299,0.3516,346.9954,2.4386,2015,4
416,603136,天目湖,20.14,12.77,66.1626,54.0326,0.9005,422.9257,7.0487,2015,4
417,002032,苏泊尔,20.1,8.14,28.9695,889.0048,1.4047,10909.6866,17.2382,2015,4
418,603677,奇精机械,20.1,6.13,18.6197,77.2568,1.2876,1260.2075,21.0034,2015,4
419,300575,中旗股份,20.09,11.74,23.7034,94.8079,1.7237,807.1545,14.6755,2015,4
420,600867,通化东宝,20.04,29.53,75.2639,492.959,0.434,1669.3124,1.4696,2015,4
421,603499,翔港科技,20.04,15.55,31.8764,42.6889,0.5691,274.4474,3.6592,2015,4
422,002801,微光股份,20.03,20.7,33.6591,82.2246,1.8619,397.0311,8.9907,2015,4
423,603717,天域生态,20.01,11.97,30.3088,98.2127,0.7582,820.3488,6.332999999999999,2015,4
424,600217,中再资环,19.99,10.98,57.2841,175.1484,0.1305,1593.9262,1.188,2015,4
425,300450,先导智能,19.98,27.15,43.0481,145.5608,1.0702,536.1108,3.9419,2015,4
426,002835,同为股份,19.98,12.2,32.5761,60.2671,0.7440000000000001,493.6025,6.0938,2015,4
427,300617,安靠智电,19.94,23.51,55.0759,63.7774,1.2755,271.1821,5.4236,2015,4
428,300436,广生堂,19.93,33.5,87.818,103.4946,0.7392,308.9234,2.2065,2015,4
429,300124,汇川技术,19.93,29.21,48.4687,809.2814,1.0176,2770.5299,3.4838,2015,4
430,002152,广电运通,19.92,22.61,52.1925,898.4651,1.0019,3972.9413,4.4307,2015,4
431,002572,索菲亚,19.91,14.36,37.7998,459.0152,1.0409,3195.7387,7.2469,2015,4
432,600629,华建集团,19.87,3.43,28.7367,146.6429,0.4084,4267.8019,11.886,2015,4
433,600446,金证股份,19.85,9.74,25.201,254.7494,0.3067,2614.8799,3.1485,2015,4
434,300630,普利制药,19.83,24.99,74.5355,50.7019,0.5535,202.8228,2.2145,2015,4
435,002437,誉衡药业,19.82,25.06,63.2742,677.0178,0.9236,2700.6531,3.6843,2015,4
436,002818,富森美,19.82,43.49,69.818,452.6715,1.1431,1040.8467,2.6284,2015,4
437,600535,天士力,19.79,11.18,38.7248,1478.549,1.3684,13221.6668,12.2368,2015,4
438,002884,凌霄泵业,19.75,14.88,26.4269,113.8633,1.9597,765.1763,13.1699,2015,4
439,300739,明阳电路,19.75,9.42,28.5481,59.5965,0.6449,632.6121,6.8464,2015,4
440,603079,圣达生物,19.74,16.16,51.065,86.7029,1.445,536.4295,8.9404,2015,4
441,603168,莎普爱思,19.74,19.09,73.6387,176.0363,1.0774,921.6709,5.6414,2015,4
442,603701,德宏股份,19.71,13.35,34.1845,54.6612,0.9296,409.4313,6.9631,2015,4
443,603157,拉夏贝尔,19.67,8.27,65.2981,615.251,1.2482,7438.931,15.0921,2015,4
444,000046,泛海控股,19.63,21.39,48.1616,2020.1718,0.4432,9440.4935,2.0715,2015,4
445,300113,顺网科技,19.62,27.94,78.6503,285.5997,0.9766,1022.1473,3.4954,2015,4
446,600273,嘉化能源,19.57,19.82,31.5803,672.3666,0.5147,3391.3303,2.5961,2015,4
447,603232,格尔软件,19.54,25.81,58.6141,47.9039,1.047,185.5449,4.0556,2015,4
448,002475,立讯精密,19.51,10.63,22.8821,1078.5085,0.8576,10139.4924,8.0633,2015,4
449,603899,晨光文具,19.5,11.27,26.5489,422.6467,0.9187,3749.1125,8.1502,2015,4
450,600113,浙江东日,19.5,9.35,28.444000000000003,92.4601,0.2902,988.448,3.1024,2015,4
451,300718,长盛轴承,19.5,23.78,41.2297,88.7919,1.1838,373.3088,4.9774,2015,4
452,000887,中鼎股份,19.47,10.9,30.7557,713.7059,0.6398,6543.0802,5.8656,2015,4
453,002809,红墙股份,19.47,18.39,36.1605,82.5842,1.3764,448.9509,7.4825,2015,4
454,603586,金麒麟,19.45,14.38,32.961999999999996,161.4178,1.0289,1121.7472,7.1508,2015,4
455,002085,万丰奥威,19.44,9.4,24.0002,797.5757,0.8753,8481.0995,9.3076,2015,4
456,002718,友邦吊顶,19.42,29.4,51.3156,120.7855,1.463,410.7082,4.9746,2015,4
457,300511,雪榕生物,19.42,12.1,27.2168,123.3487,1.0964,1019.0010000000001,9.0577,2015,4
458,300650,太龙照明,19.41,14.4,37.1676,35.7017,0.7538,247.7628,5.2313,2015,4
459,002074,国轩高科,19.38,21.29,45.3874,584.6121,0.6779,2745.4962,3.1838,2015,4
460,603040,新坐标,19.37,39.15,70.0164,46.1446,1.0254,117.854,2.6189,2015,4
461,000501,鄂武商A,19.35,4.56,21.7616,799.3071,1.5109,17523.6578,33.1244,2015,4
462,000688,建新矿业,19.35,26.44,45.986999999999995,288.3921,0.2535,1090.6521,0.9589,2015,4
463,002857,三晖电气,19.34,18.37,44.5401,38.5379,0.6422,209.7786,3.4963,2015,4
464,000600,建投能源,19.31,21.23,41.0116,2044.4193,1.141,9625.907,5.3727,2015,4
465,300623,捷捷微电,19.31,33.42,53.1022,80.7158,1.153,241.4627,3.4494,2015,4
466,603129,春风动力,19.3,4.93,28.7887,59.285,0.5928,1200.1983,12.0019,2015,4
467,603660,苏州科达,19.29,9.84,66.4039,120.2784,0.6013,1221.8779,6.1093,2015,4
468,600240,华业资本,19.23,18.85,37.464,882.6166,0.6197,4681.3658,3.2868,2015,4
469,002845,同兴达,19.17,3.48,11.2839,70.3434,0.9769,2019.0770000000002,28.0427,2015,4
470,300546,雄帝科技,19.16,21.43,55.7603,53.4683,1.3367,249.4431,6.236000000000001,2015,4
471,603266,天龙股份,19.15,9.55,28.9538,67.2365,0.8964,703.3131,9.3775,2015,4
472,000958,东方能源,19.15,17.39,31.5638,445.3451,0.9212,2560.4093,5.2967,2015,4
473,603527,众源新材,19.14,2.78,8.7484,61.4393,0.6585,2202.2581,23.604,2015,4
474,601108,财通证券,19.13,45.21,52.8853,2131.9092,1.1843,4715.2761,2.6195,2015,4
475,600271,航天信息,19.11,6.94,18.5469,1554.6882,1.6836,22383.4205,24.2402,2015,4
476,300432,富临精工,19.1,20.21,34.7505,173.706,0.4825,859.4078,2.3872,2015,4
477,603389,亚振家居,19.04,13.23,58.3401,77.2044,0.4701,583.4044,3.5527,2015,4
478,603557,起步股份,19.02,13.35,34.4538,150.6278,0.3561,1127.5888,2.6658,2015,4
479,603089,正裕工业,19.01,11.75,26.5587,67.1774,0.8397,571.6453,7.1455,2015,4
480,603679,华体科技,18.98,11.47,32.7805,42.5587,0.5674,370.8874,4.9451,2015,4
481,300518,盛讯达,18.97,45.22,87.9812,92.1364,1.3162,203.7371,2.9105,2015,4
482,600936,广西广电,18.95,15.56,32.6245,380.3851,0.2774,2443.5802,1.7823,2015,4
483,600690,青岛海尔,18.95,4.79,27.9558,4300.7605,0.7023,89748.3204,14.6572,2015,4
484,002242,九阳股份,18.93,8.78,31.8869,620.0409,0.8076,7060.0891,9.1957,2015,4
485,600803,新奥股份,18.92,14.23,31.4933,805.6501,0.8172,5659.1655,5.7407,2015,4
486,002919,名臣健康,18.91,7.4,36.7517,43.5085,0.7125,587.5646,9.6221,2015,4
487,601788,光大证券,18.88,46.14,58.8059,7646.5161,1.9572,16571.0872,4.2417,2015,4
488,300244,迪安诊断,18.85,9.4,33.62,174.7947,0.6476,1858.1809,6.8854,2015,4
489,000430,张家界,18.85,16.95,43.2467,114.396,0.3565,674.88,2.1035,2015,4
490,300727,润禾材料,18.82,12.47,39.3058,33.4979,0.4576,268.5953,3.6693,2015,4
491,603041,美思德,18.79,25.04,41.5092,67.3404,0.8978,268.9275,3.5856,2015,4
492,603738,泰晶科技,18.79,15.66,33.8657,50.1782,1.0035,320.2741,6.4054,2015,4
493,000931,中关村,18.77,14.01,42.5424,151.0887,0.2238,1078.0263,1.5974,2015,4
494,300553,集智股份,18.77,30.66,57.0017,30.0245,0.8340000000000001,97.8964,2.7193,2015,4
495,002343,慈文传媒,18.75,23.27,49.3865,199.2126,0.6334,855.9989999999999,2.7216,2015,4
496,300667,必创科技,18.74,25.77,57.1779,24.2546,0.4755,94.0904,1.8449,2015,4
497,600211,西藏药业,18.72,6.62,32.3478,91.6358,0.6294,1382.7558,9.4976,2015,4
498,603078,江化微,18.71,19.01,41.9998,61.9318,1.3762,325.64,7.2364,2015,4
499,600369,西南证券,18.69,41.83,50.2083,3554.6505,0.6296,8496.7992,1.5051,2015,4
500,300633,开立医疗,18.69,15.43,62.8075,105.8713,0.294,685.8269,1.905,2015,4
501,000957,中通客车,18.68,5.61,19.7961,399.27,1.3468,7113.9759,23.997,2015,4
502,600570,恒生电子,18.65,20.38,92.6861,453.7335,0.7344,2225.5324,3.6023,2015,4
503,000559,万向钱潮,18.62,7.61,21.250999999999998,779.5559,0.3397,10241.4341,4.4638,2015,4
504,300521,爱司凯,18.61,23.85,51.0786,42.8032,0.7133,179.4173,2.9902,2015,4
505,002811,亚泰国际,18.61,6.06,18.4221,109.5765,0.8116,1805.6670000000001,13.3753,2015,4
506,600939,重庆建工,18.6,1.69,8.287,780.7495,0.4781,46085.5863,28.2214,2015,4
507,002081,金螳螂,18.59,8.58,17.8075,1602.3378,0.9092,18654.0926,10.5856,2015,4
508,002897,意华股份,18.59,9.26,28.2636,84.7407,1.0592,914.5909,11.4323,2015,4
509,300551,古鳌科技,18.59,19.66,47.0805,50.703,0.9218,257.7756,4.6868,2015,4
510,000565,渝三峡A,18.59,22.29,22.6816,144.5737,0.3334,648.3418,1.4952,2015,4
511,603958,哈森股份,18.58,6.14,48.2268,119.1208,0.7308,1938.5328,11.8928,2015,4
512,002873,新天药业,18.56,8.04,83.5753,42.0105,0.8132,521.9106,10.1027,2015,4
513,603866,桃李面包,18.56,13.53,34.8904,346.9551,0.7707,2563.3305,5.6946,2015,4
514,300005,探路者,18.55,6.91,23.8077,263.3962,0.5125,3807.592,7.4086,2015,4
515,601567,三星医疗,18.55,13.56,33.080999999999996,563.9547,0.4705,4158.057,3.469,2015,4
516,603298,杭叉集团,18.55,7.81,24.4959,357.4248,0.6716,4573.9701,8.5945,2015,4
517,000550,江铃汽车,18.54,9.05,26.0795,2222.0611,2.5741,24527.8928,28.4146,2015,4
518,603617,君禾股份,18.52,7.75,23.9569,33.7884,0.4505,435.4787,5.8063,2015,4
519,603860,中公高科,18.51,30.84,67.5376,47.0991,0.9419,152.6939,3.0538,2015,4
520,002357,富临运业,18.49,13.91,32.8725,179.6908,0.5731,1291.4268,4.1195,2015,4
521,002846,英联股份,18.49,15.34,28.4752,45.1466,0.5016,294.2767,3.2697,2015,4
522,300515,三德科技,18.48,18.78,53.6932,42.1719,0.5622,224.5564,2.9939999999999998,2015,4
523,600850,华东电脑,18.45,5.05,16.8855,306.2039,0.9516,6061.3789,18.839000000000002,2015,4
524,300565,科信技术,18.42,8.19,33.1451,62.8382,0.5236,766.7853,6.3898,2015,4
525,300598,诚迈科技,18.42,9.75,33.035,43.0132,0.7168,440.74199999999996,7.3456,2015,4
526,000607,华媒控股,18.41,18.24,27.7687,283.5096,0.2785,1554.0307,1.527,2015,4
527,600352,浙江龙盛,18.39,17.12,34.4385,2541.333,0.7811,14842.1131,4.5621,2015,4
528,603396,金辰股份,18.37,22.1,53.4737,64.6393,1.1406,292.4583,5.1610000000000005,2015,4
529,300643,万通智控,18.32,12.03,28.539,34.824,0.2321,289.3026,1.9286,2015,4
530,600562,国睿科技,18.21,17.1,35.1563,186.7857,0.7266,1091.8797,4.2475,2015,4
531,603159,上海亚虹,18.2,8.53,21.7435,38.2287,0.5097,447.9338,5.9724,2015,4
532,300605,恒锋信息,18.17,11.32,29.4363,35.2164,0.5589,310.9707,4.936,2015,4
533,600027,华电国际,18.15,10.83,33.5166,7693.88,0.78,71014.693,7.2001,2015,4
534,600977,中国电影,18.11,11.9,23.4968,868.3178,0.6202,7296.5269,5.2118,2015,4
535,300207,欣旺达,18.09,5.02,15.3353,325.0109,0.5035,6471.558000000001,10.0267,2015,4
536,002893,华通热力,18.08,5.79,18.6792,49.57899999999999,0.5508,855.8451,9.5093,2015,4
537,000002,万科A,18.08,9.26,29.3525,18119.4062,1.6395,195549.13,17.6941,2015,4
538,300506,名家汇,18.08,20.08,51.1255,49.7077,0.5523,247.5234,2.7502,2015,4
539,300697,电工合金,18.08,4.51,16.3374,53.3464,0.4445,1181.7263,9.8477,2015,4
