code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300225,金力泰,染料涂料,上海,168.52,4.68,4.7,115179.45,73446.03,28317.15,2514.41,0.05,0.016,1.91,5.73,20110531,32102.0,0.68,-1.75,-28.73,21.19,4.5,9309.0
300198,纳川股份,塑料,福建,232.48,7.82,10.32,326297.09,168652.3,36769.12,14029.77,0.14,0.006,1.6,3.73,20110407,44474.92,0.43,56.27,146.9,19.79,2.42,32809.0
300187,永清环保,环境保护,湖南,87.14,5.97,6.49,365607.0,201024.77,36118.62,39452.03,0.61,0.027000000000000003,2.53,3.68,20110308,55707.08,0.86,-36.28,8.51,30.95,11.92,24700.0
300173,智慧松德,轻工机械,广东,111.88,5.09,5.86,270621.53,160504.27,1065.74,81758.86,1.39,0.018000000000000002,2.9,2.72,20110201,27543.65,0.47,-9.33,659.3,25.72,20.24,18703.0
300146,汤臣倍健,食品,广东,16.38,8.76,14.69,630611.69,412967.34,64922.61,203191.16,1.38,0.253,3.39,4.89,20101215,120018.36,0.82,45.03,31.39,67.61,34.86,62603.0
300119,瑞普生物,生物制药,天津,31.11,2.05,4.04,291921.06,131494.81,82332.2,94799.8,2.34,0.095,4.92,2.41,20100917,56554.78,1.4,28.38,22.19,47.53,13.07,14181.0
300118,东方日升,半导体,浙江,30.45,6.92,9.04,1728665.0,1121731.5,395903.31,509687.91,5.64,0.08900000000000001,8.3,1.3,20100902,142415.56,1.57,25.87,3.86,14.56,3.85,36533.0
300090,盛运环保,环境保护,安徽,385.46,8.77,13.2,1421610.0,726745.19,70380.45,219144.38,1.66,0.006,2.91,3.18,20100625,6877.68,0.05,6.97,13.63,35.35,2.23,25895.0
300086,康芝药业,化学制药,海南,60.2,4.36,4.5,223972.22,140615.98,31169.8,110896.05,2.46,0.045,4.16,2.6,20100526,26590.3,0.59,10.88,34.29,44.66,16.16,17660.0
300080,易成新能,半导体,河南,98.41,5.02,5.03,683617.06,335228.72,215708.59,240348.47,4.78,0.015,4.37,1.33,20100625,-75402.75,-1.5,194.13,381.64,18.97,0.91,27485.0
300071,华谊嘉信,广告包装,北京,42.68,4.82,6.78,346013.75,204810.0,3384.71,1464.21,0.02,0.046,1.35,5.77,20100421,15627.65,0.23,-7.66,40.88,23.3,4.53,24241.0
300062,中能电气,电气设备,福建,238.1,1.89,3.08,217223.55,138694.52,50693.53,24268.85,0.79,0.006,2.6,2.33,20100319,22329.32,0.72,22.46,-51.13,34.07,1.21,17014.0
300056,三维丝,环境保护,福建,0.0,2.14,3.85,258706.59,135266.05,38778.2,91488.22,2.37,-0.10099999999999999,3.53,1.99,20100226,3873.06,0.1,15.78,-111.66,19.0,-34.92,21429.0
300049,福瑞股份,中成药,内蒙,86.78,2.28,2.63,233626.8,105777.06,9430.17,65227.57,2.48,0.038,5.32,2.51,20100120,39297.46,1.49,13.28,19.24,71.12,5.78,0.0
300009,安科生物,生物制药,安徽,83.63,6.45,9.97,234977.66,78392.3,43495.01,41688.03,0.42,0.06,1.74,11.45,20091030,65783.81,0.66,40.49,26.19,81.0,21.29,47000.0
300006,莱美药业,化学制药,重庆,26.12,5.86,8.12,295057.5,132857.02,75395.96,58322.26,0.72,0.055999999999999994,2.11,2.78,20091030,24148.28,0.3,32.72,108.31,57.07,13.94,31600.0
002872,天圣制药,化学制药,重庆,24.85,1.43,2.12,507636.09,208692.55,124627.51,153887.73,7.26,0.312,15.08,2.06,20170519,134390.41,6.34,16.29,18.67,26.28,10.66,27185.0
002866,传艺科技,电脑设备,江苏,38.6,0.47,1.44,105706.3,76296.31,14357.7,49112.9,3.42,0.18100000000000002,6.39,4.38,20170426,26277.45,1.83,51.5,17.42,31.32,14.49,21461.0
002857,三晖电气,电器仪表,河南,0.0,0.28,0.8,54155.85,49890.67,1136.95,16406.72,2.05,-0.023,5.3,3.78,20170323,15747.24,1.97,-24.9,54.82,36.68,-12.03,7366.0
002801,微光股份,电气设备,浙江,51.61,0.29,1.18,97659.74,82279.38,11490.15,23629.35,2.0,0.156,7.25,4.44,20160622,46517.19,3.93,13.48,-18.42,25.65,14.81,13148.0
002799,环球印务,广告包装,陕西,70.9,0.77,1.5,78949.3,40703.18,26099.53,14836.07,0.99,0.047,3.51,3.8,20160608,19648.0,1.31,13.83,16.0,20.99,5.86,13647.0
002778,高科石化,石油加工,江苏,68.48,0.56,0.89,76581.24,51419.8,7615.63,21435.85,2.41,0.07,7.01,2.72,20160106,28851.31,3.24,-3.01,-22.9,13.62,4.74,12070.0
002770,科迪乳业,乳制品,河南,50.42,5.82,10.95,290713.81,122758.71,133090.77,631.85,0.01,0.021,1.54,2.8,20150630,52588.55,0.48,21.15,3.64,23.13,8.57,37890.0
002739,万达电影,影视音像,北京,28.26,11.4,11.74,2314078.25,527891.75,255017.91,459088.41,3.91,0.46,10.28,5.06,20150122,567978.69,4.84,27.57,14.07,32.42,12.72,111208.0
002729,好利来,元器件,福建,140.06,0.67,0.67,44770.37,20080.43,17638.31,17834.05,2.67,0.064,6.33,5.64,20140912,15572.12,2.34,8.3,9.56,41.52,10.97,12150.0
002716,金贵银业,小金属,湖南,34.65,3.67,5.65,917796.0,632032.13,134023.98,165313.41,2.93,0.121,6.39,2.64,20140128,117799.95,2.09,8.55,43.43,8.16,2.83,57772.0
002707,众信旅游,旅游服务,北京,36.44,5.14,8.5,529816.5,349166.84,8109.25,40419.7,0.48,0.077,2.69,4.19,20140123,91022.27,1.07,10.19,31.04,11.79,2.67,30510.0
002706,良信电器,电气设备,上海,35.26,5.47,7.86,212384.05,141972.38,24526.45,63274.57,0.8,0.051,2.2,3.26,20140121,52534.85,0.67,13.82,29.65,40.82,12.33,14780.0
002699,美盛文化,服饰,浙江,87.03,7.28,9.1,450247.44,257544.27,25581.11,200658.05,2.21,0.054000000000000006,3.88,4.83,20120911,57698.78,0.63,59.52,57.31,41.98,33.07,18943.0
002697,红旗连锁,超市连锁,四川,34.04,8.64,13.6,433361.31,235844.7,114355.46,4374.31,0.03,0.04,1.75,3.12,20120905,82831.5,0.61,6.11,38.41,27.39,2.95,65825.0
002650,加加食品,食品,湖南,25.79,9.45,11.52,284549.09,81856.11,156418.25,20638.55,0.18,0.047,1.83,2.65,20120106,63925.43,0.55,1.6,-8.23,26.73,10.19,52884.0
002647,民盛金科,多元金融,浙江,654.64,3.73,3.73,251029.63,114641.47,539.1,23828.5,0.64,0.012,2.09,15.5,20111228,12575.6,0.34,744.37,140.04,20.39,1.93,4795.0
002617,露笑科技,电气设备,浙江,30.91,6.98,7.35,638472.0,359602.59,64417.75,126341.15,1.72,0.099,3.59,3.42,20110920,59532.1,0.81,3.44,45.58,20.24,9.04,12638.0
002610,爱康科技,电气设备,江苏,173.49,42.24,44.91,1652214.88,552799.19,731960.56,83507.61,0.19,0.003,1.28,1.75,20110815,38103.85,0.08,34.35,52.04,17.03,1.44,245466.0
002609,捷顺科技,软件服务,深圳,0.0,3.67,6.67,254833.0,196513.22,10534.9,111116.07,1.67,-0.038,3.47,4.01,20110815,50282.9,0.75,-34.17,-382.85,16.32,-37.13,30442.0
002607,亚夏汽车,汽车服务,安徽,81.13,7.05,8.2,427545.66,210461.91,81701.0,71296.75,0.87,0.013000000000000001,2.34,1.73,20110810,34708.26,0.42,3.45,-58.51,6.15,0.71,48137.0
002599,盛通股份,广告包装,北京,103.24,1.9,3.25,239062.41,104546.78,69330.61,86185.56,2.65,0.03,4.81,2.68,20110715,29878.9,0.92,70.3,289.64,16.92,2.68,8076.0
002598,山东章鼓,机械基件,山东,50.05,2.71,3.12,108598.9,75976.71,18725.61,21169.92,0.68,0.042,2.46,3.42,20110707,18040.25,0.58,22.21,6.88,35.59,7.25,18727.0
002584,西陇科学,化工原料,广东,265.3,2.92,5.85,261946.47,164430.25,56679.0,67647.22,1.16,0.016,2.9,5.9,20110602,47330.4,0.81,6.3,40.73,15.55,1.23,16097.0
002571,德力股份,玻璃,安徽,0.0,2.53,3.92,182101.55,65761.02,58044.73,90456.95,2.31,-0.040999999999999995,3.86,1.8,20110412,15231.25,0.39,-3.43,9.16,17.3,-9.54,17686.0
002565,顺灏股份,造纸,上海,20.52,6.85,7.09,396753.84,180216.06,62953.1,71649.03,1.01,0.07,3.44,1.68,20110318,59140.03,0.83,22.33,156.16,24.6,10.54,26901.0
002556,辉隆股份,其他商业,安徽,22.65,7.01,7.18,790835.19,593032.31,56538.76,79312.82,1.11,0.069,3.23,1.92,20110302,72414.24,1.01,16.18,18.5,5.21,1.49,52332.0
002548,金新农,饲料,深圳,45.01,3.11,3.81,425868.09,190962.19,82136.5,87423.18,2.3,0.049,4.35,2.03,20110218,34038.96,0.89,-12.95,-46.0,14.83,2.52,32800.0
002535,林州重机,工程机械,河南,34.81,5.36,8.02,780172.56,446211.81,166388.34,178543.8,2.23,0.032,3.68,1.2,20110111,26804.28,0.33,85.59,9679.55,24.16,5.89,54400.0
002532,新界泵业,农用机械,浙江,31.04,3.83,5.16,204266.81,87478.21,69887.24,18630.1,0.36,0.05,2.79,2.19,20101231,64036.44,1.24,2.76,-48.79,30.25,8.49,22837.0
002520,日发精机,机床制造,浙江,72.27,5.3,5.54,266599.56,204795.23,40416.14,97096.15,1.75,0.035,3.19,3.2,20101210,17488.22,0.32,11.4,34.9,29.73,7.4,29404.0
002515,金字火腿,食品,浙江,101.57,9.55,9.78,212864.91,104530.18,41437.62,16780.92,0.17,0.019,1.51,5.2,20101203,28664.33,0.29,19.63,28.5,43.25,13.62,39691.0
002505,大康农业,农业综合,湖南,174.98,54.85,54.85,1809318.63,1025530.19,318688.78,25631.65,0.05,0.003,1.01,2.35,20101118,-9520.73,-0.02,-24.47,-64.97,12.87,0.51,147861.0
002496,辉丰股份,农药化肥,江苏,10.43,10.23,15.07,812863.56,412476.03,227961.34,96156.68,0.64,0.083,2.59,1.34,20101109,128045.72,0.85,-73.57,-15.65,36.04,14.79,61845.0
002470,金正大,农药化肥,山东,13.23,27.27,31.58,2108678.5,1300742.13,456804.09,114005.67,0.36,0.168,3.15,2.82,20100908,521824.25,1.65,20.31,27.64,17.81,7.71,43615.0
002469,三维工程,建筑施工,山东,71.55,4.63,5.03,159745.36,137496.16,13674.7,15171.95,0.3,0.019,2.38,2.24,20100908,46819.26,0.93,79.92,48.17,31.86,8.26,32395.0
002464,众应互联,互联网,江苏,28.15,2.02,2.33,328613.78,76814.05,1490.1,79753.28,3.42,0.264,6.15,4.83,20100831,33057.48,1.42,101.89,21.2,67.76,35.24,13030.0
002451,摩恩电气,电气设备,上海,246.29,4.13,4.39,154541.19,60145.68,34950.56,6841.43,0.16,0.027000000000000003,1.51,17.33,20100720,14412.27,0.33,55.42,147.58,33.03,10.22,7783.0
002447,晨鑫科技,互联网,辽宁,24.58,11.5,14.27,278472.5,77991.53,39287.96,0.0,0.0,0.051,1.51,3.3,20100713,69922.93,0.49,191.73,559.98,73.05,46.88,73862.0
002437,誉衡药业,化学制药,黑龙江,31.85,21.66,21.98,933181.13,224554.91,174319.23,37194.39,0.17,0.045,1.94,2.93,20100623,143456.67,0.65,99.94,-18.94,72.62,8.18,42151.0
002413,雷科防务,通信设备,江苏,92.83,7.72,11.56,417179.75,205415.05,9863.13,194778.63,1.69,0.03,3.3,2.71,20100528,52724.45,0.46,8.49,3.6,57.82,21.7,48275.0
002412,汉森制药,中成药,湖南,34.12,2.87,2.96,173414.02,53777.46,43291.5,39835.65,1.35,0.12300000000000001,4.24,3.96,20100525,48338.71,1.63,13.86,23.22,73.4,16.09,12801.0
002402,和而泰,元器件,深圳,45.33,7.19,8.56,224033.16,154598.06,25447.35,6719.36,0.08,0.057,1.62,6.39,20100511,39535.59,0.46,36.01,32.57,20.2,9.0,55690.0
002399,海普瑞,化学制药,深圳,169.61,12.47,12.47,1302121.13,617806.13,80909.86,421657.19,3.38,0.034,6.01,3.8,20100506,143910.36,1.15,75.15,447.55,31.55,5.26,22390.0
002369,卓翼科技,通信设备,深圳,73.34,4.2,5.81,418234.84,238343.05,106470.97,130889.15,2.25,0.03,3.69,2.39,20100316,20166.15,0.35,28.54,167.77,9.34,2.25,39000.0
002359,北讯集团,钢加工,深圳,51.12,7.08,10.87,1443636.38,289689.56,299440.56,475903.34,4.38,0.096,5.7,3.44,20100210,31865.91,0.29,249.44,2006.19,31.98,12.22,9177.0
002354,天神娱乐,互联网,辽宁,17.38,5.55,9.37,1365979.75,257591.34,2971.3,595948.88,6.36,0.19,9.96,1.33,20100209,229986.95,2.45,15.98,-24.64,68.87,23.98,47828.0
002352,顺丰控股,仓储物流,安徽,53.71,8.92,44.14,5874577.0,3105937.75,1181332.38,1595651.75,3.62,0.225,7.62,6.35,20100205,1248962.88,2.83,32.96,28.58,17.64,4.84,54447.0
002350,北京科锐,电气设备,北京,129.9,3.76,3.87,281912.22,193276.11,42040.25,45957.39,1.19,0.017,3.28,2.66,20100203,40722.76,1.05,26.59,177.72,25.52,1.76,41418.0
002325,洪涛股份,装修装饰,深圳,26.5,9.05,12.5,1011602.13,738028.38,57181.42,92277.46,0.74,0.045,2.89,1.66,20091222,142717.55,1.14,18.03,12.05,20.21,6.55,60160.0
002314,南山控股,区域地产,深圳,0.0,7.38,18.78,1756733.75,1503795.88,62950.61,280562.97,1.49,-0.019,3.12,1.78,20091203,89355.5,0.48,146.29,53.37,39.71,-4.41,45711.0
002309,中利集团,电气设备,江苏,142.93,4.36,8.74,2875110.75,2287911.5,401215.19,616962.94,7.06,0.025,10.3,1.39,20091127,184057.02,2.11,11.13,108.71,15.04,0.67,21218.0
002305,南国置业,区域地产,湖北,179.58,16.23,17.34,2360618.25,2232450.25,68207.86,130715.95,0.75,0.006,2.61,1.53,20091106,132896.81,0.77,-21.51,89.7,26.86,3.21,57501.0
002301,齐心集团,文教休闲,深圳,56.62,4.27,4.28,470946.66,287760.34,42971.87,138914.31,3.25,0.07,5.74,2.75,20091021,61145.15,1.43,16.2,2.77,21.15,4.27,11803.0
002270,华明装备,电气设备,山东,40.06,2.88,5.06,303363.44,247257.88,32495.4,95518.53,1.89,0.055,4.35,2.03,20080905,114295.63,2.26,-20.0,-14.75,56.5,17.79,26773.0
002263,*ST东南,塑料,浙江,0.0,18.78,18.78,331920.0,124286.0,168210.8,83964.85,0.45,-0.003,1.15,2.57,20080728,-59317.88,-0.32,31.28,-169.2,7.07,-2.22,112075.0
002260,*ST德奥,航空,广东,0.0,2.65,2.65,54530.31,27336.26,8092.18,560.01,0.02,-0.09,-0.71,-16.89,20080716,-49744.12,-1.88,-3.79,-60.68,18.5,-15.14,33692.0
002259,升达林业,家居用品,四川,0.0,7.24,7.52,300779.84,186161.69,79456.11,71885.8,0.96,-0.013999999999999999,2.2,2.68,20080716,15449.74,0.21,-31.36,-24.12,15.89,-5.82,32454.0
002256,兆新股份,染料涂料,深圳,68.04,12.53,18.82,389777.69,113473.72,146706.5,2895.4,0.02,0.017,1.23,3.68,20080625,35647.12,0.19,30.51,28.13,32.47,18.37,87081.0
002252,上海莱士,生物制药,上海,0.0,49.73,49.75,1361284.25,612044.56,105512.57,307963.69,0.62,-0.139,2.37,8.23,20080623,337380.66,0.68,-20.97,-410.19,67.69,-217.11,27547.0
002247,帝龙文化,软件服务,浙江,15.36,5.24,8.51,640006.06,250147.41,33371.09,302910.44,3.56,0.2,6.13,1.95,20080612,128739.31,1.51,79.47,109.35,23.97,18.69,12190.0
002239,奥特佳,汽车配件,江苏,33.23,30.09,31.31,872316.69,443216.41,127580.1,89848.42,0.29,0.027000000000000003,1.68,2.16,20080522,119227.27,0.38,-24.07,-7.11,16.79,8.14,65395.0
002228,合兴包装,广告包装,福建,26.09,10.39,11.7,495792.19,347437.66,87859.56,41995.3,0.36,0.042,1.98,2.21,20080508,68080.59,0.58,76.1,60.58,11.75,2.43,37286.0
002226,江南化工,化工原料,安徽,159.93,9.11,12.49,1247628.0,397609.13,581709.13,332926.44,2.67,0.008,4.43,1.22,20080506,71328.95,0.57,30.65,308.68,39.12,2.2,81650.0
002219,恒康医疗,中成药,甘肃,106.32,11.18,18.65,1010359.38,335031.41,208289.88,108219.77,0.58,0.027999999999999997,2.27,5.15,20080306,116285.36,0.62,92.73,-28.63,35.77,5.45,24748.0
002210,飞马国际,仓储物流,深圳,69.88,12.88,16.53,2249407.75,1912249.38,21766.51,34088.21,0.21,0.044000000000000004,2.54,4.85,20080130,215096.05,1.3,32.45,2.39,1.53,0.61,11698.0
002204,大连重工,专用机械,辽宁,0.0,19.31,19.31,1560330.75,1187618.5,274333.94,242103.25,1.25,-0.035,3.38,1.23,20080116,193458.47,1.0,-43.93,-1869.75,18.25,-11.95,43800.0
002203,海亮股份,铜,浙江,15.89,14.77,16.96,1734934.25,1130775.75,147259.27,53031.85,0.31,0.14800000000000002,3.19,2.95,20080116,316158.88,1.86,91.36,24.61,5.7,2.68,33088.0
002198,嘉应制药,中成药,广东,156.34,4.65,5.08,85353.43,35543.05,26227.33,12340.65,0.24,0.017,1.49,6.97,20071218,10012.78,0.2,19.08,7.92,61.66,9.05,17955.0
002168,深圳惠程,电气设备,深圳,18.08,7.66,8.21,345499.69,115931.4,9875.28,48425.18,0.59,0.19,1.84,7.49,20070919,47507.26,0.58,1035.26,2907.63,76.82,25.85,52960.0
002161,远 望 谷,通信设备,深圳,0.0,6.98,7.4,231232.22,90051.57,14818.62,49857.26,0.67,-0.03,2.2,3.07,20070821,31545.88,0.43,-7.0,-45.86,34.58,-29.61,97658.0
002154,报 喜 鸟,服饰,浙江,29.35,11.14,12.63,414709.47,161808.55,60200.46,27139.53,0.21,0.027999999999999997,2.0,1.64,20070816,103899.43,0.82,32.94,150.21,61.84,4.78,109920.0
002147,新光圆成,区域地产,安徽,0.0,5.37,18.28,1600606.25,965941.69,170834.95,248805.88,1.36,-0.038,4.36,3.39,20070808,344825.91,1.89,-27.26,-409.3,23.64,-22.67,11550.0
002143,印纪传媒,影视音像,四川,45.37,9.69,17.7,460230.84,415766.66,1435.75,-1626.99,-0.01,0.067,1.69,7.14,20070720,286384.03,1.62,0.01,5.87,55.02,37.12,20592.0
002141,贤丰控股,元器件,广东,908.31,6.37,11.35,176437.47,55557.5,17584.25,9336.41,0.08,0.002,1.15,5.2,20070720,6264.85,0.06,-4.8,-46.55,12.93,0.81,54272.0
002113,天润数娱,互联网,湖南,89.89,8.05,15.33,322503.03,127082.65,432.3,187507.94,1.22,0.016,1.76,3.29,20070208,-13612.95,-0.09,263.02,369.14,51.77,15.92,63567.0
002098,浔兴股份,服饰,福建,443.49,3.1,3.58,329606.16,153551.2,62842.78,31001.35,0.87,0.009000000000000001,3.42,4.78,20061222,48579.12,1.36,119.83,-57.12,39.64,0.62,19324.0
002089,新 海 宜,通信设备,江苏,114.2,9.75,13.75,441942.81,152293.06,83956.56,2288.15,0.02,0.013000000000000001,1.28,4.73,20061130,27435.03,0.2,-67.34,39.73,28.6,20.19,54368.0
002082,万邦德,铝,浙江,90.05,2.28,2.38,204681.25,117915.36,47864.68,24162.8,1.02,0.039,6.01,2.32,20061120,84467.28,3.55,0.04,23.35,2.76,0.34,30471.0
002075,沙钢股份,特种钢,江苏,34.93,22.07,22.07,973699.69,545570.56,324977.53,-60860.16,-0.28,0.115,1.65,9.77,20061025,183676.97,0.83,16.04,138.88,22.68,7.54,47398.0
002071,长城影视,影视音像,江苏,67.85,5.18,5.25,372476.31,164083.77,29648.74,-60901.92,-1.16,0.035,1.28,7.45,20061012,75469.18,1.44,100.23,49.31,37.21,7.91,39046.0
002065,东华软件,软件服务,北京,51.69,27.92,31.4,1432251.13,1195320.63,28178.88,234259.09,0.75,0.043,2.88,3.08,20060823,298446.25,0.95,9.34,-71.18,31.18,9.61,109603.0
002059,云南旅游,旅游景点,云南,0.0,7.31,7.31,479836.81,323117.47,51980.87,33596.94,0.46,-0.028999999999999998,2.09,3.49,20060810,36643.43,0.5,-10.39,-3396.19,25.8,-10.65,32385.0
002051,中工国际,建筑施工,北京,19.89,11.08,11.13,1791090.75,1495125.13,153734.66,182757.42,1.64,0.196,7.61,2.05,20060619,488461.56,4.39,37.96,10.16,27.37,10.57,36033.0
002018,*ST华信,农药化肥,安徽,0.0,22.78,22.78,674398.75,611183.38,17593.67,11275.32,0.05,-0.03,1.5,1.49,20040713,98301.65,0.43,-84.12,-159.41,7.88,-9.77,91903.0
002011,盾安环境,工程机械,浙江,36.41,8.4,9.17,1352025.13,703098.06,165211.84,211654.7,2.31,0.044000000000000004,4.81,1.33,20040705,122965.7,1.34,31.99,3.52,14.83,1.79,74438.0
002005,德豪润达,家用电器,广东,640.22,12.66,17.65,1263099.63,537662.88,357874.94,470471.91,2.67,0.002,3.48,1.25,20040625,-31108.95,-0.18,2.8,103.47,22.56,0.35,71999.0
002002,鸿达兴业,化工原料,江苏,15.97,20.82,25.85,1443140.5,536553.31,741779.5,106314.57,0.41,0.098,2.34,2.66,20040625,218231.7,0.84,-5.53,-17.15,34.97,17.83,52666.0
000989,九 芝 堂,中成药,湖南,31.24,4.9,8.69,594185.69,359067.72,116813.56,176361.84,2.03,0.16399999999999998,5.35,3.82,20000628,175174.36,2.01,22.58,7.03,60.26,16.96,24963.0
000972,*ST中基,食品,新疆,0.0,7.71,7.71,233754.2,118586.32,74167.68,107309.3,1.39,-0.013000000000000001,1.13,3.23,20000926,-107509.9,-1.39,-31.3,51.84,30.26,-21.09,47386.0
000967,盈峰环境,电气设备,浙江,28.29,7.44,11.67,812794.94,441438.94,32224.76,201047.63,1.72,0.078,3.77,2.33,20000330,82329.38,0.71,21.72,36.4,14.38,7.94,27767.0
000939,凯迪生态,新型电力,湖北,84.05,30.38,39.3,3990238.5,1272887.38,1449842.38,571765.0,1.46,0.045,3.06,1.63,19990923,214398.05,0.55,7.94,3.52,29.83,4.75,71064.0
000918,嘉凯城,全国地产,浙江,0.0,18.04,18.04,2512166.5,1892402.38,29266.05,-90071.92,-0.5,-0.05,2.75,2.39,19990720,304090.44,1.69,96.16,75.01,8.78,-24.14,64628.0
000917,电广传媒,影视音像,湖南,0.0,12.95,14.18,2373596.5,888153.38,675996.25,613074.94,4.32,-0.038,7.01,1.02,19990325,199394.52,1.41,31.56,-153.42,19.55,-2.31,109416.0
000912,*ST天化,农药化肥,四川,11.37,5.85,5.85,603213.38,109730.11,455150.31,97935.56,1.67,0.149,-2.18,-3.11,19990603,-333145.63,-5.69,8.7,4747.79,20.06,9.92,54423.0
000900,现代投资,路桥,湖南,9.4,15.17,15.18,2368797.0,679133.31,221259.84,47330.23,0.31,0.166,5.78,1.08,19990128,579225.63,3.82,-13.23,43.44,17.97,12.14,61253.0
000890,法 尔 胜,钢加工,江苏,108.06,3.8,3.8,1039728.81,912037.88,17948.78,1377.54,0.04,0.017,2.43,3.07,19990119,41460.78,1.09,-17.08,-22.3,5.0,1.27,36079.0
000825,太钢不锈,特种钢,山西,5.85,20.8,56.96,7271285.0,2133412.0,4864882.5,676419.88,1.19,0.256,4.98,1.21,19981021,1336560.25,2.35,7.48,351.09,16.5,8.07,193706.0
000812,陕西金叶,广告包装,陕西,75.24,6.69,7.69,224856.91,83056.97,76570.46,39842.5,0.52,0.016,1.78,2.68,19980623,33905.59,0.44,5.16,87.42,36.22,6.35,41386.0
000796,凯撒旅游,旅游服务,陕西,92.86,2.46,8.03,609307.5,453834.19,26866.9,64561.03,0.8,0.035,2.56,5.04,19970703,55447.8,0.69,11.01,20.09,17.97,1.55,38237.0
000793,华闻传媒,出版业,海南,198.59,18.92,20.01,1606387.5,527582.19,60436.01,381619.06,1.91,0.011000000000000001,4.94,1.7,19970729,365745.47,1.83,-4.91,-15.82,28.59,2.89,67462.0
000790,泰合健康,中成药,四川,164.3,5.6,5.6,130844.11,101513.46,23323.05,3958.06,0.07,0.009000000000000001,1.51,4.12,19980327,27294.55,0.49,31.19,51.47,64.45,4.04,57299.0
000779,三毛派神,纺织,甘肃,1142.15,1.86,1.86,62668.67,18989.31,38673.98,32181.25,1.73,0.003,1.6,8.41,19970528,-24446.15,-1.31,10.9,104.27,12.45,0.84,17076.0
000766,通化金马,中成药,吉林,56.21,4.49,9.66,582937.94,182793.06,78956.03,364242.94,3.77,0.06,4.59,2.96,19970430,-27830.98,-0.29,82.73,-1.98,80.03,16.23,30132.0
000757,浩物股份,汽车配件,四川,59.07,4.52,4.52,115008.95,57710.05,27603.14,83475.13,1.85,0.03,1.4,5.01,19970627,-72092.0,-1.6,15.69,3.86,26.46,6.91,36347.0
000723,美锦能源,焦炭加工,山西,17.92,10.81,41.06,1435723.63,555939.63,629324.0,176236.06,0.43,0.076,1.96,2.77,19970515,205121.7,0.5,12.82,1.06,25.28,9.82,40623.0
000713,丰乐种业,种植业,安徽,34.83,2.99,2.99,217190.72,122493.77,44480.01,50490.98,1.69,0.052000000000000005,4.52,1.59,19970422,44077.23,1.47,30.56,364.43,15.34,3.41,36172.0
000711,京蓝科技,软件服务,黑龙江,0.0,3.37,7.31,911214.38,543205.38,31632.43,312945.56,4.28,-0.11,5.7,2.11,19970411,27211.71,0.37,894.47,-156.55,26.59,-68.9,18200.0
000693,*ST华泽,小金属,四川,0.0,2.77,5.43,379029.72,309985.56,32259.19,-3052.87,-0.06,-0.213,1.36,2.44,19970226,7345.77,0.14,-80.55,-27.27,-0.12,-33.05,65669.0
000669,金鸿控股,供气供热,吉林,14.29,4.79,4.86,1297660.13,193372.05,658705.19,179295.88,3.69,0.17800000000000002,8.66,1.17,19961210,182197.27,3.75,45.31,1.73,25.28,8.74,26692.0
000666,经纬纺机,纺织机械,北京,23.97,4.74,7.04,3738541.25,2027755.25,144486.56,190692.41,2.71,0.191,10.9,1.68,19961210,358630.44,5.09,2.18,-50.84,49.04,10.97,36642.0
000659,珠海中富,广告包装,广东,0.0,12.86,12.86,265488.59,78351.5,135778.81,27888.27,0.22,-0.009000000000000001,0.5,7.04,19961203,-135231.05,-1.05,-0.66,-4.36,21.78,-3.03,57192.0
