,code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,cf_sales_2015q1,rateofreturn_2015q1,cf_nm_2015q1,cf_liabilities_2015q1,cashflowratio_2015q1,Unnamed: 0_y,name_x,cf_sales_2015q2,rateofreturn_2015q2,cf_nm_2015q2,cf_liabilities_2015q2,cashflowratio_2015q2,Unnamed: 0_x,name_y,cf_sales_2015q3,rateofreturn_2015q3,cf_nm_2015q3,cf_liabilities_2015q3,cashflowratio_2015q3,Unnamed: 0_y,name_x,cf_sales_2015q4,rateofreturn_2015q4,cf_nm_2015q4,cf_liabilities_2015q4,cashflowratio_2015q4,Unnamed: 0_x,name_y,cf_sales_2016q1,rateofreturn_2016q1,cf_nm_2016q1,cf_liabilities_2016q1,cashflowratio_2016q1,Unnamed: 0_y,name_x,cf_sales_2016q2,rateofreturn_2016q2,cf_nm_2016q2,cf_liabilities_2016q2,cashflowratio_2016q2,Unnamed: 0_x,name_y,cf_sales_2016q3,rateofreturn_2016q3,cf_nm_2016q3,cf_liabilities_2016q3,cashflowratio_2016q3,Unnamed: 0_y,name_x,cf_sales_2016q4,rateofreturn_2016q4,cf_nm_2016q4,cf_liabilities_2016q4,cashflowratio_2016q4,Unnamed: 0_x,name_y,cf_sales_2017q1,rateofreturn_2017q1,cf_nm_2017q1,cf_liabilities_2017q1,cashflowratio_2017q1,Unnamed: 0_y,name_x,cf_sales_2017q2,rateofreturn_2017q2,cf_nm_2017q2,cf_liabilities_2017q2,cashflowratio_2017q2,Unnamed: 0_x,name_y,cf_sales_2017q3,rateofreturn_2017q3,cf_nm_2017q3,cf_liabilities_2017q3,cashflowratio_2017q3,Unnamed: 0_y,name_x,cf_sales_2017q4,rateofreturn_2017q4,cf_nm_2017q4,cf_liabilities_2017q4,cashflowratio_2017q4,Unnamed: 0,name_y,cf_sales_2018q1,rateofreturn_2018q1,cf_nm_2018q1,cf_liabilities_2018q1,cashflowratio_2018q1
498,600529,山东药玻,医疗保健,山东,21.61,2.57,3.04,421710.06,275784.31,122199.67,120485.92,3.97,0.274,10.99,2.15,20020603,153404.59,5.05,12.15,28.23,31.71,12.89,12617.0,554.0,山东药玻,0.1695,0.0244,2.1899,0.0955,9.5531,503.0,山东药玻,0.1962,0.0602,2.4128,0.2337,23.387,392.0,山东药玻,0.2359,0.1052,2.7354,0.4191,43.4489,633.0,山东药玻,0.2261,0.1311,2.6932,0.5297,54.8711,289.0,山东药玻,0.3241,0.0465,3.7928,0.1605,16.5282,500.0,山东药玻,0.2385,0.0726,2.7053,0.2528,26.0233,395.0,山东药玻,0.2748,0.1254,3.08,0.4648,47.9539,566.0,山东药玻,0.2462,0.1297,2.6794,0.5886,60.7802,571.0,山东药玻,0.1742,0.025,1.5449,0.1122,11.6123,872.0,山东药玻,0.1287,0.0364,1.1204,0.1552,16.0317,813.0,山东药玻,0.1408,0.0584,1.2024,0.2594,26.8156,777.0,山东药玻,0.1768,0.0986,1.5678,0.443,45.784,1107.0,山东药玻,0.0575,0.0088,0.446,0.042,4.3546
499,603106,恒银金融,电脑设备,天津,55.22,0.7,2.8,220325.47,197233.31,16157.8,98290.57,3.51,0.114,5.77,4.35,20170920,31988.85,1.14,0.0,0.0,31.97,9.56,31510.0,,,,,,,,,,,,,,,,,,,,,,2802.0,恒银金融,0.0007,0.0005,0.0047,0.0009,0.1037,,,,,,,,,,,,,,,2911.0,恒银金融,-0.1628,,-1.1618,,,1973.0,恒银金融,0.0816,0.0515,0.6628,0.0851,9.6299,3000.0,恒银金融,-0.5419,,-7.2183,,,2755.0,恒银金融,-0.1603,-0.0709,-1.344,-0.1376,-17.2769,2556.0,恒银金融,-0.0778,-0.0403,-0.6932,-0.1512,-23.3812,968.0,恒银金融,0.1446,0.092,1.4386,0.2863,41.1571,2838.0,恒银金融,-0.3815,-0.0576,-3.9889,-0.2156,-38.4621
500,567,海德股份,多元金融,海南,110.72,1.5,4.42,720213.69,687599.06,669.58,354719.56,8.02,0.15,9.13,2.51,19940525,4901.27,0.11,109.51,23.73,0.0,27.42,18474.0,2855.0,海德股份,-22.9649,-0.0215,-13.2923,-0.0847,-8.4726,321.0,海德股份,0.2628,0.0113,0.1728,0.2703,27.0291,1731.0,海德股份,0.0158,0.0008,0.0137,0.0041,0.407,218.0,海德股份,0.3757,0.0256,0.2522,0.552,64.889,2.0,海德股份,38.5595,0.0624,6.6299,1.7926,179.2564,2.0,海德股份,161.2078,0.3432,97.7498,1.0466,104.6637,3205.0,海德股份,-0.4157,-0.0327,-5.3049,-0.1981,-19.8096,3450.0,海德股份,-20.5892,-0.7144,-307.2033,-0.8617,-86.1748,5.0,海德股份,9.2533,0.2936,19.9289,0.3613,36.1291,3419.0,海德股份,-3.8181,-0.1894,-8.5485,-0.2228,-22.281,3408.0,海德股份,-6.3864,-0.3696,-14.8091,-0.42,-64.8586,3443.0,海德股份,-11.4244,-0.645,-31.5758,-0.7028,-90.3877,14.0,海德股份,2.0231,0.0235,7.377999999999999,0.0534,6.9755
501,2820,桂发祥,食品,天津,34.62,1.21,2.05,111578.8,28000.86,15978.04,56159.05,2.74,0.14300000000000002,5.21,3.79,20161118,33397.68,1.63,2.66,-6.06,47.5,18.83,18541.0,,,,,,,,,,,,,,,330.0,桂发祥,0.2641,,1.208,,,753.0,桂发祥,0.2021,0.1789,0.9826,1.0741,136.6849,362.0,桂发祥,0.2826,,1.2918,,,344.0,桂发祥,0.2942,0.1149,1.4126,0.4304,48.3836,357.0,桂发祥,0.2911,0.1618,1.3601,0.6132,68.3807,735.0,桂发祥,0.2139,0.094,1.0664,1.5397,214.9261,332.0,桂发祥,0.2663,0.0376,1.2942,0.6652,90.2331,530.0,桂发祥,0.2049,0.0493,1.0259,0.9753,134.553,483.0,桂发祥,0.2127,0.0757,1.0516,1.4269999999999998,189.767,833.0,桂发祥,0.1664,0.0743,0.8739,1.5977,220.1314,518.0,桂发祥,0.1791,0.0249,0.9511,0.5766,80.077
502,789,万年青,水泥,江西,8.79,6.13,6.13,876090.63,316422.53,398846.91,24088.42,0.39,0.368,5.43,2.38,19970923,227141.84,3.7,48.79,3358.7,36.72,13.07,65180.0,1070.0,万年青,0.0424,0.0058,0.6117,0.0113,1.7804,1320.0,万年青,0.0556,0.0159,1.17,0.0302,5.0823,978.0,万年青,0.1079,0.0485,2.4079,0.0875,13.7959,1221.0,万年青,0.1424,0.0883,2.3192,0.1616,25.3665,1745.0,万年青,-0.033,-0.0039,-8.0643,-0.0074,-1.1629,1424.0,万年青,0.0738,0.0193,1.6373,0.0366,5.6545,1128.0,万年青,0.1252,0.0546,1.706,0.1098,17.371,1115.0,万年青,0.1614,0.1077,2.3615,0.2231,32.6913,1959.0,万年青,-0.0885,-0.0122,-2.6372,-0.0254,-3.6854,1593.0,万年青,0.0354,0.0121,0.4763,0.0251,3.6567,856.0,万年青,0.1363,0.0744,1.3404,0.1502,20.6355,514.0,万年青,0.2241,0.1899,1.8882,0.425,51.3249,609.0,万年青,0.1539,0.0303,0.6856,0.0708,8.7689
503,300545,联得装备,专用机械,深圳,83.99,0.46,1.44,104016.65,100120.2,1421.31,25240.06,1.75,0.081,3.63,7.54,20160928,19968.43,1.39,75.79,139.39,31.97,9.98,8745.0,,,,,,,,,,,,,,,514.0,联得装备,0.1944,,1.1565,,,1555.0,联得装备,0.1102,0.093,0.5378,0.359,39.7454,270.0,联得装备,0.3418,,8.6355,,,2394.0,联得装备,-0.066,-0.0231,-0.4765,-0.0825,-8.7396,3000.0,联得装备,-0.2142,-0.0654,-1.5922,-0.3481,-36.2149,2859.0,联得装备,-0.013,-0.0054,-0.0868,-0.022,-2.2489,3053.0,联得装备,-0.6017,-0.0569,-8.208,-0.1687,-17.5076,1284.0,联得装备,0.0695,0.0193,0.5489,0.0592,6.0993,257.0,联得装备,0.3086,0.1438,2.5416,0.4638,47.4756,1317.0,联得装备,0.1062,0.0476,0.8763,0.0934,9.3943,2929.0,联得装备,-0.4411,-0.0498,-4.4189,-0.1002,-10.0604
504,300482,万孚生物,生物制药,广东,66.12,1.06,1.9,177566.36,95708.6,26022.35,34817.89,1.83,0.31,6.1,12.56,20150630,54938.33,2.88,101.94,57.04,61.09,15.57,7715.0,1033.0,万孚生物,0.0497,0.0094,0.196,0.0461,5.4192,422.0,万孚生物,0.2187,0.0562,0.7163,0.4955,56.2435,348.0,万孚生物,0.2547,0.0949,0.858,0.8713,101.6157,337.0,万孚生物,0.3074,0.1651,1.0516,1.346,153.4006,695.0,万孚生物,0.1687,0.0208,0.6488,0.1945,22.2889,607.0,万孚生物,0.2072,0.0585,0.6411,0.5167,57.6424,570.0,万孚生物,0.2212,0.0917,0.7184,0.8385,92.4795,794.0,万孚生物,0.2046,0.1114,0.7698,0.7418,79.848,786.0,万孚生物,0.1216,0.0175,0.6166,0.0684,12.0135,1157.0,万孚生物,0.0875,0.0289,0.3627,0.1075,16.3839,1729.0,万孚生物,0.0316,0.015,0.1531,0.0485,6.7226,943.0,万孚生物,0.1474,0.0996,0.7502,0.3345,44.3972,807.0,万孚生物,0.1099,0.0219,0.6703,0.0758,8.8292
505,2757,南兴装备,家居用品,广东,38.06,0.4,1.11,118056.32,71564.81,39627.96,39010.84,3.51,0.236,8.13,4.42,20150527,39435.9,3.55,56.49,51.5,28.04,12.05,10003.0,1231.0,南兴装备,0.0138,0.0025,0.1201,0.0056,0.8796,1285.0,南兴装备,0.0612,0.0188,0.5275,0.0697,11.3893,1565.0,南兴装备,0.0346,0.0147,0.3197,0.0703,8.7667,2068.0,南兴装备,0.0681,0.0364,0.6304,0.2123,25.5495,1381.0,南兴装备,0.0308,0.0033,0.2847,0.0183,2.1695,316.0,南兴装备,0.3105,0.0777,2.4484,0.3446,35.5045,905.0,南兴装备,0.1563,0.0597,1.2566,0.2838,29.233,599.0,南兴装备,0.2376,0.1236,1.7992,0.6192,63.7196,876.0,南兴装备,0.1024,0.0142,0.823,0.0669,6.8474,684.0,南兴装备,0.1631,0.0561,1.0796,0.2698,27.574,1041.0,南兴装备,0.109,0.0558,0.7809,0.2712,27.6497,933.0,南兴装备,0.1489,0.1067,1.0752,0.539,54.8657,1278.0,南兴装备,0.0312,0.0057,0.2585,0.0245,2.4766
506,2126,银轮股份,汽车配件,浙江,19.04,6.7,8.01,694398.88,386326.91,121972.65,108283.26,1.35,0.128,4.3,2.26,20070418,134260.52,1.68,29.53,30.11,25.94,8.49,39134.0,1185.0,银轮股份,0.0226,0.0041,0.2759,0.0075,1.0491,1571.0,银轮股份,0.0243,0.0091,0.3114,0.0199,2.9571,1452.0,银轮股份,0.0482,0.0257,0.6554,0.0574,8.5962,1896.0,银轮股份,0.0827,0.0574,1.0584,0.1314,19.6542,1414.0,银轮股份,0.0246,0.0039,0.2849,0.009000000000000001,1.3877,1264.0,银轮股份,0.0942,0.0299,1.1198,0.0635,9.984,975.0,银轮股份,0.1479,0.0717,1.7396,0.1573,25.2228,1206.0,银轮股份,0.1524,0.0991,1.7592,0.2127,32.4697,1345.0,银轮股份,0.0218,0.004,0.2415,0.0086,1.269,1497.0,银轮股份,0.0457,0.0157,0.5072,0.0381,5.5365,1716.0,银轮股份,0.0327,0.016,0.3796,0.0381,5.2967,1805.0,银轮股份,0.0642,0.0416,0.8091,0.0929,10.0473,1285.0,银轮股份,0.0304,0.0053,0.3273,0.0116,1.2465
507,2152,广电运通,电脑设备,广东,24.34,19.72,24.29,1241007.88,851508.38,97603.27,229812.55,0.95,0.078,3.65,2.08,20070813,383099.69,1.58,22.14,-28.39,42.23,18.44,57509.0,2711.0,广电运通,-0.9765,-0.1087,-3.9391,-0.3857,-39.3767,2856.0,广电运通,-0.5205,-0.1156,-2.0054,-0.3645,-37.2977,2869.0,广电运通,-0.4146,-0.13699999999999998,-1.7903,-0.4217,-43.1579,686.0,广电运通,0.2159,0.1114,0.9346,0.292,29.9299,2757.0,广电运通,-0.4729,-0.0371,-2.121,-0.1634,-16.9497,2895.0,广电运通,-0.2471,-0.0401,-1.1004,-0.1829,-18.9981,2749.0,广电运通,-0.1072,-0.0254,-0.516,-0.1151,-12.1686,544.0,广电运通,0.2513,0.0934,1.2469,0.3661,38.0231,3099.0,广电运通,-0.6636,-0.0466,-1.9699,-0.22,-23.3737,3152.0,广电运通,-0.3854,-0.0493,-1.0521,-0.2133,-22.3441,2902.0,广电运通,-0.1667,-0.0336,-0.5762,-0.1366,-14.2237,904.0,广电运通,0.1534,0.053,0.6976,0.2097,21.7622,2898.0,广电运通,-0.4156,-0.0344,-2.1533,-0.146,-15.2419
508,603385,惠达卫浴,家居用品,河北,27.69,2.64,3.69,409225.69,224656.8,103188.24,100502.5,2.72,0.121,8.23,1.63,20170405,162159.19,4.39,14.23,11.85,25.89,6.83,25619.0,,,,,,,,,,,,,,,,,,,,,,1631.0,惠达卫浴,0.103,0.0739,2.234,0.2103,24.914,487.0,惠达卫浴,0.2311,,3.2631,,,766.0,惠达卫浴,0.174,0.0562,2.2334,0.1482,17.1314,1157.0,惠达卫浴,0.121,,1.2611,,,1195.0,惠达卫浴,0.1533,0.1056,1.4784,0.2882,33.274,,,,,,,,1092.0,惠达卫浴,0.0963,0.0316,1.0703,0.1213,14.2489,1252.0,惠达卫浴,0.0831,0.0429,0.8672,0.1876,22.559,1439.0,惠达卫浴,0.0959,0.0647,1.037,0.284,34.0397,1474.0,惠达卫浴,0.0016,0.0003,0.0205,0.0011,0.1375
509,600689,上海三毛,纺织,上海,229.54,1.52,2.01,71903.71,40437.3,3518.7,21178.32,1.05,0.012,2.3,4.88,19931108,-1364.42,-0.07,24.16,-93.98,6.09,0.7,43733.0,1222.0,上海三毛,0.0157,0.0067,,0.0131,1.6156,1633.0,上海三毛,0.016,0.012,,0.0234,2.8879,1911.0,上海三毛,-0.0061,-0.0067,,-0.0129,-1.5887,2809.0,上海三毛,0.0,0.0001,,0.0001,0.0113,754.0,上海三毛,0.1525,0.059,,0.1026,11.8017,1763.0,上海三毛,0.0327,0.024,,0.0432,5.0671,1477.0,上海三毛,0.0824,0.0889,,0.1605,21.5262,2669.0,上海三毛,0.017,0.0246,0.2136,0.0548,6.3485,1956.0,上海三毛,-0.08800000000000001,-0.0322,-0.6141,-0.0841,-10.0542,2219.0,上海三毛,-0.046,-0.0353,-0.7718,-0.1007,-12.6118,2318.0,上海三毛,-0.0408,-0.0471,-1.0488,-0.1278,-15.7485,2546.0,上海三毛,0.0034,0.0057,0.2396,0.0152,1.8476,2223.0,上海三毛,-0.142,-0.0693,-19.7246,-0.2017,-25.3935
510,600459,贵研铂业,小金属,云南,62.85,2.61,2.61,583017.75,463666.56,81140.15,116742.17,4.47,0.076,7.51,2.56,20030516,45337.23,1.74,0.01,-29.36,3.23,0.52,36498.0,1917.0,贵研铂业,-0.1547,-0.0683,-13.1893,-0.1784,-20.7073,2302.0,贵研铂业,-0.1161,-0.1043,-7.8185,-0.2488,-28.2812,2160.0,贵研铂业,-0.0436,-0.0674,-3.9662,-0.1541,-18.1019,2968.0,贵研铂业,-0.0281,-0.0661,-3.1158,-0.1542,-18.6033,1579.0,贵研铂业,-0.0041,-0.0026,-0.5241,-0.0055,-0.6499,1824.0,贵研铂业,0.0253,0.0346,2.6558,0.0797,9.7282,2073.0,贵研铂业,0.0178,0.0388,2.2133,0.0877,10.6353,2781.0,贵研铂业,0.0031,0.0097,0.3708,0.0224,2.8056,2231.0,贵研铂业,-0.1466,-0.1311,-19.2408,-0.2425,-27.8789,2667.0,贵研铂业,-0.1348,-0.1988,-15.0105,-0.3332,-41.7967,2559.0,贵研铂业,-0.0786,-0.1744,-9.214,-0.2894,-41.46100000000001,2975.0,贵研铂业,-0.0611,-0.1802,-7.2087,-0.2966,-41.5087,1797.0,贵研铂业,-0.0543,-0.0359,-8.3354,-0.0565,-7.4957
511,2879,长缆科技,电气设备,湖南,46.32,0.35,1.38,168948.69,144215.97,17917.82,76383.56,5.54,0.17800000000000002,10.3,3.2,20170707,45522.09,3.3,15.58,5.41,50.3,18.63,19200.0,2191.0,长缆科技,-0.2772,-0.0303,-1.6154,-0.0854,-11.189,,,,,,,,,,,,,,,1451.0,长缆科技,0.1207,0.0706,0.5816,0.2217,28.7089,2215.0,长缆科技,-0.1675,,-0.7227,,,2265.0,长缆科技,-0.0418,,-0.1691,,,1717.0,长缆科技,0.0581,,0.2544,,,792.0,长缆科技,0.2049,0.1108,0.972,0.3793,47.7749,658.0,长缆科技,0.1516,0.0172,0.7421,0.0623,7.9201,1873.0,长缆科技,0.0036,0.0006,0.0155,0.0036,0.4427,1955.0,长缆科技,0.006999999999999999,0.0019,0.0342,0.011,1.3606,1517.0,长缆科技,0.0883,0.0323,0.4505,0.1872,23.043000000000006,2370.0,长缆科技,-0.1791,-0.014,-0.9612,-0.08800000000000001,-11.1176
512,300308,中际旭创,电气设备,山东,60.82,2.15,4.74,760880.44,399048.59,120411.2,357776.16,7.55,0.312,8.81,8.61,20120410,40005.4,0.84,9502.74,3472.49,24.29,10.57,6118.0,19.0,中际旭创,1.2948,0.038,,0.2263,32.3975,117.0,中际旭创,0.4279,0.0282,,0.1611,19.5268,769.0,中际旭创,0.142,0.0161,,0.1335,18.7835,654.0,中际旭创,0.2221,0.0421,4.8209,0.2897,40.7296,848.0,中际旭创,0.1307,0.0022,,0.0161,2.0279,139.0,中际旭创,0.4607,0.0415,4.9078,0.3412,43.747,3310.0,中际旭创,-0.7759999999999999,-0.1025,-15.4534,-0.846,-109.0347,521.0,中际旭创,0.2571,0.0535,3.3651,0.443,50.242,305.0,中际旭创,0.2838,0.0067,,0.0599,6.8723,748.0,中际旭创,0.15,0.017,2.6687,0.1622,18.7286,1954.0,中际旭创,0.0071,0.0011,0.0641,0.0025,0.311,2370.0,中际旭创,0.0175,0.0053,0.2561,0.0109,1.4033,1653.0,中际旭创,-0.0317,-0.0058,-0.2996,-0.0129,-1.9017
513,823,超声电子,元器件,广东,569.51,5.37,5.37,512082.19,309040.06,160605.77,142463.91,2.65,0.004,5.81,1.56,19971008,92572.93,1.72,14.13,-96.21,18.86,0.2,46309.0,900.0,超声电子,0.0768,0.0142,1.968,0.0427,4.7367,1131.0,超声电子,0.08,0.0305,2.0359,0.0916,9.7756,1178.0,超声电子,0.083,0.0473,1.92,0.1412,14.5686,1718.0,超声电子,0.0964,0.076,2.8710000000000004,0.2428,26.388,789.0,超声电子,0.1427,0.0262,5.1711,0.0946,10.4358,827.0,超声电子,0.1589,0.0583,3.3067,0.2124,24.065,825.0,超声电子,0.1667,0.0935,2.8922,0.3256,37.8001,1307.0,超声电子,0.1416,0.106,2.1497,0.3627,39.3924,1042.0,超声电子,0.0722,0.0145,0.9802,0.0525,5.7427,1285.0,超声电子,0.0695,0.0287,1.1218,0.099,10.1997,1237.0,超声电子,0.0847,0.0525,1.5277,0.1722,17.7024,1689.0,超声电子,0.0731,0.0621,1.3129,0.1987,21.2794,1017.0,超声电子,0.0734,0.0155,90.2261,0.0492,5.2642
514,600192,长城电工,电气设备,甘肃,272.46,4.42,4.42,458439.19,331518.59,75168.36,93736.55,2.12,0.005,4.42,1.32,19981224,52650.41,1.19,-6.76,-23.35,23.07,0.66,42405.0,1822.0,长城电工,-0.1248,-0.0135,-2.91,-0.0247,-2.9685,1752.0,长城电工,0.0021,0.0005,0.0561,0.0009,0.105,2106.0,长城电工,-0.035,-0.0112,-1.1152,-0.0201,-2.3631,2792.0,长城电工,0.0024,0.0009,0.0965,0.0016,0.2029,2162.0,长城电工,-0.1479,-0.0123,-12.7485,-0.0216,-2.7636,1996.0,长城电工,0.0034,0.0007,0.1469,0.0011,0.141,2409.0,长城电工,-0.0294,-0.0083,-1.5062,-0.014,-1.7471,2787.0,长城电工,0.0018,0.0007,0.1211,0.0013,0.1538,2310.0,长城电工,-0.1688,-0.0138,-14.9931,-0.0246,-2.9187,1840.0,长城电工,0.0074,0.0015,0.3568,0.0028,0.3134,2038.0,长城电工,-0.0019,-0.0005,-0.1109,-0.001,-0.1103,2925.0,长城电工,-0.0524,-0.0213,-3.3248,-0.0381,-4.3822,2375.0,长城电工,-0.1805,-0.0141,-18.3278,-0.0258,-2.9618
515,600720,祁连山,水泥,甘肃,0.0,7.76,7.76,989811.0,222311.59,619233.94,134124.81,1.73,-0.179,6.68,1.26,19960716,251082.09,3.23,-24.43,-14.91,3.69,-31.85,77004.0,612.0,祁连山,0.1497,0.0061,,0.0115,1.8842,962.0,祁连山,0.104,0.0193,,0.0371,5.9131,518.0,祁连山,0.1913,0.0646,19.2111,0.1285,22.1498,1324.0,祁连山,0.1326,0.0592,4.7564,0.1216,20.3644,515.0,祁连山,0.2186,0.0082,,0.0162,2.6918,502.0,祁连山,0.2379,0.0452,,0.0909,14.8952,524.0,祁连山,0.2341,0.0761,4.5216,0.1465,25.1626,1063.0,祁连山,0.1675,0.0803,6.3367,0.1675,25.3431,297.0,祁连山,0.2909,0.0156,,0.0315,4.9537,432.0,祁连山,0.231,0.0579,3.3209,0.1283,21.0429,618.0,祁连山,0.1809,0.0808,1.4259,0.1915,28.9702,805.0,祁连山,0.1706,0.1004,1.9244,0.2402,31.048,610.0,祁连山,0.1538,0.0068,,0.016,1.9574
516,2919,名臣健康,日用化工,广东,78.66,0.2,0.81,67049.71,59633.41,4752.7,36394.18,4.47,0.107,6.71,5.01,20171218,9069.67,1.11,0.0,0.0,37.04,7.33,13678.0,,,,,,,,,,,,,,,,,,,,,,808.0,名臣健康,0.1938,0.2408,2.6172,0.4689,46.8893,,,,,,,,,,,,,,,,,,,,,,1298.0,名臣健康,0.1422,0.1638,1.7878,0.3685,36.9464,3098.0,名臣健康,-0.6613,,-8.7385,,,2869.0,名臣健康,-0.2011,-0.1282,-2.7211,-0.3351,-33.6403,,,,,,,,2865.0,名臣健康,-0.0415,-0.0389,-0.5495,-0.1811,-18.1965,3002.0,名臣健康,-0.4963,-0.0878,-6.7717,-0.4738,-47.6466
517,600635,大众公用,供气供热,上海,116.48,24.19,29.52,2039521.0,687760.31,382221.25,108946.47,0.37,0.009000000000000001,2.47,1.78,19930304,173702.67,0.59,13.85,-78.0,10.37,1.82,214808.0,1040.0,大众公用,0.0483,0.0049,0.8105,0.0088,1.6156,769.0,大众公用,0.1329,0.0242,0.8752,0.0442,7.4886,1229.0,大众公用,0.0769,0.0197,0.6053,0.0359,6.4258,2074.0,大众公用,0.0679,0.0212,0.5761,0.0401,7.2006,1135.0,大众公用,0.0706,0.0064,0.5915,0.0118,2.0389,696.0,大众公用,0.1857,0.0291,1.2344,0.0518,8.3894,538.0,大众公用,0.2299,0.047,1.5721,0.0814,13.5378,1388.0,大众公用,0.1338,0.0343,0.9383,0.0653,10.6548,636.0,大众公用,0.1581,0.0114,1.4536,0.0213,3.5936,600.0,大众公用,0.1845,0.0242,1.5284,0.0437,5.4338,903.0,大众公用,0.1281,0.0214,0.9738,0.0369,5.1111,1276.0,大众公用,0.1102,0.0244,0.9128,0.0409,5.6964,847.0,大众公用,0.1023,0.0077,3.985,0.0131,2.0179
518,300598,诚迈科技,软件服务,江苏,0.0,0.48,0.8,53221.01,43178.96,556.25,17531.67,2.19,-0.081,5.54,6.55,20170120,16816.24,2.1,-0.85,-413.2,25.41,-5.74,9182.0,,,,,,,,,,,,,,,1914.0,诚迈科技,-0.0065,,-0.0694,,,1599.0,诚迈科技,0.1057,0.1523,1.0754,0.6516,67.1111,1651.0,诚迈科技,-0.0171,,-1.3957,,,2176.0,诚迈科技,-0.0248,-0.0199,-0.3748,-0.0891,-9.0762,2295.0,诚迈科技,-0.0111,-0.0135,-0.1292,-0.0809,-8.2682,1712.0,诚迈科技,0.1033,0.1444,1.0247,0.6307,70.0307,2445.0,诚迈科技,-0.2097,-0.0464,-11.1666,-0.2641,-39.9776,2533.0,诚迈科技,-0.1073,-0.0492,-2.09,-0.26,-37.5365,2835.0,诚迈科技,-0.1401,-0.1018,-2.1159,-0.7593,-136.6557,2146.0,诚迈科技,0.0372,0.0336,0.4566,0.2064,30.6794,2678.0,诚迈科技,-0.2806,-0.0593,,-0.3606,-52.3776
519,2836,新宏泽,广告包装,广东,98.74,0.56,1.6,50875.03,23928.3,13386.59,3493.9,0.22,0.048,2.72,7.05,20161229,20710.17,1.29,-23.72,-29.09,37.84,19.44,18686.0,,,,,,,,,,,,,,,,,,,,,,678.0,新宏泽,0.2168,0.1534,1.4463,0.5816,58.3759,406.0,新宏泽,0.2592,,1.3688,,,99.0,新宏泽,0.5735,,3.9856,,,392.0,新宏泽,0.2756,0.1357,1.7011,0.4154,41.8768,186.0,新宏泽,0.411,0.2004,2.1921,0.7122,71.7909,2816.0,新宏泽,-0.3725,-0.0398,-1.7811,-0.1975,-19.9923,1538.0,新宏泽,0.0417,0.0088,0.2418,0.0427,4.3176,735.0,新宏泽,0.156,0.0504,0.8952,0.2532,25.5853,1315.0,新宏泽,0.1062,0.0544,0.601,0.2888,29.4094,112.0,新宏泽,0.5269,0.0413,2.7099,0.2845,29.109
520,603639,海利尔,农药化肥,山东,15.67,0.39,1.2,241609.59,186501.81,33807.18,73628.96,6.14,0.753,14.21,3.32,20170112,79520.96,6.63,44.59,47.55,37.49,16.97,12220.0,,,,,,,,2312.0,海利尔,-0.1193,-0.0937,-0.7327,-0.2318,-25.1137,2144.0,海利尔,-0.0412,,-0.2886,,,1387.0,海利尔,0.1263,0.1458,0.9867,0.3929,40.0334,1215.0,海利尔,0.0565,,0.3776,,,1375.0,海利尔,0.0796,0.0545,0.4871,0.1677,17.9586,1413.0,海利尔,0.0898,0.0801,0.5618,0.2586,27.9483,502.0,海利尔,0.2633,0.2269,1.848,0.5222,56.1792,2498.0,海利尔,-0.2277,-0.043,-1.3709,-0.1569,-17.44,2391.0,海利尔,-0.078,-0.0327,-0.4378,-0.1278,-14.7224,2758.0,海利尔,-0.1205,-0.0691,-0.7275,-0.2855,-33.4494,2845.0,海利尔,-0.0376,-0.026,-0.2088,-0.0878,-9.4184,2103.0,海利尔,-0.1173,-0.0259,-0.6917,-0.08800000000000001,-9.8083
521,2233,塔牌集团,水泥,广东,10.07,8.04,11.92,989531.31,518470.84,260561.42,373550.94,3.13,0.312,7.17,1.75,20080516,321439.41,2.7,34.9,173.69,43.89,30.32,61061.0,804.0,塔牌集团,0.0965,0.0158,0.8122,0.0869,10.3694,428.0,塔牌集团,0.2171,0.0742,2.1563,0.3337,38.3615,341.0,塔牌集团,0.2568,0.1235,3.3696,0.478,53.5692,426.0,塔牌集团,0.2735,0.1738,2.7561,0.6339,72.8713,2314.0,塔牌集团,-0.2099,-0.0222,-5.01,-0.0902,-10.6036,1334.0,塔牌集团,0.0852,0.0223,1.1807,0.0866,11.4683,797.0,塔牌集团,0.1724,0.069,1.8455,0.257,37.7476,478.0,塔牌集团,0.2676,0.1442,2.1357,0.4738,59.903,1774.0,塔牌集团,-0.0503,-0.006999999999999999,-0.3364,-0.0238,-3.2304,1362.0,塔牌集团,0.0588,0.0177,0.3726,0.0667,9.3765,973.0,塔牌集团,0.1185,0.0362,0.7133,0.1809,24.1975,585.0,塔牌集团,0.2085,0.0972,1.3184,0.5931,61.8575,477.0,塔牌集团,0.1925,0.0238,0.6348,0.1759,18.5094
