,code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,roe_2015q1,net_profit_ratio_2015q1,gross_profit_rate_2015q1,net_profits_2015q1,eps_2015q1,business_income_2015q1,bips_2015q1,Unnamed: 0_y,name_x,roe_2015q2,net_profit_ratio_2015q2,gross_profit_rate_2015q2,net_profits_2015q2,eps_2015q2,business_income_2015q2,bips_2015q2,Unnamed: 0_x,name_y,roe_2015q3,net_profit_ratio_2015q3,gross_profit_rate_2015q3,net_profits_2015q3,eps_2015q3,business_income_2015q3,bips_2015q3,Unnamed: 0_y,name_x,roe_2015q4,net_profit_ratio_2015q4,gross_profit_rate_2015q4,net_profits_2015q4,eps_2015q4,business_income_2015q4,bips_2015q4,Unnamed: 0_x,name_y,roe_2016q1,net_profit_ratio_2016q1,gross_profit_rate_2016q1,net_profits_2016q1,eps_2016q1,business_income_2016q1,bips_2016q1,Unnamed: 0_y,name_x,roe_2016q2,net_profit_ratio_2016q2,gross_profit_rate_2016q2,net_profits_2016q2,eps_2016q2,business_income_2016q2,bips_2016q2,Unnamed: 0_x,name_y,roe_2016q3,net_profit_ratio_2016q3,gross_profit_rate_2016q3,net_profits_2016q3,eps_2016q3,business_income_2016q3,bips_2016q3,Unnamed: 0_y,name_x,roe_2016q4,net_profit_ratio_2016q4,gross_profit_rate_2016q4,net_profits_2016q4,eps_2016q4,business_income_2016q4,bips_2016q4,Unnamed: 0_x,name_y,roe_2017q1,net_profit_ratio_2017q1,gross_profit_rate_2017q1,net_profits_2017q1,eps_2017q1,business_income_2017q1,bips_2017q1,Unnamed: 0_y,name_x,roe_2017q2,net_profit_ratio_2017q2,gross_profit_rate_2017q2,net_profits_2017q2,eps_2017q2,business_income_2017q2,bips_2017q2,Unnamed: 0_x,name_y,roe_2017q3,net_profit_ratio_2017q3,gross_profit_rate_2017q3,net_profits_2017q3,eps_2017q3,business_income_2017q3,bips_2017q3,Unnamed: 0_y,name_x,roe_2017q4,net_profit_ratio_2017q4,gross_profit_rate_2017q4,net_profits_2017q4,eps_2017q4,business_income_2017q4,bips_2017q4,Unnamed: 0,name_y,roe_2018q1,net_profit_ratio_2018q1,gross_profit_rate_2018q1,net_profits_2018q1,eps_2018q1,business_income_2018q1,bips_2018q1
2866,600246,万通地产,区域地产,北京,258.02,12.17,20.54,1280382.0,881736.69,5470.28,354743.72,1.73,0.004,3.38,1.22,20000922,116268.72,0.57,-41.78,-89.15,40.91,2.07,56310.0,1206.0,万通地产,1.49,8.65,44.5069,53.5802,0.044,618.9736,0.5086,2407.0,万通地产,0.41,1.88,47.4363,14.803,0.0121,784.8562,0.645,2160.0,万通地产,1.01,2.39,38.2051,36.082,0.0296,1508.5284,1.2397,3391.0,万通地产,-20.95,-23.37,30.1561,-612.2203,-0.5031,2618.8613,2.1522,2232.0,万通地产,0.16,1.54,55.992,4.7158,0.0038,306.1137,0.2515,447.0,万通地产,8.3,22.21,37.3587,264.9033,0.2177,1192.4983,0.98,1959.0,万通地产,3.17,13.3,34.5669,212.2818,0.1033,1595.4325,0.7767,3001.0,万通地产,1.67,4.72,34.2885,110.3067,0.0537,2335.8883,1.1372,1930.0,万通地产,1.13,11.09,50.3459,75.5804,0.0367,680.9272,0.3315,2961.0,万通地产,0.76,5.32,45.9342,51.1438,0.0248,960.4579,0.4676,2879.0,万通地产,1.68,8.67,50.7504,113.0044,0.055,1302.8165,0.6342,2375.0,万通地产,5.12,10.8,34.6924,356.1423,0.1733,3294.9573,1.6041,2963.0,万通地产,0.11,2.06,40.9054,8.1996,0.0039,396.4045,0.1929
2867,600241,时代万恒,商贸代理,辽宁,0.0,1.93,2.94,272795.22,160990.81,29709.77,109530.22,3.72,-0.052000000000000005,4.82,1.68,20001128,436.8,0.01,16.78,-81.55,17.5,-5.57,16271.0,2747.0,时代万恒,-9.2,-17.31,13.7167,-29.1856,-0.1619,168.5473,0.9353,2915.0,时代万恒,-14.76,-10.57,15.276,-44.3791,-0.2462,419.7237,2.3292,2689.0,时代万恒,-8.41,-5.89,14.1018,-53.7551,-0.2376,911.3428,4.029,2767.0,时代万恒,2.33,1.13,16.5286,16.6472,0.0735,1463.7898,6.4714,2690.0,时代万恒,-1.89,-5.49,17.3309,-13.2582,-0.0586,241.2757,1.0666,2991.0,时代万恒,-2.56,-4.34,23.1705,-18.0021,-0.0795,414.6337,1.8331,2793.0,时代万恒,-1.38,-1.04,20.3905,-9.6989,-0.0428,931.201,4.1168,3403.0,时代万恒,-12.57,-5.04,18.8779,-78.6312,-0.3476,1559.9061,6.8963,3082.0,时代万恒,-1.36,-3.58,24.9059,-8.4732,-0.0374,236.4088,1.0451,3194.0,时代万恒,-0.27,-0.33,23.0572,-1.7184,-0.0075,520.073,2.2992,2635.0,时代万恒,2.66,1.71,20.3786,17.4123,0.0769,1015.8301,4.4910000000000005,3096.0,时代万恒,1.35,1.29,19.1988,19.5028,0.0662,1501.3753,5.1014,3223.0,时代万恒,-1.08,-5.57,17.4982,-15.3835,-0.0522,276.0835,0.938
2868,600226,瀚叶股份,农药化肥,浙江,60.44,19.93,31.39,549517.38,208041.45,45419.12,32427.44,0.1,0.019,1.36,3.36,19991116,59267.38,0.19,-29.89,-39.54,44.98,26.41,33945.0,610.0,瀚叶股份,2.72,14.72,13.8014,39.8964,0.0983,270.868,0.6679,691.0,瀚叶股份,6.33,17.5,14.9039,92.7091,0.2286,529.7355,1.3062,495.0,瀚叶股份,10.0,18.15,14.5029,141.6224,0.3492,779.8934,1.923,1444.0,瀚叶股份,9.92,13.84,14.0617,139.8845,0.1277,1010.1024,0.9224,176.0,瀚叶股份,5.0,30.73,14.5084,74.1476,0.0677,241.2871,0.2203,315.0,瀚叶股份,9.57,32.2,15.7079,149.0795,0.1361,462.9081,0.4227,179.0,瀚叶股份,15.22,39.19,14.8886,265.6185,0.2425,677.6551,0.6188,786.0,瀚叶股份,13.85,23.43,12.3618,235.6106,0.2151,1005.4913,0.9182,970.0,瀚叶股份,2.39,30.62,12.8763,97.9098,0.0567,319.6643,0.1853,1394.0,瀚叶股份,4.54,26.1,18.8264,189.6051,0.1099,726.3473,0.4211,1826.0,瀚叶股份,5.22,22.23,21.1822,219.6194,0.0909,987.8351,0.4091,2107.0,瀚叶股份,6.21,19.82,23.7817,261.2228,0.1081,1317.4294,0.5456,1813.0,瀚叶股份,1.38,26.41,44.9847,59.1997,0.0188,224.126,0.0714
2869,600221,海航控股,空运,海南,10.21,164.36,168.06,18650408.0,3339509.0,7328433.5,1788220.38,1.06,0.08,3.19,1.02,19991125,1704722.0,1.01,15.62,60.17,13.39,7.96,425983.0,497.0,海航控股,3.09,10.09,30.0648,921.019,0.0756,9122.153,0.7488,894.0,海航控股,5.41,9.64,26.1164,1602.467,0.1315,16622.019,1.3644,680.0,海航控股,8.29,9.35,28.8556,2489.799,0.2043,26624.458,2.1855,1612.0,海航控股,8.96,8.52,26.8819,3002.6940000000004,0.2464,35225.439,2.8915,319.0,海航控股,3.86,14.29,30.3128,1441.057,0.1182,10082.758,0.8276,1246.0,海航控股,4.44,8.8,26.1586,1673.339,0.1373,18995.991,1.5593,1198.0,海航控股,6.08,11.04,27.1626,3403.288,0.2025,30811.958,1.8333,2219.0,海航控股,5.6,7.71,22.9057,3138.255,0.1867,40678.13,2.4204,1681.0,海航控股,1.41,5.74,17.5802,835.14,0.0496,14537.808,0.865,2557.0,海航控股,1.9,4.02,13.8143,1147.333,0.0682,28526.222,1.6973,2086.0,海航控股,4.41,6.1,16.8412,2757.764,0.16399999999999998,45182.402,2.6884,2214.0,海航控股,5.76,5.54,13.5404,3322.947,0.1977,59903.948,3.5644,1092.0,海航控股,2.28,7.95,13.3906,1337.66,0.0795,16808.845,1.0001
2870,600217,中再资环,环境保护,陕西,36.28,7.2,13.89,461018.31,380921.13,46306.92,1549.71,0.01,0.042,1.25,4.89,19991216,78363.06,0.56,34.71,53.06,45.89,12.82,36658.0,2808.0,中再资环,,-64.47,2.9365,-59.0904,-0.0894,91.6515,0.1386,233.0,中再资环,10.2,10.24,53.5787,79.6332,0.0593,777.2532,0.5793,184.0,中再资环,14.3,10.15,57.1029,116.9676,0.0871,1151.6235,0.8584,420.0,中再资环,19.99,10.98,57.2841,175.1484,0.1305,1593.9262,1.188,2352.0,中再资环,0.02,0.1,32.5755,0.2279,0.0001,224.9579,0.1676,1809.0,中再资环,2.83,4.5,41.175,25.5813,0.019,568.2974,0.4236,1071.0,中再资环,6.75,7.16,48.9715,63.4456,0.0472,886.0738,0.6604,714.0,中再资环,14.58,10.5,47.3751,149.5557,0.1114,1423.4861,1.061,505.0,中再资环,3.53,11.59,60.5048,37.5582,0.0279,323.9253,0.2414,780.0,中再资环,6.55,11.86,55.2779,103.8447,0.0735,875.0508,0.62,774.0,中再资环,9.27,9.6,48.3772,149.2602,0.1057,1553.4476,1.1006,680.0,中再资环,12.93,9.3,44.0933,217.5861,0.1566,2338.2026,1.6837,561.0,中再资环,3.36,12.82,45.8887,58.6545,0.0422,457.3662,0.3293
2871,600212,江泉实业,综合类,山东,926.79,5.12,5.12,78490.96,24140.3,11071.13,46782.89,0.91,0.002,1.48,3.78,19990817,-32413.99,-0.63,-21.02,-84.27,14.7,1.35,37178.0,2474.0,江泉实业,-1.3,-11.9,12.5287,-13.0278,-0.0254,109.4767,0.2139,2936.0,江泉实业,-29.56,-128.01,7.4641,-230.5058,-0.4504,180.0659,0.3518,2779.0,江泉实业,-30.52,-107.55,9.0789,-236.1384,-0.4614,219.5524,0.429,3463.0,江泉实业,-50.79,-125.07,7.5992,-340.4925,-0.6654,272.2207,0.5319,967.0,江泉实业,1.94,23.05,-5.035,13.3259,0.026,57.8099,0.1129,897.0,江泉实业,5.72,31.81,12.2044,40.7122,0.0795,127.9734,0.25,887.0,江泉实业,7.6,28.4,13.7777,55.2389,0.1079,194.4842,0.38,2139.0,江泉实业,6.0,17.02,18.6581,44.5511,0.087,261.6968,0.5114,2331.0,江泉实业,0.65,6.78,29.1954,4.8954,0.0095,72.175,0.141,2576.0,江泉实业,1.85,11.05,24.2885,14.0473,0.0274,127.103,0.2483,2459.0,江泉实业,3.28,13.41,22.5662,25.1913,0.0492,187.7867,0.3669,3046.0,江泉实业,1.66,4.99,24.5042,12.5852,0.0245,251.7324,0.4919,2969.0,江泉实业,0.1,1.35,14.6965,0.7703,0.0015,57.0043,0.1114
2872,600191,华资实业,食品,内蒙,0.0,4.85,4.85,254814.05,21727.68,10811.35,63320.28,1.31,-0.042,4.53,1.51,19981210,29856.24,0.62,-98.33,-333.36,-66.6,-2038.61,41711.0,781.0,华资实业,2.31,324.55,0.4829,44.8292,0.0924,13.8124,0.0284,529.0,华资实业,7.31,537.6,-4.0693,157.0932,0.3239,29.2211,0.0602,778.0,华资实业,7.7,503.97,-3.2757,154.7883,0.3191,30.7134,0.0633,2066.0,华资实业,6.43,450.52,-6.4499,147.6251,0.3044,32.7672,0.0675,2290.0,华资实业,0.09,81.68,-38.7017,2.0122,0.0041,2.4633,0.005,,,,,,,,,,2565.0,华资实业,0.74,46.08,2.4767,15.9619,0.0329,34.637,0.0714,3262.0,华资实业,0.45,27.1,6.7124,9.9396,0.0204,36.6681,0.0756,2547.0,华资实业,0.39,14.55,-1.4296,8.7186,0.0179,59.9123,0.1235,3000.0,华资实业,0.63,8.63,1.0033,14.0418,0.0289,162.614,0.3353,2913.0,华资实业,1.52,20.81,0.8591,34.1752,0.0704,164.1717,0.3385,3237.0,华资实业,0.53,7.13,1.8727,11.9492,0.0246,167.4011,0.3452,3191.0,华资实业,-0.92,-2038.31,-66.5834,-20.3453,-0.0419,0.9981,0.002
2873,600189,吉林森工,林业,吉林,55.72,3.11,5.51,644241.88,271412.19,98072.74,194994.42,3.54,0.04,5.34,1.41,19981007,25292.53,0.46,89.0,125.6,37.32,9.34,26309.0,2673.0,吉林森工,-3.58,-13.79,30.1651,-45.4814,-0.1464,329.7206,1.0619,2687.0,吉林森工,-2.02,-3.24,28.6268,-25.6093,-0.0824,788.5065,2.5394,2676.0,吉林森工,-7.4,-7.6,26.4617,-88.9341,-0.2864,1169.0676,3.7651,2598.0,吉林森工,3.36,3.31,24.6154,44.7064,0.1439,1347.9844,4.3413,94.0,吉林森工,6.31,96.69,17.6743,94.1364,0.3031,97.3501,0.3135,1347.0,吉林森工,4.15,33.32,23.6847,59.91,0.1929,179.7748,0.5789,2062.0,吉林森工,2.73,13.86,24.882,38.7739,0.1248,279.6588,0.9006,3189.0,吉林森工,0.83,3.05,32.6132,11.7152,0.0377,384.0308,1.2368,3261.0,吉林森工,-5.57,-213.73,16.461,-74.258,-0.2391,34.7434,0.1118,3340.0,吉林森工,-2.64,-34.19,24.2366,-36.3926,-0.1172,106.4232,0.3427,3379.0,吉林森工,-7.03,-51.56,26.2338,-92.6812,-0.2984,179.7338,0.5788,3247.0,吉林森工,0.47,1.16,39.0964,11.9824,0.0244,1026.0707,2.0968,2520.0,吉林森工,0.63,9.34,37.3241,18.582,0.0336,198.8915,0.3606
2874,600172,黄河旋风,矿物制品,河南,28.86,11.69,14.76,1035187.88,311259.47,412379.97,187677.06,1.27,0.048,3.54,1.58,19981126,183197.41,1.24,-2.25,-34.97,33.55,10.84,55530.0,1101.0,黄河旋风,1.65,14.16,33.1428,58.0129,0.0834,409.5112,0.5891,1592.0,黄河旋风,2.98,12.43,33.7633,105.3694,0.1516,847.5516,1.2194,1436.0,黄河旋风,4.39,12.35,34.4231,157.2767,0.2262,1273.0891,1.8316,2125.0,黄河旋风,6.07,15.12,35.9356,274.8703,0.3468,1816.949,2.2929,832.0,黄河旋风,2.18,19.01,42.7407,100.8447,0.1272,530.439,0.6694,1426.0,黄河旋风,3.9,15.71,39.5663,181.9381,0.2296,1157.4721,1.4607,1390.0,黄河旋风,5.38,14.92,38.8868,254.9282,0.3217,1707.8539,2.1552,1792.0,黄河旋风,7.61,15.65,40.2771,369.657,0.4665,2361.6139,2.9803,1065.0,黄河旋风,2.21,16.28,42.6809,109.9459,0.1387,675.0604,0.8519,1717.0,黄河旋风,3.72,12.72,36.6294,186.8256,0.1309,1468.2887,1.0294,1754.0,黄河旋风,5.41,11.54,34.0216,276.3724,0.1937,2392.9732,1.6777,2024.0,黄河旋风,6.57,10.73,34.9614,339.8562,0.2382,3166.526,2.22,1826.0,黄河旋风,1.36,10.83,33.5463,71.4969,0.0484,659.8454,0.4469
2875,600165,新日恒力,钢加工,宁夏,5822.57,6.85,6.85,210106.41,133348.52,17293.42,33692.09,0.49,0.001,1.26,13.1,19980529,-19033.65,-0.28,-31.27,-69.35,6.38,0.3,15341.0,2674.0,新日恒力,-3.6,-19.44,7.5568,-32.3075,-0.1179,166.1544,0.6065,2861.0,新日恒力,-6.75,-15.23,7.857,-58.2181,-0.2125,382.0565,1.3946,2484.0,新日恒力,-1.92,-2.69,8.0164,-17.3363,-0.0632,644.4165,2.3522,2374.0,新日恒力,4.78,4.28,9.5937,46.0887,0.0672,1076.6515,1.5719999999999998,2721.0,新日恒力,-2.14,-3.14,5.01,-20.1062,-0.0293,639.3019,0.9334,3095.0,新日恒力,-5.9,-3.35,4.5116,-53.4213,-0.078,1593.3973,2.3265,2971.0,新日恒力,-9.11,-3.25,4.8021,-81.4591,-0.1189,2505.1388,3.6577,3442.0,新日恒力,-24.1,-6.89,5.0405,-192.0207,-0.2803,2785.0539,4.0664,2707.0,新日恒力,0.2,0.66,30.1415,1.5838,0.0023,236.7218,0.3456,3290.0,新日恒力,-1.53,-2.14,24.091,-12.0777,-0.0176,563.9971,0.8234,3211.0,新日恒力,-0.09,-0.06,16.8265,-0.7853,-0.0011,1142.9327,1.6687,2500.0,新日恒力,4.43,3.06,7.3387,38.2302,0.0558,1247.9397,1.8221,3008.0,新日恒力,0.05,0.29,6.3767,0.4856,0.0007,162.7067,0.2375
2876,600158,中体产业,文教休闲,天津,0.0,6.57,8.44,400156.78,356435.16,8446.37,2381.93,0.03,-0.013,1.92,6.07,19980327,62429.88,0.74,-3.61,15.99,19.45,-10.6,106858.0,1705.0,中体产业,0.71,10.19,23.1478,10.8458,0.0128,106.3424,0.126,2282.0,中体产业,0.82,4.58,21.9106,12.2946,0.0145,268.1441,0.3178,1683.0,中体产业,3.28,12.28,23.1351,50.0671,0.0593,407.6076,0.483,2320.0,中体产业,4.99,9.11,23.654,77.5921,0.0919,851.408,1.009,2524.0,中体产业,-0.73,-8.97,18.6092,-11.3522,-0.0134,126.5095,0.1499,2675.0,中体产业,0.46,1.6,20.6611,7.114,0.0084,444.4964,0.5268,2440.0,中体产业,1.32,2.93,20.369,20.4722,0.0242,697.5077,0.8266,,,,,,,,,,2993.0,中体产业,-0.8,-12.16,19.5258,-12.644,-0.0149,103.9447,0.1231,2938.0,中体产业,0.85,3.3,20.4084,13.4792,0.0159,407.3581,0.4828,2693.0,中体产业,2.44,5.74,21.6436,39.3886,0.0466,685.8794,0.8129,2679.0,中体产业,3.56,5.32,24.4028,58.1148,0.0688,1092.2273,1.2945,3157.0,中体产业,-0.65,-10.6,19.4536,-10.6222,-0.0125,100.1897,0.1187
2877,600149,ST坊展,综合类,河北,0.0,3.8,3.8,32623.6,18644.22,1161.81,10597.37,0.28,-0.008,0.53,15.12,19991014,-33127.35,-0.87,0.0,-23.96,10.52,-1834.57,49505.0,2318.0,ST坊展,-0.5,-121.85,91.8354,-1.3707,-0.0036,1.1249,0.0029,2667.0,ST坊展,-1.65,-321.02,81.0989,-4.4403,-0.0116,1.3831,0.0036,2417.0,ST坊展,-0.74,-45.63,31.4574,-2.0061,-0.0052,4.3957,0.0115,3430.0,ST坊展,-30.74,-546.45,12.611,-64.1513,-0.1687,11.7395,0.0308,2850.0,ST坊展,-6.58,-1222.44,5.5961,-12.8835,-0.0338,1.0539,0.0027,3112.0,ST坊展,-7.35,-86.57,25.3211,-14.2949,-0.0376,16.5123,0.0434,2958.0,ST坊展,-7.91,-92.69,25.0142,-15.3068,-0.0402,16.5135,0.0434,3405.0,ST坊展,-13.48,-150.14,24.6655,-24.7942,-0.0652,16.5135,0.0434,3068.0,ST坊展,-1.27,,,-2.3206,-0.0061,0.0,0.0,3350.0,ST坊展,-3.07,-59.17,0.4348,-5.4821,-0.0144,9.264,0.0243,3323.0,ST坊展,-3.04,-28.68,2.1237,-5.4298,-0.0142,18.9285,0.0497,1205.0,ST坊展,9.98,39.96,0.9445,20.3947,0.0536,51.0335,0.1342,3287.0,ST坊展,-1.42,-1834.37,10.4814,-2.8767,-0.0075,0.1568,0.0004
2878,600148,长春一东,汽车配件,吉林,47.87,1.42,1.42,108742.52,83647.65,21660.17,8911.74,0.63,0.101,2.9,6.69,19980520,14152.92,1.0,22.59,30.63,28.18,5.85,28213.0,1269.0,长春一东,1.39,4.12,30.2732,5.2508,0.0371,127.3722,0.9,1869.0,长春一东,2.1,2.95,28.791,7.7357,0.0546,261.4363,1.8473,2167.0,长春一东,0.98,0.99,27.0176,3.59,0.0253,360.1607,2.545,3157.0,长春一东,0.3,0.21,28.7447,1.1177,0.0078,510.4922,3.6072,2331.0,长春一东,0.04,0.14,29.7095,0.1651,0.0011,111.9714,0.7912,2607.0,长春一东,0.62,0.85,31.7441,2.2774,0.016,265.6807,1.8773,2056.0,长春一东,2.76,2.67,32.2792,10.325,0.0729,386.3051,2.7297,2701.0,长春一东,3.23,1.99,32.5532,12.1604,0.0859,610.1134,4.3112,752.0,长春一东,2.83,5.49,30.354,10.9754,0.0775,199.7686,1.4116,1638.0,长春一东,3.94,3.85,29.4758,15.4671,0.1092,401.5353,2.8373,1994.0,长春一东,4.66,3.13,28.9058,18.4749,0.1305,589.7999,4.1677,2481.0,长春一东,4.54,2.34,31.0236,17.9843,0.127,768.3235,5.4292,532.0,长春一东,3.49,5.85,28.183000000000003,14.3376,0.1013,244.8866,1.7304
2879,600145,*ST新亿,陶瓷,新疆,0.0,14.91,14.91,86097.96,86090.35,7.2,151497.56,1.02,-0.001,0.42,4.46,19990923,-241717.66,-1.62,0.0,-551.59,0.0,0.0,32913.0,2853.0,*ST新亿,,-71.87,-18.4072,-2.6848,-0.0071,3.7352,0.0098,2990.0,*ST新亿,,-77.4,11.6453,-2.8907,-0.0076,3.7346,0.0098,2977.0,*ST新亿,,-97.53,17.4215,-3.6427,-0.0096,3.7346,0.0098,1389.0,*ST新亿,10.21,1582.87,-20.1324,61.7764,0.1635,3.9028,0.0103,2427.0,*ST新亿,-0.34,,,-2.0973,-0.0014,0.0,0.0,2003.0,*ST新亿,2.31,,,14.3428,0.0096,0.0,0.0,1798.0,*ST新亿,3.75,,,23.5845,0.0158,0.0,0.0,3299.0,*ST新亿,-0.51,-25.05,1.0952,-3.182,-0.0021,12.6977,0.0085,2842.0,*ST新亿,-0.02,,,-0.1749,-0.0001,0.0,0.0,2992.0,*ST新亿,0.65,16.29,0.1518,4.0719,0.0027,24.996,0.0167,3082.0,*ST新亿,0.61,1.11,0.1561,3.795,0.0025,341.5425,0.229,3049.0,*ST新亿,1.63,2.99,0.1561,10.2351,0.0068,341.5524,0.229,3059.0,*ST新亿,-0.18,,,-1.1396,-0.0007,0.0,0.0
2880,600138,中青旅,旅游服务,北京,39.6,7.24,7.24,1261245.0,559759.94,285835.47,175302.44,2.42,0.13699999999999998,7.86,2.75,19971203,308173.41,4.26,22.82,14.02,23.46,3.94,30263.0,1196.0,中青旅,1.51,3.04,20.2757,67.8739,0.0937,2232.4544,3.0841,1406.0,中青旅,3.61,3.46,21.921,165.5645,0.2287,4772.1579,6.5928,1062.0,中青旅,6.18,3.64,21.269,286.4395,0.3957,7864.9894,10.8656,2087.0,中青旅,6.34,2.79,21.1685,295.1339,0.4077,10577.0159,14.6123,1109.0,中青旅,1.67,3.33,23.053,79.109,0.1092,2374.8582,3.2809,738.0,中青旅,6.46,6.39,24.3683,318.1681,0.4395,4975.5747,6.8738,712.0,中青旅,8.69,5.67,23.4253,438.6792,0.606,7735.0739,10.6861,1398.0,中青旅,9.49,4.68,23.7895,483.5153,0.6679,10327.4763,14.2676,1470.0,中青旅,1.67,4.24,26.8314,86.6566,0.1197,2041.5385,2.8204,797.0,中青旅,6.46,7.28,26.6045,346.8602,0.4791,4761.1417,6.5776,805.0,中青旅,9.07,6.49,26.1049,501.1955,0.6924,7711.3668,10.6534,1153.0,中青旅,10.22,5.18,25.4495,571.7066,0.7898,11019.5518,15.2237,1493.0,中青旅,1.73,3.94,23.4639,98.8057,0.1365,2507.3492,3.4639
2881,600133,东湖高新,园区开发,湖北,57.74,5.38,7.26,2230451.0,1610930.25,88191.9,130032.61,1.79,0.041,5.06,1.88,19980212,135550.38,1.87,15.36,-95.64,16.48,2.09,94944.0,1837.0,东湖高新,0.52,0.92,14.9288,8.0451,0.0126,865.3312,1.3643,2286.0,东湖高新,0.81,0.58,17.8916,12.432,0.0196,2133.5056,3.3637,1885.0,东湖高新,2.4,1.02,15.5402,37.2594,0.0587,3622.5788,5.7115,1739.0,东湖高新,8.29,2.29,15.3187,142.0092,0.2238,6198.0918,9.7721,1781.0,东湖高新,0.7,1.13,13.9561,12.0668,0.019,1059.2655,1.67,2504.0,东湖高新,0.91,0.87,19.7951,15.7424,0.0248,1795.1069,2.8302,2297.0,东湖高新,1.94,1.12,17.4043,33.5804,0.0529,2979.0931,4.6969,1744.0,东湖高新,7.76,2.38,12.5945,145.6205,0.2295,6113.9094,9.6394,3.0,东湖高新,26.81,55.22,11.6396,686.8356,1.0828,1243.7266,1.9609,10.0,东湖高新,27.85,24.98,13.1806,714.7392,1.1268,2860.3078,4.5096,33.0,东湖高新,27.13,15.51,12.7562,734.2096,1.1575,4733.7741,7.4634,107.0,东湖高新,24.64,12.1,13.8564,923.9752,1.273,7632.9067,10.5168,2363.0,东湖高新,0.79,2.08,16.4793,29.946,0.0412,1434.8244,1.9769
2882,600086,东方金钰,服饰,湖北,24.88,10.57,13.5,1293343.13,1118755.25,24457.78,63304.98,0.47,0.101,2.48,4.05,19970606,131558.13,0.97,-22.25,2.31,23.11,7.95,38068.0,106.0,东方金钰,6.45,10.48,16.2658,169.4759,0.3766,1616.2867,3.5917,281.0,东方金钰,9.63,6.03,11.1612,261.5255,0.5811,4331.8505,9.6263,426.0,东方金钰,10.63,4.35,8.3001,292.0381,0.6489,6710.2802,14.9117,1283.0,东方金钰,10.9,3.46,8.7495,300.2870000000001,0.2224,8660.6008,6.4152,291.0,东方金钰,4.0,5.62,14.0405,114.8611,0.085,2040.7181,1.5116,711.0,东方金钰,6.62,4.86,13.2853,195.2174,0.1446,4011.5348,2.9715,933.0,东方金钰,7.41,4.44,13.7665,220.6257,0.1634,4963.4094,3.6765,1619.0,东方金钰,8.34,3.8,12.9216,250.8152,0.1857,6591.5483,4.8826,316.0,东方金钰,4.24,6.03,15.8598,133.1121,0.0986,2204.0237,1.6326,835.0,东方金钰,6.28,4.9,13.838,199.5445,0.1478,4069.0027,3.014,1095.0,东方金钰,7.76,3.62,11.5202,250.6972,0.1857,6923.2323,5.1283,1859.0,东方金钰,7.2,2.49,10.4849,231.186,0.1712,9276.6291,6.8715,374.0,东方金钰,4.07,7.94,23.1126,136.1907,0.1008,1713.5271,1.2692
2883,600084,中葡股份,红黄药酒,新疆,0.0,11.24,11.24,293109.63,231411.67,20411.27,267962.63,2.38,-0.027000000000000003,2.06,3.65,19970711,-157339.13,-1.4,59.63,-34.5,33.2,-29.88,92017.0,2579.0,中葡股份,-2.17,-94.34,48.8075,-51.8676,-0.0461,54.9756,0.0489,2694.0,中葡股份,-2.13,-30.04,54.7523,-50.9845,-0.0453,169.7052,0.151,2605.0,中葡股份,-4.48,-52.44,58.1405,-104.5475,-0.093,199.3626,0.1774,3090.0,中葡股份,0.63,5.11,59.0068,15.5103,0.0138,303.1408,0.2697,2687.0,中葡股份,-1.86,-80.25,51.9447,-44.8942,-0.0399,55.9382,0.0497,2954.0,中葡股份,-1.96,-37.24,55.9548,-47.1519,-0.0419,126.5848,0.1126,2847.0,中葡股份,-2.92,-35.44,55.6229,-69.5034,-0.0618,196.1027,0.1745,3247.0,中葡股份,0.52,4.8,61.0232,12.7252,0.0113,264.6342,0.2354,3013.0,中葡股份,-0.93,-35.46,43.4556,-22.5018,-0.02,63.4442,0.0564,3316.0,中葡股份,-2.0,-24.89,39.3518,-47.7491,-0.0424,191.8205,0.1707,3324.0,中葡股份,-3.08,-24.59,39.3974,-72.9362,-0.0649,296.5773,0.2639,3324.0,中葡股份,-3.83,-22.37,41.0999,-89.8802,-0.0799,401.7353,0.3575,3264.0,中葡股份,-1.3,-29.88,33.1953,-30.2656,-0.0269,101.2788,0.0901
