code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,cf_sales_2015q1,rateofreturn_2015q1,cf_nm_2015q1,cf_liabilities_2015q1,cashflowratio_2015q1,Unnamed: 0_y,name_x,cf_sales_2015q2,rateofreturn_2015q2,cf_nm_2015q2,cf_liabilities_2015q2,cashflowratio_2015q2,Unnamed: 0_x,name_y,cf_sales_2015q3,rateofreturn_2015q3,cf_nm_2015q3,cf_liabilities_2015q3,cashflowratio_2015q3,Unnamed: 0_y,name_x,cf_sales_2015q4,rateofreturn_2015q4,cf_nm_2015q4,cf_liabilities_2015q4,cashflowratio_2015q4,Unnamed: 0_x,name_y,cf_sales_2016q1,rateofreturn_2016q1,cf_nm_2016q1,cf_liabilities_2016q1,cashflowratio_2016q1,Unnamed: 0_y,name_x,cf_sales_2016q2,rateofreturn_2016q2,cf_nm_2016q2,cf_liabilities_2016q2,cashflowratio_2016q2,Unnamed: 0_x,name_y,cf_sales_2016q3,rateofreturn_2016q3,cf_nm_2016q3,cf_liabilities_2016q3,cashflowratio_2016q3,Unnamed: 0_y,name_x,cf_sales_2016q4,rateofreturn_2016q4,cf_nm_2016q4,cf_liabilities_2016q4,cashflowratio_2016q4,Unnamed: 0_x,name_y,cf_sales_2017q1,rateofreturn_2017q1,cf_nm_2017q1,cf_liabilities_2017q1,cashflowratio_2017q1,Unnamed: 0_y,name_x,cf_sales_2017q2,rateofreturn_2017q2,cf_nm_2017q2,cf_liabilities_2017q2,cashflowratio_2017q2,Unnamed: 0_x,name_y,cf_sales_2017q3,rateofreturn_2017q3,cf_nm_2017q3,cf_liabilities_2017q3,cashflowratio_2017q3,Unnamed: 0_y,name_x,cf_sales_2017q4,rateofreturn_2017q4,cf_nm_2017q4,cf_liabilities_2017q4,cashflowratio_2017q4,Unnamed: 0,name_y,cf_sales_2018q1,rateofreturn_2018q1,cf_nm_2018q1,cf_liabilities_2018q1,cashflowratio_2018q1
2324,普利特,塑料,上海,33.55,1.59,2.71,381217.5,252118.52,57545.28,59525.91,2.2,0.172,8.43,2.74,20091218,127729.05,4.72,-8.13,-29.47,19.62,5.62,10924,1960,普利特,-0.1741,-0.038,-1.2925,-0.0886,-12.8386,1946,普利特,-0.0301,-0.0139,-0.256,-0.0343,-4.8399,1336,普利特,0.0634,0.0441,0.6208,0.118,17.7154,1825,普利特,0.0878,0.0838,0.9395,0.2268,32.1517,1914,普利特,-0.0799,-0.0196,-0.6481,-0.0551,-7.7135,2016,普利特,0.0014,0.0007,0.0122,0.002,0.2706,1546,普利特,0.0747,0.0527,0.6988,0.1663,23.2789,2431,普利特,0.0398,0.0366,0.4525,0.0956,11.3566,2316,普利特,-0.1698,-0.0425,-2.3211,-0.1079,-13.1138,2036,普利特,-0.0192,-0.0088,-0.2475,-0.0238,-2.4496,2305,普利特,-0.0388,-0.0255,-0.5848,-0.0654,-6.7026,2934,普利特,-0.0539,-0.0477,-1.0503,-0.1158,-12.4453,1753,普利特,-0.0474,-0.0103,-0.8446,-0.0257,-2.74
2611,东方精工,轻工机械,广东,279.15,6.42,11.49,1265943,675448.06,65912.53,564433.88,4.91,0.01,6.71,1.73,20110830,82092.56,0.71,225.72,77.42,16.94,1.4,25357,539,东方精工,0.1742,0.0201,5.6476,0.0447,7.565,637,东方精工,0.1623,0.0397,2.9131,0.0851,15.0929,1099,东方精工,0.0932,0.0306,1.7879,0.0541,9.5215,1784,东方精工,0.0908,0.0472,1.3941,0.0841,12.8458,521,东方精工,0.2159,0.0226,3.9189,0.0516,6.1148,882,东方精工,0.1486,0.0316,1.6316,0.0728,8.8694,1660,东方精工,0.0637,0.0228,0.7248,0.0509,6.1414,943,东方精工,0.1838,0.0916,2.1944,0.2071,24.9127,560,东方精工,0.1773,0.013,4.7889,0.025,2.8273,1585,东方精工,0.0364,0.0035,0.251,0.0111,1.2202,1265,东方精工,0.0822,0.0162,0.821,0.0434,4.9907,2747,东方精工,-0.0203,-0.0077,-0.1828,-0.0202,-2.2722,202,东方精工,0.3569,0.0241,23.831,0.0621,6.9464
600706,曲江文旅,旅游服务,陕西,23.18,1.78,1.8,190185.44,74464.15,80895.45,44848.15,2.5,0.167,5.45,2.84,19960516,35045.32,1.95,21.58,3.46,30.57,10.54,12853,1613,曲江文旅,-0.0668,-0.0087,-3.054,-0.0157,-1.7807,1146,曲江文旅,0.0775,0.0209,1.406,0.0383,4.6102,1253,曲江文旅,0.0739,0.0305,1.1256,0.0568,7.9601,1373,曲江文旅,0.1272,0.0726,2.6777,0.1403,20.3557,1727,曲江文旅,-0.0304,-0.0039,-0.5123,-0.0077,-1.0967,1346,曲江文旅,0.0838,0.023,0.9399,0.0465,7.2405,1416,曲江文旅,0.0892,0.0354,0.9774,0.0698,10.6132,1075,曲江文旅,0.1657,0.0976,3.3533,0.1946,30.3548,1750,曲江文旅,-0.0462,-0.0064,-0.3796,-0.0138,-2.0848,1089,曲江文旅,0.0967,0.0283,0.9592,0.063,8.8524,1059,曲江文旅,0.1063,0.047,1.0697,0.1004,14.7645,1234,曲江文旅,0.1153,0.0692,2.0684,0.1394,20.3046,1546,曲江文旅,-0.0109,-0.0016,-0.1032,-0.0034,-0.5135
300052,中青宝,互联网,深圳,61.53,2.6,2.61,114441.1,46678.56,12185.11,33431.26,1.28,0.055,2.94,4.6,20100211,11727.85,0.45,-10.97,143.16,57.49,19.27,39294,2022,中青宝,-0.1998,-0.0086,-3.0177,-0.0243,-3.5862,1788,中青宝,-0.0035,-0.0003,-0.0448,-0.001,-0.1489,907,中青宝,0.12,0.0221,3.0366,0.0684,10.7673,103,中青宝,0.4988,0.1363,2.7336,0.7736,97.8024,1976,中青宝,-0.0966,-0.0052,-2.0445,-0.0467,-7.3875,714,中青宝,0.1818,0.0187,4.4523,0.1773,26.4786,834,中青宝,0.1659,0.028,4.0783,0.2672,38.6823,414,中青宝,0.2872,0.0835,,0.7175,101.5417,2692,中青宝,-0.3058,-0.0194,-32.033,-0.1856,-26.8104,2007,中青宝,-0.0153,-0.0022,-0.2588,-0.0053,-3.7374,1967,中青宝,0.0055,0.0012,0.0764,0.0038,2.1558,223,中青宝,0.3407,0.0936,2.1685,0.2995,32.8068,3323,中青宝,-1.2726,-0.0829,-6.2943,-0.2758,-30.2489
600501,航天晨光,汽车配件,江苏,610.3,4.07,4.21,422234.81,259711.27,82255.56,147623.48,3.5,0.004,5.25,1.85,20010615,23373.46,0.55,2.14,497.58,27.78,0.39,43714,2007,航天晨光,-0.1941,-0.0319,-15.48,-0.0507,-5.4692,2290,航天晨光,-0.1127,-0.0363,-5.6996,-0.0687,-7.6821,2109,航天晨光,-0.0351,-0.0176,-2.7757,-0.0342,-3.8512,2081,航天晨光,0.0672,0.0451,5.9194,0.0891,10.0877,2599,航天晨光,-0.3519,-0.0348,,-0.069,-7.833,2750,航天晨光,-0.175,-0.0442,-130.419,-0.0918,-10.5345,2874,航天晨光,-0.1482,-0.0564,-52.8573,-0.1198,-13.8629,2562,航天晨光,0.0279,0.0189,2.2511,0.0384,4.3731,3105,航天晨光,-0.6724,-0.0589,-377.8363,-0.1172,-13.2502,2782,航天晨光,-0.171,-0.0412,-455.9945,-0.0867,-9.9547,2806,航天晨光,-0.1342,-0.0502,-14.5399,-0.1051,-12.0532,873,航天晨光,0.1591,0.0888,12.5539,0.1819,20.7278,3231,航天晨光,-0.8997,-0.092,-253.3131,-0.2152,-25.5155
600723,首商股份,百货,北京,14.17,6.58,6.58,670416.94,516801.66,75077.71,82504.47,1.25,0.137,5.81,1.34,19960716,199023.61,3.02,0.39,6.58,22.7,3.33,35576,1477,首商股份,-0.032,-0.016,-0.8254,-0.0371,-3.7822,1740,首商股份,0.0035,0.0032,0.0777,0.0071,0.7242,1735,首商股份,0.0156,0.0204,0.3611,0.0467,4.7592,2479,首商股份,0.0311,0.0546,0.6804,0.1324,13.6768,1690,首商股份,-0.0234,-0.0103,-0.6158,-0.0262,-2.7028,1819,首商股份,0.0259,0.0212,0.621,0.0498,5.094,2027,首商股份,0.0223,0.0262,0.5606,0.0638,6.5262,2433,首商股份,0.0395,0.0619,0.979,0.1522,15.508,1624,首商股份,-0.0213,-0.0089,-0.5054,-0.0226,-2.3026,1865,首商股份,0.0042,0.0034,0.0933,0.0085,0.8686,1817,首商股份,0.0211,0.0243,0.4892,0.0622,6.3409,2022,首商股份,0.0465,0.0707,1.0202,0.1792,18.2116,1660,首商股份,-0.0323,-0.0131,-0.7062,-0.0349,-3.5475
2641,永高股份,塑料,浙江,145.08,8.95,11.23,488427.84,265514.75,178567.7,63772.4,0.57,0.007,2.4,1.62,20111208,72360.49,0.64,11.91,23.87,22.84,0.81,29208,808,永高股份,0.0957,0.0165,2.3353,0.0423,5.1175,1202,永高股份,0.0716,0.0288,0.9036,0.073,9.3601,933,永高股份,0.1163,0.0713,1.6344,0.1638,21.0218,1219,永高股份,0.1425,0.1267,1.9415,0.3137,40.6631,997,永高股份,0.0974,0.0161,2.5312,0.0384,4.5433,1440,永高股份,0.0718,0.0279,0.9257,0.0704,8.1549,1325,永高股份,0.1011,0.061,1.2033,0.1514,17.0339,1263,永高股份,0.1458,0.1264,2.557,0.304,32.7897,1855,永高股份,-0.0675,-0.0124,-9.1998,-0.0287,-3.08,1438,永高股份,0.0516,0.0227,1.6037,0.0532,5.7138,1866,永高股份,0.0164,0.0115,0.4062,0.0271,2.9326,2045,永高股份,0.0451,0.0445,1.0696,0.1061,11.3315,1259,永高股份,0.0332,0.0063,4.0838,0.0141,1.5041
600597,光明乳业,乳制品,上海,26.92,12.24,12.24,1654606.25,783259,594851.44,170846.55,1.4,0.109,4.55,2.58,20020828,213607.95,1.74,-4.98,-28.55,34.3,2.62,47115,1202,光明乳业,0.0184,0.0061,0.7506,0.0093,1.3184,1115,光明乳业,0.0821,0.0539,3.6411,0.0764,10.9836,920,光明乳业,0.1183,0.0667,7.9316,0.0817,11.3616,1721,光明乳业,0.0963,0.1208,3.7621,0.1833,26.3987,1201,光明乳业,0.0594,0.019,1.8511,0.0292,4.0692,1481,光明乳业,0.0672,0.0455,2.1468,0.0721,10.4009,1379,光明乳业,0.0945,0.0949,2.9067,0.1553,21.4083,1422,光明乳业,0.1291,0.1623,3.8641,0.263,35.976,1870,光明乳业,-0.0697,-0.023,-1.7566,-0.0379,-5.2437,1611,光明乳业,0.0334,0.0223,0.8514,0.037,5.1827,1279,光明乳业,0.0797,0.0805,2.1189,0.1315,14.4425,1684,光明乳业,0.0738,0.0968,1.9562,0.1624,17.7107,1077,光明乳业,0.0625,0.0193,1.4784,0.0333,3.6491
600368,DR五洲交,路桥,广西,7.06,8.34,11.26,1081411,346801.81,629883.63,46764.51,0.42,0.139,3.05,1.29,20001221,170774.5,1.52,-16.95,22.03,72.4,48.61,54703,175,五洲交通,0.422,0.0249,12.6621,0.032,9.6933,90,五洲交通,0.5081,0.0473,23.1706,0.0613,13.2371,68,五洲交通,0.5947,0.0774,33.4899,0.1022,19.7297,117,五洲交通,0.4636,0.0784,,0.1037,18.6803,94,五洲交通,0.6149,0.0161,2.1689,0.0219,4.2814,24,五洲交通,1.1078,0.054,4.9524,0.0725,15.5983,29,五洲交通,0.9254,0.0714,4.5991,0.0996,31.7144,28,五洲交通,0.8317,0.0939,5.6276,0.1283,63.3702,38,五洲交通,1.0384,0.0351,3.0944,0.0485,23.8357,34,五洲交通,0.7939,0.0574,2.7116,0.0814,48.3409,41,五洲交通,0.7302,0.0778,2.9305,0.1104,65.072,22,五洲交通,0.7666,0.1285,3.8576,0.1846,80.2367,46,五洲交通,0.8656,0.0257,1.7916,0.0376,16.2253
419,通程控股,百货,湖南,19,5.43,5.44,409339.81,219154.22,115285.11,41739.53,0.77,0.077,3.77,1.56,19960816,94586.86,1.74,0.57,33.15,21.1,4.09,28743,1855,通程控股,-0.1338,-0.0422,-4.0404,-0.0918,-9.5384,1845,通程控股,-0.0128,-0.0076,-0.3202,-0.017,-1.7643,2013,通程控股,-0.0203,-0.0172,-0.6246,-0.0364,-3.782,2423,通程控股,0.0365,0.0396,1.3737,0.0813,8.4154,2406,通程控股,-0.2524,-0.0699,-6.7949,-0.1569,-16.3528,2250,通程控股,-0.0375,-0.0192,-0.8487,-0.0435,-4.5358,2514,通程控股,-0.0474,-0.0347,-1.3671,-0.078,-8.1303,2600,通程控股,0.0235,0.0223,0.7632,0.047,4.8762,2212,通程控股,-0.1419,-0.0385,-4.1457,-0.0882,-9.2072,2318,通程控股,-0.064,-0.0306,-1.4171,-0.0661,-6.8551,2397,通程控股,-0.0507,-0.0363,-1.3275,-0.0788,-8.1929,1786,通程控股,0.0657,0.062,1.7483,0.1318,13.6817,2703,通程控股,-0.2944,-0.074,-6.2296,-0.1643,-17.0954
600225,天津松江,区域地产,天津,0,9.32,9.35,1471677.25,1081199.25,23811.77,114885.02,1.23,-0.171,1.57,2.52,20000127,-81981.92,-0.88,-73.91,-137.83,41.1,-212.28,22598,2781,天津松江,-1.6289,-0.0083,,-0.01,-1.6027,2961,天津松江,-2.0396,-0.0269,,-0.0322,-4.5929,2986,天津松江,-1.676,-0.0493,,-0.0584,-7.9222,3427,天津松江,-1.2524,-0.0535,,-0.0623,-7.8635,3185,天津松江,-2.6244,-0.0289,,-0.0327,-4.3383,3192,天津松江,-0.6271,-0.0176,,-0.0195,-3.4338,355,天津松江,0.2917,0.0284,,0.0314,6.0646,535,天津松江,0.2534,0.0331,,0.0368,7.8192,32,天津松江,1.1797,0.0224,0.8822,0.0257,5.7442,70,天津松江,0.5894,0.0239,0.7935,0.0279,4.9042,18,天津松江,1.0432,0.0732,2.7815,0.0854,13.8185,3363,天津松江,-0.4638,-0.0462,-4.9368,-0.0529,-7.5152,15,天津松江,1.8876,0.0097,,0.011,1.5682
2755,东方新星,建筑施工,北京,130.55,0.87,1.01,83332.65,69666.25,3852.58,14027.8,1.38,0.045,5.17,4.57,20150515,25111.97,2.48,93.04,215.64,33.99,7.39,14333,2313,东方新星,-0.342,-0.0565,-2.3201,-0.1616,-16.1628,2388,东方新星,-0.1458,-0.0348,-1.4022,-0.1091,-10.9083,2653,东方新星,-0.2003,-0.0601,-2.1679,-0.2248,-22.4776,2825,东方新星,-0.0029,-0.0011,-0.0425,-0.0039,-0.3858,234,东方新星,0.3815,0.0184,,0.071,7.0987,956,东方新星,0.1358,0.0132,,0.0537,5.3708,2470,东方新星,-0.0406,-0.0063,-5.5075,-0.0245,-2.4452,1820,东方新星,0.0938,0.0242,3.6332,0.0923,9.2341,3308,东方新星,-1.3213,-0.0636,,-0.2606,-26.0586,3266,东方新星,-0.5259,-0.1102,-34.4621,-0.3592,-35.9207,3189,东方新星,-0.3365,-0.0933,-8.4601,-0.28,-29.7089,3171,东方新星,-0.1375,-0.058,-2.9141,-0.1787,-18.106,1982,东方新星,-0.091,-0.0068,-0.914,-0.0225,-2.2831
426,兴业矿业,铅锌,内蒙,31.04,13.3,18.69,920076.19,72922.75,329135.44,227945.34,1.22,0.064,2.94,2.68,19960828,121229.61,0.65,28.23,28.12,66,28.12,37118,1413,兴业矿业,-0.0201,-0.0011,-0.5814,-0.0036,-0.4825,1890,兴业矿业,-0.0203,-0.0026,-0.5013,-0.0094,-1.3237,2146,兴业矿业,-0.0415,-0.0072,-1.2857,-0.0245,-3.7674,3074,兴业矿业,-0.0565,-0.0115,,-0.0341,-5.3259,772,兴业矿业,0.1481,0.0025,,0.0066,1.2845,1624,兴业矿业,0.0496,0.0026,0.5058,0.0068,1.243,1866,兴业矿业,0.0399,0.0045,0.2074,0.0121,2.2933,653,兴业矿业,0.2268,0.0201,2.2015,0.0401,9.9389,88,兴业矿业,0.6062,0.021,2.154,0.0441,12.3728,64,兴业矿业,0.6067,0.0546,2.3656,0.1256,27.5777,58,兴业矿业,0.605,0.0977,2.1823,0.2354,54.295,76,兴业矿业,0.5527,0.1251,2.108,0.295,62.9451,1005,兴业矿业,0.0757,0.0035,0.2691,0.0086,1.9856
600228,ST昌九,化工原料,江西,1629.78,2.41,2.41,30533.55,17747.5,10063.74,33698.3,1.4,0.002,0.22,45.04,19990119,-55637.28,-2.31,10.72,105.43,14.75,0.29,17980,365,ST昌九,0.2445,0.0585,,0.0776,8.4664,936,ST昌九,0.1068,0.053,,0.0716,7.8571,697,ST昌九,0.1538,0.1134,,0.1531,16.549,919,ST昌九,0.1769,0.187,,0.2586,28.6369,784,ST昌九,0.144,0.0258,,0.0345,3.8019,2148,ST昌九,-0.0206,-0.008,,-0.0108,-1.1907,2189,ST昌九,0.005,0.0031,,0.0041,0.4502,2631,ST昌九,0.0212,0.0201,,0.026,2.8831,1425,ST昌九,0.0101,0.0025,,0.0031,0.3441,2234,ST昌九,-0.0491,-0.0274,,-0.0343,-3.8166,2205,ST昌九,-0.0236,-0.0197,,-0.0238,-2.61,2661,ST昌九,-0.0105,-0.0183,-0.4289,-0.0294,-3.5545,1663,ST昌九,-0.0332,-0.0139,-1.6964,-0.0232,-2.8079
300120,经纬电材,电气设备,天津,38.15,1.64,2.95,271611.72,120842.13,58766.85,135983.63,4.62,0.078,6.14,1.94,20100917,13582.73,0.46,235.27,307.64,21.67,4.9,11158,1981,经纬电材,-0.1851,-0.0303,-14.7544,-0.2435,-36.1856,2155,经纬电材,-0.075,-0.0266,-3.1344,-0.2642,-42.4172,2079,经纬电材,-0.0291,-0.0152,-1.7056,-0.1892,-33.2748,2762,经纬电材,0.0055,0.0036,0.5478,0.027,3.6018,2241,经纬电材,-0.1765,-0.0275,,-0.1603,-19.582,2187,经纬电材,-0.0269,-0.0117,-1.6776,-0.0653,-7.8456,2384,经纬电材,-0.0247,-0.0159,-1.5959,-0.169,-25.5507,2944,经纬电材,-0.0305,-0.0253,-1.1084,-0.2459,-34.8563,2374,经纬电材,-0.1851,-0.0323,-4.1355,-0.2284,-28.794,2459,经纬电材,-0.0906,-0.0355,-1.6686,-0.1994,-23.5325,2602,经纬电材,-0.086,-0.0472,-2.1735,-0.2794,-33.1202,2348,经纬电材,0.0195,0.0065,0.2917,0.0217,2.4787,1511,经纬电材,-0.004,-0.0007,-0.0788,-0.0023,-0.2603
600636,三爱富,化工原料,上海,27.04,4.26,4.47,325182.88,130810.1,23375.56,149913.05,3.35,0.149,5.79,2.77,19930316,55098.67,1.23,-69.12,74.24,3.3,14.99,36745,1128,三爱富,0.0319,0.0082,,0.0168,1.726,1484,三爱富,0.0339,0.0141,,0.0239,2.4396,1233,三爱富,0.0765,0.0499,,0.2652,28.9136,2930,三爱富,-0.0208,-0.0163,,-0.0595,-6.3187,619,三爱富,0.1855,0.0468,11.4672,0.1962,21.0382,1551,三爱富,0.0581,0.0283,1.7685,0.0978,10.3095,988,三爱富,0.146,0.1126,,0.4667,50.2494,2406,三爱富,0.0431,0.0491,,0.1868,20.5722,1120,三爱富,0.0576,0.0187,1.1279,0.0642,7.0682,1812,三爱富,0.0114,0.0065,0.1851,0.0182,1.9474,2128,三爱富,-0.0127,-0.0104,-0.2386,-0.0297,-3.1758,2443,三爱富,0.0131,0.0094,0.4428,0.0167,1.6975,3104,三爱富,-0.6274,-0.0854,-4.1041,-0.4767,-49.3303
589,黔轮胎Ａ,汽车配件,贵州,187.27,7.75,7.75,1004027.5,485362.19,366585.09,183544.38,2.37,0.005,4.3,0.93,19960308,47664.48,0.61,50.99,-96.39,11.72,0.25,61637,436,黔轮胎A,0.2129,0.0225,5.2217,0.0363,4.3554,279,黔轮胎A,0.2859,0.0543,9.3,0.0822,9.818,100,黔轮胎A,0.491,0.1388,21.4555,0.2001,26.2347,1432,黔轮胎A,0.1223,0.0518,,0.0753,10.6102,2260,黔轮胎A,-0.1835,-0.0155,,-0.022,-2.9935,692,黔轮胎A,0.1874,0.0452,,0.0663,8.8947,1013,黔轮胎A,0.142,0.0564,82.5283,0.0865,11.9182,2429,黔轮胎A,0.0398,0.0213,15.0626,0.0325,4.4416,1287,黔轮胎A,0.0309,0.0032,0.2942,0.005,0.682,1750,黔轮胎A,0.0179,0.0059,7.5964,0.0094,1.2678,1733,黔轮胎A,0.0312,0.0164,,0.026,3.2927,2202,黔轮胎A,0.0325,0.0233,,0.0355,4.1396,415,黔轮胎A,0.2173,0.0357,86.2299,0.0536,6.2056
600707,彩虹股份,元器件,陕西,0,7.36,35.88,3668099.25,1234820.75,323440.78,2055041.63,5.73,-0.008,5.68,1.42,19960520,-398701.28,-1.11,55.62,42.14,14.9,-19.7,58464,444,彩虹股份,0.2084,0.0014,,0.0019,0.3649,2666,彩虹股份,-0.2855,-0.0082,,-0.0106,-1.7975,2867,彩虹股份,-0.4141,-0.0153,,-0.0194,-3.0989,3404,彩虹股份,-0.59,-0.0225,-3.2564,-0.0313,-4.9787,2518,彩虹股份,-0.3067,-0.0035,,-0.0049,-0.7877,2968,彩虹股份,-0.2904,-0.0068,,-0.0089,-1.3264,3237,彩虹股份,-0.4769,-0.0179,,-0.0239,-3.2933,3344,彩虹股份,-0.3182,-0.0156,,-0.0197,-2.5518,1612,彩虹股份,-0.0189,-0.0003,,-0.0003,-0.0431,2709,彩虹股份,-0.1444,-0.0041,,-0.0051,-0.6585,1564,彩虹股份,0.0476,0.0005,,0.0006,0.0586,159,彩虹股份,0.3954,0.0049,6.9869,0.0113,1.3568,3315,彩虹股份,-1.2217,-0.0046,,-0.0104,-1.2544
2454,松芝股份,汽车配件,上海,27.06,4.11,4.21,612074.31,423294.81,96023.56,97745.24,2.32,0.093,7.49,1.35,20100720,161053.41,3.82,-6.45,-46.95,26.31,4.26,20646,1225,松芝股份,0.015,0.0024,0.1115,0.0075,0.8171,1047,松芝股份,0.0914,0.0327,0.7895,0.1017,11.1491,1100,松芝股份,0.0932,0.0473,0.8196,0.1439,15.663,1462,松芝股份,0.1196,0.0821,1.0406,0.2121,22.9133,1677,松芝股份,-0.0209,-0.0034,-0.2244,-0.009,-0.9724,1719,松芝股份,0.0381,0.0128,0.4486,0.035,3.8079,1742,松芝股份,0.055,0.0274,0.698,0.0745,8.2118,2133,松芝股份,0.0673,0.0452,0.8481,0.1152,12.4505,1159,松芝股份,0.0521,0.0108,0.6687,0.0289,3.1931,1957,松芝股份,-0.0085,-0.003,-0.1243,-0.0073,-0.8009,1518,松芝股份,0.0527,0.0261,0.8116,0.0608,6.7101,1564,松芝股份,0.0833,0.0565,0.9105,0.1248,13.5731,1803,松芝股份,-0.0556,-0.0084,-1.2008,-0.019,-2.0848
605,渤海股份,水务,北京,131.39,1.95,2.52,606546.5,202542.72,108493.61,131192.72,5.21,0.035,8.12,2.26,19960913,43329.46,1.72,32.01,18.88,26.7,2.52,27868,261,渤海股份,0.3224,0.0207,11.4166,0.0383,7.2864,460,渤海股份,0.2077,0.0293,6.8411,0.0551,11.2433,346,渤海股份,0.2551,0.0552,4.0223,0.0986,22.9304,1852,渤海股份,0.0859,0.0268,1.3947,0.0501,8.2216,321,渤海股份,0.3075,0.0246,9.9405,0.0474,8.0287,419,渤海股份,0.2634,0.0391,8.8609,0.0723,10.0604,311,渤海股份,0.3122,0.0697,5.2537,0.13,17.9543,930,渤海股份,0.186,0.0429,3.3252,0.0651,7.5613,2444,渤海股份,-0.2086,-0.0116,-4.8746,-0.0231,-3.3558,2839,渤海股份,-0.1873,-0.0242,-2.5436,-0.0452,-7.3156,2855,渤海股份,-0.1463,-0.0304,-1.5447,-0.0548,-7.4949,2948,渤海股份,-0.0563,-0.0165,-0.5341,-0.0294,-4.1683,1925,渤海股份,-0.0786,-0.0045,-32.2001,-0.0077,-1.1104
2108,沧州明珠,塑料,河北,39.16,14.18,14.18,384457.94,208307.06,120617.85,51111.96,0.36,0.039,2.27,2.71,20070124,141594.84,1,-14.44,-59.58,18.59,9.28,97706,1716,沧州明珠,-0.0961,-0.016,-1.2119,-0.051,-6.1244,1177,沧州明珠,0.0748,0.0277,0.8024,0.0787,8.1642,1111,沧州明珠,0.0914,0.0532,0.9231,0.15,15.5653,2160,沧州明珠,0.0607,0.0542,0.6133,0.2052,21.6731,1512,沧州明珠,0.0094,0.0017,0.0445,0.0054,0.5645,1218,沧州明珠,0.1005,0.0408,0.4761,0.1167,12.1611,1516,沧州明珠,0.0779,0.0485,0.4012,0.1384,15.7137,2188,沧州明珠,0.0625,0.0476,0.3551,0.2011,28.3068,1877,沧州明珠,-0.0708,-0.0125,-0.36,-0.0478,-6.5014,1592,沧州明珠,0.0354,0.0139,0.2027,0.0484,6.2228,1281,沧州明珠,0.0795,0.0508,0.4715,0.2063,24.8776,985,沧州明珠,0.1424,0.1311,0.9211,0.8176,95.9041,2313,沧州明珠,-0.1664,-0.0259,-1.8085,-0.1731,-20.5782
600802,福建水泥,水泥,福建,9.07,3.82,3.82,391181.47,63775.96,214857.52,21390.35,0.56,0.226,1.79,4.6,19940103,-32574.55,-0.85,41.57,298.63,29.57,17.19,45874,2076,福建水泥,-0.2198,-0.0239,,-0.0389,-4.5057,2163,福建水泥,-0.0758,-0.0213,,-0.0342,-3.8915,1801,福建水泥,0.0077,0.0033,,0.0051,0.5834,2029,福建水泥,0.0711,0.0215,,0.0313,3.4735,2720,福建水泥,-0.4302,-0.0189,,-0.0268,-2.9561,2712,福建水泥,-0.1569,-0.0167,,-0.0234,-2.5645,2014,福建水泥,0.0241,0.0042,,0.0058,0.6285,1367,福建水泥,0.1357,0.0405,,0.0571,6.0996,2662,福建水泥,-0.293,-0.0245,,-0.0346,-3.6909,3088,福建水泥,-0.3275,-0.0574,,-0.0807,-8.5764,2422,福建水泥,-0.053,-0.0144,,-0.02,-2.1302,1868,福建水泥,0.0582,0.0262,,0.0354,3.734,1073,福建水泥,0.063,0.0081,0.3355,0.0114,1.2108
2503,搜于特,服饰,广东,20.33,20.24,31.24,1106858.88,936468.38,67220.93,88691.5,0.28,0.051,1.85,2.23,20101117,171842.8,0.55,101.33,11.17,7.28,3.03,27460,630,搜于特,0.1464,0.0194,1.0999,0.0753,13.6961,1104,搜于特,0.0829,0.0219,0.6587,0.0682,10.1743,906,搜于特,0.1201,0.0439,1.0814,0.1158,23.2052,1663,搜于特,0.1007,0.0544,1.0114,0.1484,30.637,1921,搜于特,-0.0814,-0.0177,-0.8351,-0.045,-8.0833,2567,搜于特,-0.1079,-0.058,-1.2096,-0.145,-24.5096,2747,搜于特,-0.107,-0.0965,-1.4445,-0.2371,-38.4301,3148,搜于特,-0.0969,-0.0851,-1.5424,-0.3105,-37.6945,1795,搜于特,-0.0552,-0.0182,-0.8282,-0.0609,-7.1469,2518,搜于特,-0.1043,-0.079,-1.5816,-0.2331,-30.9018,2617,搜于特,-0.0903,-0.1141,-1.7016,-0.2889,-35.0383,2898,搜于特,-0.0481,-0.0854,-1.1448,-0.2023,-21.9504,1855,搜于特,-0.0643,-0.0303,-1.7703,-0.0684,-7.6933
