 ,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,currentratio_2015q1,quickratio_2015q1,cashratio_2015q1,icratio_2015q1,sheqratio_2015q1,adratio_2015q1,Unnamed: 0_y,name_x,currentratio_2015q2,quickratio_2015q2,cashratio_2015q2,icratio_2015q2,sheqratio_2015q2,adratio_2015q2,Unnamed: 0_x,name_y,currentratio_2015q3,quickratio_2015q3,cashratio_2015q3,icratio_2015q3,sheqratio_2015q3,adratio_2015q3,Unnamed: 0_y,name_x,currentratio_2015q4,quickratio_2015q4,cashratio_2015q4,icratio_2015q4,sheqratio_2015q4,adratio_2015q4,Unnamed: 0_x,name_y,currentratio_2016q1,quickratio_2016q1,cashratio_2016q1,icratio_2016q1,sheqratio_2016q1,adratio_2016q1,Unnamed: 0_y,name_x,currentratio_2016q2,quickratio_2016q2,cashratio_2016q2,icratio_2016q2,sheqratio_2016q2,adratio_2016q2,Unnamed: 0_x,name_y,currentratio_2016q3,quickratio_2016q3,cashratio_2016q3,icratio_2016q3,sheqratio_2016q3,adratio_2016q3,Unnamed: 0_y,name_x,currentratio_2016q4,quickratio_2016q4,cashratio_2016q4,icratio_2016q4,sheqratio_2016q4,adratio_2016q4,Unnamed: 0_x,name_y,currentratio_2017q1,quickratio_2017q1,cashratio_2017q1,icratio_2017q1,sheqratio_2017q1,adratio_2017q1,Unnamed: 0_y,name_x,currentratio_2017q2,quickratio_2017q2,cashratio_2017q2,icratio_2017q2,sheqratio_2017q2,adratio_2017q2,Unnamed: 0_x,name_y,currentratio_2017q3,quickratio_2017q3,cashratio_2017q3,icratio_2017q3,sheqratio_2017q3,adratio_2017q3,Unnamed: 0_y,name_x,currentratio_2017q4,quickratio_2017q4,cashratio_2017q4,icratio_2017q4,sheqratio_2017q4,adratio_2017q4,Unnamed: 0,name_y,currentratio_2018q1,quickratio_2018q1,cashratio_2018q1,icratio_2018q1,sheqratio_2018q1,adratio_2018q1
2729,好利来,元器件,福建,140.06,0.67,0.67,44770.37,20080.43,17638.31,17834.05,2.67,0.064,6.33,5.64,20140912,15572.12,2.34,8.3,9.56,41.52,10.97,12150,636,好利来,11.0063,9.5917,405.6264,-963.5426,79.3024,20.6976,753,好利来,6.6975,5.8421,449.3178,-1193.3752,76.2955,23.7045,807,好利来,7.5521,6.3381,152.973,-1289.4025,78.1551,21.8449,754,好利来,4.5102,3.7775,185.7193,-2029.0946,75.7225,24.2775,915,好利来,8.5209,7.0754,287.4811,325.055,79.8429,20.1571,347,好利来,5.0843,4.1259,255.2647,855.5678,89.0888,10.9112,432,好利来,5.9051,4.8078,299.5996,2033.3906,93.5571,6.4429,53,好利来,6.0448,5.0189,292.4578,6686.7884,93.2089,6.7911,270,好利来,6.7626,5.6518,226.171,-14576.8369,93.846,6.154,127,好利来,4.894,4.0844,147.4637,10198.9618,91.0206,8.9794,61,好利来,6.3856,5.2301,187.9338,3678.5248,93.0231,6.9769,63,好利来,6.0495,4.8179,207.8178,3056.8694,92.4358,7.5642,38,好利来,8.0723,6.4018,210.3357,1016.0199,94.2846,5.7154
2716,金贵银业,小金属,湖南,34.65,3.67,5.65,917796,632032.13,134023.98,165313.41,2.93,0.121,6.39,2.64,20140128,117799.95,2.09,8.55,43.43,8.16,2.83,57772,2460,金贵银业,1.6494,0.6027,29.8107,219.1118,32.0223,67.9777,2537,金贵银业,1.6146,0.5481,31.2989,177.8877,33.1494,66.8506,2548,金贵银业,1.6151,0.5363,29.1206,178.9345,33.9291,66.0709,3034,金贵银业,1.573,0.5825,36.4047,157.1064,31.7988,68.2012,2936,金贵银业,2.0027,0.7817,47.5036,149.3749,29.7231,70.2769,2958,金贵银业,1.9746,0.8397,57.7277,167.9779,31.6038,68.3962,3058,金贵银业,1.7136,0.6736,40.1419,170.3352,31.3888,68.6112,3129,金贵银业,1.8074,0.6887,42.8381,151.6213,30.0661,69.9339,3128,金贵银业,1.8308,0.7035,47.6082,180.8846,30.4764,69.5236,2638,金贵银业,2.5911,1.1244,82.6924,223.9421,43.3906,56.6094,2730,金贵银业,2.2469,0.9847,72.998,211.1057,40.6385,59.3615,2821,金贵银业,2.0551,0.8886,61.955,201.3098,39.5407,60.4593,2704,金贵银业,2.192,0.8444,57.3767,231.295,42.2025,57.7975
2707,众信旅游,旅游服务,北京,36.44,5.14,8.5,529816.5,349166.84,8109.25,40419.7,0.48,0.077,2.69,4.19,20140123,91022.27,1.07,10.19,31.04,11.79,2.67,30510,1307,众信旅游,1.9095,1.9087,72.3204,-430.9405,62.9971,37.0029,1732,众信旅游,1.6219,1.6215,48.5161,-1218.2244,54.4087,45.5913,1854,众信旅游,1.5695,1.5692,43.8166,3596.7351,53.7795,46.2205,2101,众信旅游,1.3933,1.393,62.2522,7034.0792,52.0582,47.9418,2204,众信旅游,1.2703,1.2699,33.6028,1191.08,51.2807,48.7193,2512,众信旅游,1.1647,1.1643,34.5633,659.9566,44.2261,55.7739,2565,众信旅游,1.2376,1.2374,39.621,1370.7732,45.9791,54.0209,2346,众信旅游,1.2121,1.2114,46.5233,2168.6476,49.0347,50.9653,2465,众信旅游,1.2553,1.2547,34.94,-1753.923,48.9991,51.0009,2517,众信旅游,1.2412,1.2403,38.9817,-2909.6145,45.8476,54.1524,2422,众信旅游,1.2862,1.2852,40.4187,2714.6089,47.363,52.637,2412,众信旅游,1.5455,1.5445,66.9625,11097.5078,47.866,52.134,2473,众信旅游,1.6083,1.6069,51.2708,1885.1991,47.326,52.674
2706,良信电器,电气设备,上海,35.26,5.47,7.86,212384.05,141972.38,24526.45,63274.57,0.8,0.051,2.2,3.26,20140121,52534.85,0.67,13.82,29.65,40.82,12.33,14780,782,良信电器,3.3659,2.8371,154.6215,-3525.2629,76.042,23.958,971,良信电器,2.6101,2.1228,58.8586,-5059.9061,71.0214,28.9786,1066,良信电器,2.6023,2.082,56.0887,-4932.6582,71.6371,28.3629,849,良信电器,2.578,2.036,74.3429,-4694.4285,73.9358,26.0642,880,良信电器,3.9828,3.4084,194.241,-10520.3758,80.6573,19.3427,779,良信电器,3.4951,3.0594,94.1931,-5003.4086,78.7878,21.2122,980,良信电器,3.6134,3.1971,32.4397,-4533.313,79.2311,20.7689,479,良信电器,3.8865,3.4317,58.0365,-5441.2596,82.1282,17.8718,702,良信电器,4.0103,3.5011,62.2984,-9609.8286,82.8998,17.1002,874,良信电器,2.9498,2.5282,43.7708,-37003.0894,76.1683,23.8317,599,良信电器,3.5823,3.0813,36.1736,-77125.2078,80.9931,19.0069,448,良信电器,4.0709,3.5135,37.0785,-79222.3888,83.0634,16.9366,574,良信电器,3.6879,3.1002,62.5142,15191.4397,81.5958,18.4042
2699,美盛文化,服饰,浙江,87.03,7.28,9.1,450247.44,257544.27,25581.11,200658.05,2.21,0.054,3.88,4.83,20120911,57698.78,0.63,59.52,57.31,41.98,33.07,18943,645,美盛文化,5.5329,3.1932,267.3363,-666.2693,79.2083,20.7917,422,美盛文化,7.7867,5.8964,508.9888,-16697.8606,83.6393,16.3607,542,美盛文化,8.5374,6.6999,570.7782,-1652.9052,84.1157,15.8843,299,美盛文化,4.1421,3.6432,315.2685,-2100.2518,84.6503,15.3497,673,美盛文化,4.257,3.628,286.9978,74002.7413,85.681,14.319,458,美盛文化,3.616,2.8011,174.5364,-109077.2143,85.8987,14.1013,408,美盛文化,18.1411,17.2947,1497.4907,2277134.215,94.9374,5.0626,12,美盛文化,20.8261,19.782,386.3565,-1723.9332,95.4576,4.5424,247,美盛文化,17.1575,16.1744,217.7445,-12320.0067,94.8279,5.1721,1005,美盛文化,2.2484,2.1214,22.3098,3492.1988,74.0166,25.9834,965,美盛文化,2.6931,2.5616,26.2559,2739.3534,74.5714,25.4286,806,美盛文化,2.9474,2.7847,35.0527,1267.4237,76.7344,23.2656,714,美盛文化,3.2775,3.0605,58.9532,783.8513,79.2073,20.7927
2697,红旗连锁,超市连锁,四川,34.04,8.64,13.6,433361.31,235844.7,114355.46,4374.31,0.03,0.04,1.75,3.12,20120905,82831.5,0.61,6.11,38.41,27.39,2.95,65825,1403,红旗连锁,1.9053,1.3564,117.1423,-2585916.521,60.7753,39.2247,1587,红旗连锁,1.6792,1.1836,42.3171,-7154.8317,57.7645,42.2355,1767,红旗连锁,1.6228,1.0879,33.9135,6578.6175,55.6082,44.3918,1890,红旗连锁,1.2525,0.7317,52.8409,5992.0563,55.8941,44.1059,1965,红旗连锁,1.267,0.6969,33.3676,12981.2728,56.603,43.397,1835,红旗连锁,1.2978,0.7024,35.3148,9859.513,58.311,41.689,2113,红旗连锁,1.278,0.6776,29.4733,5128.2834,56.2881,43.7119,2053,红旗连锁,1.0117,0.4346,20.1895,3040.0094,54.6678,45.3322,2236,红旗连锁,1.0387,0.4711,27.7002,1167.4773,53.7335,46.2665,2046,红旗连锁,1.0769,0.4502,24.3261,1590.1424,54.9504,45.0496,2054,红旗连锁,1.1209,0.5571,18.351,1465.3781,54.454,45.546,2093,红旗连锁,1.1571,0.6265,44.6242,1335.8654,53.8236,46.1764,2084,红旗连锁,1.203,0.611,32.2165,1401.9078,54.7628,45.2372
2650,加加食品,食品,湖南,25.79,9.45,11.52,284549.09,81856.11,156418.25,20638.55,0.18,0.047,1.83,2.65,20120106,63925.43,0.55,1.6,-8.23,26.73,10.19,52884,618,加加食品,1.6893,1.2271,69.5086,4983.0272,79.8426,20.1574,782,加加食品,1.3481,0.942,53.8393,5301.9408,75.5884,24.4116,964,加加食品,1.1925,0.7883,42.0657,2483.9799,74.3068,25.6932,1151,加加食品,0.9111,0.5841,36.8113,2304.5419,68.4075,31.5925,1353,加加食品,0.9564,0.622,37.0888,1807.0074,69.7939,30.2061,1463,加加食品,0.8461,0.5094,26.0376,2086.7036,65.3815,34.6185,1678,加加食品,0.821,0.5143,28.527,1679.0082,65.0178,34.9822,1257,加加食品,0.8643,0.5023,28.3222,1479.2797,68.4403,31.5597,1398,加加食品,0.9155,0.5364,31.9371,3059.1994,69.847,30.153,1066,加加食品,0.9766,0.5418,29.3214,2149.4082,72.7889,27.2111,1074,加加食品,1.0886,0.664,31.5138,1710.9516,72.5033,27.4967,1095,加加食品,1.1051,0.6565,26.9589,2299.5572,71.5829,28.4171,1000,加加食品,1.2178,0.7157,21.576,2474.619,74.2674,25.7326
2647,民盛金科,多元金融,浙江,654.64,3.73,3.73,251029.63,114641.47,539.1,23828.5,0.64,0.012,2.09,15.5,20111228,12575.6,0.34,744.37,140.04,20.39,1.93,4795,2061,民盛金科,1.522,0.8868,3.2208,120.3703,44.1685,55.8315,2185,民盛金科,1.5001,1.0963,1.2877,112.6471,43.2278,56.7722,2187,民盛金科,1.5385,1.0975,1.035,109.3976,44.6934,55.3066,2043,民盛金科,1.7906,1.4847,44.7496,111.5968,53.2104,46.7896,2276,民盛金科,1.6638,1.4771,18.1404,-158.3297,49.205,50.795,2624,民盛金科,1.4574,1.3352,53.3397,-178.0718,41.0044,58.9956,1140,民盛金科,3.2581,3.2554,325.3732,16.9601,75.7948,24.2052,2256,民盛金科,0.8331,0.8331,39.0657,743.9527,50.9642,49.0358,2917,民盛金科,1.4623,1.4623,101.7605,-178.4181,37.7198,62.2802,2942,民盛金科,1.4717,1.4717,65.8626,106.1703,35.6247,64.3753,2967,民盛金科,1.3601,1.36,48.4219,122.0912,34.3192,65.6808,3188,民盛金科,1.2889,1.2889,52.3482,-206.2011,27.5491,72.4509,3100,民盛金科,1.0202,1.0202,11.4394,169.755,31.5197,68.4803
2617,露笑科技,电气设备,浙江,30.91,6.98,7.35,638472,359602.59,64417.75,126341.15,1.72,0.099,3.59,3.42,20110920,59532.1,0.81,3.44,45.58,20.24,9.04,12638,2157,露笑科技,1.4193,1.2362,32.485,228.1829,41.5198,58.4802,2324,露笑科技,1.2238,1.021,20.3755,227.8155,39.6174,60.3826,2371,露笑科技,1.2921,1.1465,28.3148,235.9268,39.2845,60.7155,2156,露笑科技,0.8509,0.6917,15.2055,265.2839,50.9631,49.0369,1424,露笑科技,2.0424,1.8746,132.7033,149.3533,68.4606,31.5394,655,露笑科技,2.6079,2.2717,109.7151,429.8372,81.4637,18.5363,871,露笑科技,2.4592,2.1093,103.9206,447.2746,81.5921,18.4079,1199,露笑科技,1.6726,1.4743,75.3507,688.6988,69.2915,30.7085,2195,露笑科技,1.1625,0.983,40.9628,1648.4528,54.5992,45.4008,2604,露笑科技,1.0377,0.9059,23.1568,1676.1816,44.1836,55.8164,2627,露笑科技,1.0339,0.9129,21.6556,1299.724,42.8435,57.1565,2775,露笑科技,1.011,0.8502,21.7181,967.9612,40.6316,59.3684,2755,露笑科技,1.0455,0.8874,19.6433,567.2653,41.271,58.729
2610,爱康科技,电气设备,江苏,173.49,42.24,44.91,1652214.88,552799.19,731960.56,83507.61,0.19,0.003,1.28,1.75,20110815,38103.85,0.08,34.35,52.04,17.03,1.44,245466,2584,爱康科技,0.6823,0.6256,23.026,127.7703,27.6403,72.3597,2730,爱康科技,0.6542,0.6099,22.5251,154.7129,25.7174,74.2826,2787,爱康科技,0.6218,0.5811,18.957,160.4109,25.044,74.956,3325,爱康科技,0.668,0.6378,30.872,145.5245,20.5128,79.4872,2509,爱康科技,1.3979,1.3188,86.6232,135.5743,42.816,57.184,2598,爱康科技,1.1431,1.111,64.7311,131.1611,41.6408,58.3592,2735,爱康科技,1.222,1.1871,64.1412,140.9527,41.2711,58.7289,2960,爱康科技,0.9564,0.8794,48.989,166.8801,34.9898,65.0102,3023,爱康科技,0.923,0.8359,40.4243,111.839,33.9884,66.0116,3044,爱康科技,0.8915,0.8576,44.5931,129.224,32.0747,67.9253,3018,爱康科技,0.8767,0.8329,41.179,160.5565,32.5555,67.4445,3018,爱康科技,0.7815,0.7484,38.9408,129.3787,33.8798,66.1202,2979,爱康科技,0.835,0.7798,36.9268,105.3011,35.1692,64.8308
2609,捷顺科技,软件服务,深圳,0,3.67,6.67,254833,196513.22,10534.9,111116.07,1.67,-0.038,3.47,4.01,20110815,50282.9,0.75,-34.17,-382.85,16.32,-37.13,30442,683,捷顺科技,3.5895,2.9408,249.8554,36.6606,78.2491,21.7509,738,捷顺科技,3.3982,2.7788,234.7402,-484.9851,76.6574,23.3426,735,捷顺科技,3.8004,3.0986,252.6913,-844.0764,79.4907,20.5093,653,捷顺科技,3.3137,2.8527,241.3942,-1193.5195,77.6951,22.3049,787,捷顺科技,4.3047,3.6145,294.9428,-191.4045,82.7331,17.2669,683,捷顺科技,3.9321,3.251,260.9701,-980.2947,80.9926,19.0074,863,捷顺科技,4.1383,3.4755,259.481,-1758.8392,81.7406,18.2594,339,捷顺科技,6.8479,6.4313,315.1884,-2380.3723,85.1776,14.8224,416,捷顺科技,10.0216,9.3486,423.5359,4.0487,88.9144,11.0856,251,捷顺科技,8.737,8.1348,688.3734,-186.1887,87.8219,12.1781,329,捷顺科技,7.4553,6.8793,585.3505,-285.2702,86.203,13.797,289,捷顺科技,6.7186,6.3481,524.9792,-417.9412,86.2351,13.7649,105,捷顺科技,12.6637,11.7873,987.0071,321.1583,91.7997,8.2003
2607,亚夏汽车,汽车服务,安徽,81.13,7.05,8.2,427545.66,210461.91,81701,71296.75,0.87,0.013,2.34,1.73,20110810,34708.26,0.42,3.45,-58.51,6.15,0.71,48137,2632,亚夏汽车,0.7623,0.3907,19.6486,64.656,25.0495,74.9505,2756,亚夏汽车,0.789,0.4325,21.9951,120.7694,24.4628,75.5372,2781,亚夏汽车,0.7776,0.4553,23.2742,121.917,25.1853,74.8147,3260,亚夏汽车,0.7396,0.4453,25.7675,133.608,23.2613,76.7387,3050,亚夏汽车,0.7189,0.4147,20.7425,216.2731,24.4074,75.5926,2401,亚夏汽车,1.109,0.6897,38.2906,250.9305,46.8045,53.1955,2479,亚夏汽车,1.0433,0.6744,34.2523,288.411,47.9644,52.0356,2585,亚夏汽车,1.0154,0.6888,41.5518,279.0527,44.5138,55.4862,2622,亚夏汽车,1.0336,0.5883,34.6197,383.5078,45.6039,54.3961,2494,亚夏汽车,0.9998,0.5455,28.5121,347.7866,46.2949,53.7051,2568,亚夏汽车,0.9676,0.6182,32.1727,317.5755,44.2541,55.7459,2710,亚夏汽车,0.9166,0.6522,37.2392,299.5718,41.8832,58.1168,2557,亚夏汽车,0.949,0.5699,28.8748,209.4091,45.5524,54.4476
2599,盛通股份,广告包装,北京,103.24,1.9,3.25,239062.41,104546.78,69330.61,86185.56,2.65,0.03,4.81,2.68,20110715,29878.9,0.92,70.3,289.64,16.92,2.68,8076,1728,盛通股份,0.9911,0.6539,11.9569,146.1219,52.9694,47.0306,1976,盛通股份,0.8635,0.5477,12.7133,394.5096,48.8542,51.1458,2062,盛通股份,0.8314,0.5502,12.809,320.2279,48.3159,51.6841,2082,盛通股份,0.9241,0.6251,14.1405,312.7564,52.4922,47.5078,2190,盛通股份,0.8781,0.5992,12.5193,228.0083,51.5832,48.4168,2260,盛通股份,0.88,0.596,11.2911,569.671,49.767,50.233,2397,盛通股份,0.9018,0.6359,14.0133,518.9189,49.6436,50.3564,2331,盛通股份,0.9343,0.7047,20.3638,796.7822,49.3505,50.6495,1591,盛通股份,1.3784,1.0687,51.8602,513.6135,65.9182,34.0818,1385,盛通股份,1.4253,1.027,49.6251,4185.5083,66.9914,33.0086,1535,盛通股份,1.3682,1.0462,35.3074,10506.8521,64.4192,35.5808,1440,盛通股份,1.3843,1.0411,36.1743,23075.3368,65.5091,34.4909,1504,盛通股份,1.3548,0.9243,21.464,-10025.1562,65.2774,34.7226
2598,山东章鼓,机械基件,山东,50.05,2.71,3.12,108598.9,75976.71,18725.61,21169.92,0.68,0.042,2.46,3.42,20110707,18040.25,0.58,22.21,6.88,35.59,7.25,18727,792,山东章鼓,3.1409,2.151,46.7016,-1372.1204,75.7328,24.2672,844,山东章鼓,2.954,2.0065,16.5893,-1676.2686,74.1649,25.8351,946,山东章鼓,3.0228,2.0661,15.2276,-2197.1579,74.7219,25.2781,675,山东章鼓,3.4004,2.3249,25.2203,-2159.608,77.1852,22.8148,1066,山东章鼓,3.3269,2.3376,18.7553,-6250.0786,76.7251,23.2749,950,山东章鼓,3.053,2.062,17.7305,-4835.3784,74.9962,25.0038,1220,山东章鼓,2.8906,1.9288,16.1991,-4959.5678,74.0589,25.9411,975,山东章鼓,2.7883,1.7549,10.9708,-4942.4598,72.9491,27.0509,1227,山东章鼓,2.8334,1.8119,15.1111,-19092.0291,73.1911,26.8089,1115,山东章鼓,2.746,1.767,15.7371,-15870.9933,71.8992,28.1008,1260,山东章鼓,2.4706,1.5021,16.3768,-14642.6839,69.0636,30.9364,1259,山东章鼓,2.4382,1.4635,12.0368,49068.7893,68.7029,31.2971,1177,山东章鼓,2.5881,1.5569,13.3674,-16987.1953,70.9604,29.0396
2584,西陇科学,化工原料,广东,265.3,2.92,5.85,261946.47,164430.25,56679,67647.22,1.16,0.016,2.9,5.9,20110602,47330.4,0.81,6.3,40.73,15.55,1.23,16097,1019,西陇科学,1.8964,1.2994,47.985,606.7778,69.9594,30.0406,1109,西陇科学,1.795,1.2439,50.9815,855.2621,68.0641,31.9359,860,西陇科学,2.8392,2.1953,127.5703,941.2999,76.691,23.309,784,西陇科学,2.7618,2.1994,142.3536,1087.1208,75.172,24.828,1078,西陇科学,2.8771,2.2359,132.8794,80378.7927,76.3901,23.6099,787,西陇科学,2.9005,2.2184,112.1297,-3676.9116,78.6242,21.3758,1113,西陇科学,2.7101,2.0544,93.4065,-4481.6634,76.4606,23.5394,794,西陇科学,2.6094,1.9891,83.4548,-7702.0417,76.3104,23.6896,1234,西陇科学,2.3223,1.5921,59.8879,378.6482,73.0766,26.9234,1038,西陇科学,2.3839,1.7447,78.4929,1253.3493,73.2814,26.7186,1118,西陇科学,2.3781,1.8126,74.6459,1031.8117,71.6494,28.3506,1214,西陇科学,2.2505,1.7896,58.1981,1354.0354,69.369,30.631,1469,西陇科学,1.9636,1.3924,54.4426,351.2313,65.8698,34.1302
2571,德力股份,玻璃,安徽,0,2.53,3.92,182101.55,65761.02,58044.73,90456.95,2.31,-0.041,3.86,1.8,20110412,15231.25,0.39,-3.43,9.16,17.3,-9.54,17686,806,德力股份,1.9912,1.3715,65.9289,289.5946,75.1899,24.8101,856,德力股份,2.1368,1.4289,69.8928,373.816,73.7719,26.2281,1187,德力股份,1.6286,1.0553,49.0407,163.0026,68.5648,31.4352,1158,德力股份,1.6468,1.1928,56.215,-366.303,68.2038,31.7962,1388,德力股份,1.5839,1.1048,52.6247,-330.5341,69.018,30.982,1339,德力股份,1.5384,1.1199,57.4821,-247.8623,67.6988,32.3012,1338,德力股份,1.6318,1.1178,45.1116,-382.9506,71.8092,28.1908,954,德力股份,1.6651,1.1771,55.378,-337.5855,73.2568,26.7432,1141,德力股份,1.5881,1.0048,41.7551,-1338.0627,74.9767,25.0233,787,德力股份,1.7339,1.117,50.4569,2493.69,77.5936,22.4064,609,德力股份,1.8954,1.1761,38.9065,-123.3798,80.8712,19.1288,551,德力股份,2.1367,1.4412,70.883,-371.4309,81.3017,18.6983,479,德力股份,2.1836,1.3423,45.4777,8089.4605,83.2189,16.7811
2565,顺灏股份,造纸,上海,20.52,6.85,7.09,396753.84,180216.06,62953.1,71649.03,1.01,0.07,3.44,1.68,20110318,59140.03,0.83,22.33,156.16,24.6,10.54,26901,1582,顺灏股份,1.163,0.7383,21.5976,269.5719,56.5426,43.4574,1581,顺灏股份,1.2116,0.7753,20.6401,506.451,57.8903,42.1097,1695,顺灏股份,1.1958,0.7286,19.9168,575.1402,57.3089,42.6911,1821,顺灏股份,1.1851,0.785,26.6949,706.3647,56.946,43.054,1910,顺灏股份,1.2108,0.7253,23.5734,512.5722,57.8493,42.1507,1881,顺灏股份,1.2355,0.7658,24.4447,559.0805,57.5172,42.4828,1973,顺灏股份,1.2453,0.7411,24.8191,580.5037,59.1503,40.8497,1684,顺灏股份,1.2012,0.8166,23.4845,641.8882,61.0361,38.9639,1918,顺灏股份,1.2196,0.7816,28.411,546.9544,60.051,39.949,1610,顺灏股份,1.4609,0.9567,24.8875,301.6367,63.1167,36.8833,1558,顺灏股份,1.4879,0.9514,26.3897,339.2776,63.9144,36.0856,1628,顺灏股份,1.4488,0.9741,34.4321,462.9893,62.1731,37.8269,1607,顺灏股份,1.7069,1.1221,35.3395,771.7404,63.2931,36.7069
2556,辉隆股份,其他商业,安徽,22.65,7.01,7.18,790835.19,593032.31,56538.76,79312.82,1.11,0.069,3.23,1.92,20110302,72414.24,1.01,16.18,18.5,5.21,1.49,52332,2371,辉隆股份,1.117,0.8454,27.8741,259.105,35.022,64.978,2419,辉隆股份,1.1618,0.8632,34.3032,328.6767,36.6658,63.3342,2256,辉隆股份,1.2015,0.8512,33.1903,354.5811,42.5063,57.4937,2750,辉隆股份,1.1665,0.85,35.9309,343.6503,38.7944,61.2056,2604,辉隆股份,1.1759,0.8563,33.1908,369.3614,39.7896,60.2104,2666,辉隆股份,1.1757,0.7957,36.3077,632.2308,39.609,60.391,2743,辉隆股份,1.2299,0.8687,41.2821,426.071,40.9512,59.0488,2981,辉隆股份,1.1274,0.7909,25.0808,292.7117,34.3704,65.6296,3155,辉隆股份,1.1101,0.778,24.7077,289.6115,29.8139,70.1861,2983,辉隆股份,1.1324,0.7163,25.7484,340.033,34.166,65.834,2983,辉隆股份,1.1249,0.713,20.8016,320.482,33.6382,66.3618,3084,辉隆股份,1.1162,0.7517,23.6185,295.429,31.8921,68.1079,3091,辉隆股份,1.1026,0.6666,22.3736,395.3055,31.6823,68.3177
2548,金新农,饲料,深圳,45.01,3.11,3.81,425868.09,190962.19,82136.5,87423.18,2.3,0.049,4.35,2.03,20110218,34038.96,0.89,-12.95,-46,14.83,2.52,32800,1655,金新农,1.5415,1.326,52.5933,1547.6395,54.4319,45.5681,1483,金新农,1.5073,1.2917,56.9306,1047.9946,59.9809,40.0191,1606,金新农,1.4284,1.2526,62.5753,1418.2435,59.1336,40.8664,1182,金新农,1.6686,1.4617,106.371,1219.0818,67.7765,32.2235,1133,金新农,1.9802,1.7287,87.7985,2150.0543,75.0184,24.9816,1654,金新农,1.4111,1.225,62.4693,1695.6029,61.5219,38.4781,1830,金新农,1.501,1.2537,52.5476,1332.2826,61.9571,38.0429,1896,金新农,1.0449,0.6782,35.3059,889.6546,57.3911,42.6089,1834,金新农,1.0142,0.717,25.6561,666.961,61.1272,38.8728,2022,金新农,0.9861,0.7762,41.3371,490.7057,55.4369,44.5631,2127,金新农,0.8983,0.6984,26.4404,482.9846,53.1039,46.8961,2134,金新农,0.8515,0.5941,28.5319,325.4461,53.1499,46.8501,2418,金新农,1.2829,1.0455,64.7721,220.903,48.1242,51.8758
2535,林州重机,工程机械,河南,34.81,5.36,8.02,780172.56,446211.81,166388.34,178543.8,2.23,0.032,3.68,1.2,20110111,26804.28,0.33,85.59,9679.55,24.16,5.89,54400,2365,林州重机,0.8594,0.6551,26.1611,306.2545,35.2273,64.7727,2167,林州重机,1.1198,0.9101,51.1642,20.4627,43.732,56.268,2184,林州重机,1.0464,0.8141,34.3819,49.85,44.7207,55.2793,2577,林州重机,0.9733,0.7867,35.9646,-326.8014,42.9921,57.0079,2466,林州重机,0.9837,0.8034,28.6024,132.1578,43.873,56.127,2448,林州重机,0.9998,0.8061,20.1748,147.9915,45.8563,54.1437,2596,林州重机,1.0365,0.8411,23.7821,134.9279,45.1204,54.8796,2576,林州重机,1.0799,0.8736,27.7125,119.5593,44.6571,55.3429,2718,林州重机,1.02,0.8207,27.3238,111.2238,43.1059,56.8941,2655,林州重机,1.0347,0.837,25.2406,151.7138,42.9678,57.0322,2729,林州重机,1.0637,0.876,25.7615,151.0656,40.6546,59.3454,2866,林州重机,1.0438,0.8426,25.5889,122.1471,38.0722,61.9278,2870,林州重机,1.0069,0.7713,24.5286,178.3475,38.5243,61.4757
2532,新界泵业,农用机械,浙江,31.04,3.83,5.16,204266.81,87478.21,69887.24,18630.1,0.36,0.05,2.79,2.19,20101231,64036.44,1.24,2.76,-48.79,30.25,8.49,22837,696,新界泵业,1.9221,1.1424,51.091,-820.2467,77.7836,22.2164,916,新界泵业,1.7333,1.2099,72.2743,-1710.5329,72.4731,27.5269,804,新界泵业,1.9962,1.2251,60.2086,-1205.6489,78.277,21.723,598,新界泵业,1.9131,1.2654,49.2521,-1021.9887,78.9907,21.0093,1106,新界泵业,1.6764,1.0734,57.7676,8438.0975,75.8337,24.1663,1358,新界泵业,1.4604,0.9278,47.1952,-12973.021,67.3017,32.6983,1533,新界泵业,1.3947,0.8644,41.4044,5045.2512,68.0164,31.9836,1745,新界泵业,1.3459,1.0579,29.4053,-3136.1722,59.8048,40.1952,1296,新界泵业,1.5826,0.9659,55.9957,2471.9826,71.8723,28.1277,969,新界泵业,1.7975,1.0879,60.979,2496.5103,74.6669,25.3331,874,新界泵业,1.9311,1.1735,58.9389,1692.3647,76.1294,23.8706,993,新界泵业,1.7678,1.0974,48.1029,1713.6321,73.3158,26.6842,1105,新界泵业,1.7373,1.0429,65.3309,774.4465,72.2578,27.7422
